threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
1.0,0.366667,0.366667,0.016667,0.983333,220,380,2,118
1.0,0.366667,0.366667,0.016667,0.983333,220,380,2,118
1.0,0.368333,0.368333,0.016667,0.983333,221,379,2,118
1.0,0.37,0.37,0.016667,0.983333,222,378,2,118
1.0,0.373333,0.373333,0.016667,0.983333,224,376,2,118
1.0,0.375,0.375,0.016667,0.983333,225,375,2,118
1.0,0.375,0.375,0.016667,0.983333,225,375,2,118
1.0,0.376667,0.376667,0.016667,0.983333,226,374,2,118
1.0,0.378333,0.378333,0.016667,0.983333,227,373,2,118
1.0,0.38,0.38,0.016667,0.983333,228,372,2,118
1.0,0.383333,0.383333,0.016667,0.983333,230,370,2,118
1.0,0.383333,0.383333,0.016667,0.983333,230,370,2,118
1.0,0.385,0.385,0.016667,0.983333,231,369,2,118
1.0,0.388333,0.388333,0.016667,0.983333,233,367,2,118
1.0,0.39,0.39,0.016667,0.983333,234,366,2,118
1.0,0.39,0.39,0.016667,0.983333,234,366,2,118
1.0,0.393333,0.393333,0.016667,0.983333,236,364,2,118
1.0,0.395,0.395,0.016667,0.983333,237,363,2,118
1.0,0.395,0.395,0.016667,0.983333,237,363,2,118
1.0,0.396667,0.396667,0.016667,0.983333,238,362,2,118
1.0,0.4,0.4,0.016667,0.983333,240,360,2,118
1.0,0.4,0.4,0.016667,0.983333,240,360,2,118
1.0,0.403333,0.403333,0.016667,0.983333,242,358,2,118
1.0,0.403333,0.403333,0.016667,0.983333,242,358,2,118
1.0,0.406667,0.406667,0.016667,0.983333,244,356,2,118
1.0,0.406667,0.406667,0.016667,0.983333,244,356,2,118
1.0,0.41,0.41,0.016667,0.983333,246,354,2,118
1.0,0.411667,0.411667,0.016667,0.983333,247,353,2,118
1.0,0.411667,0.411667,0.025,0.975,247,353,3,117
1.0,0.411667,0.411667,0.025,0.975,247,353,3,117
1.0,0.413333,0.413333,0.025,0.975,248,352,3,117
1.0,0.416667,0.416667,0.025,0.975,250,350,3,117
1.0,0.418333,0.418333,0.025,0.975,251,349,3,117
1.0,0.418333,0.418333,0.025,0.975,251,349,3,117
1.0,0.42,0.42,0.025,0.975,252,348,3,117
1.0,0.423333,0.423333,0.025,0.975,254,346,3,117
1.0,0.423333,0.423333,0.025,0.975,254,346,3,117
1.0,0.425,0.425,0.025,0.975,255,345,3,117
1.0,0.426667,0.426667,0.025,0.975,256,344,3,117
1.0,0.428333,0.428333,0.025,0.975,257,343,3,117
0.999999,0.43,0.43,0.025,0.975,258,342,3,117
0.999999,0.431667,0.431667,0.025,0.975,259,341,3,117
