epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_001.pt,1.56404,0.26,0.28,0.571429,0.583333,0.922566,0.896825,48,2,49,3
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_002.pt,1.858292,0.2,0.28,0.416667,0.547619,0.916484,0.902778,35,2,46,3
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_003.pt,1.47577,0.14,0.21,0.25,0.333333,0.881607,0.938492,21,2,28,3
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_004.pt,1.427062,0.14,0.22,0.166667,0.27381,0.872117,0.946429,14,0,23,4
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_005.pt,1.292919,0.09,0.14,0.27381,0.380952,0.888889,0.928571,23,2,32,4
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_006.pt,1.548564,0.19,0.24,0.285714,0.345238,0.883227,0.934524,24,2,29,4
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_007.pt,1.249522,0.16,0.27,0.309524,0.464286,0.902386,0.914683,26,2,39,4
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_008.pt,1.244039,0.22,0.37,0.333333,0.5,0.908297,0.90873,28,1,42,4
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_009.pt,1.062626,0.25,0.29,0.369048,0.416667,0.894624,0.922619,31,1,35,4
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_010.pt,1.401082,0.21,0.21,0.452381,0.452381,0.900862,0.920635,38,2,38,2
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_011.pt,1.413603,0.24,0.33,0.333333,0.440476,0.898488,0.918651,28,2,37,4
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_012.pt,1.484413,0.21,0.32,0.333333,0.464286,0.902386,0.914683,28,2,39,4
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_013.pt,1.087279,0.06,0.11,0.190476,0.345238,0.883227,0.934524,16,1,29,4
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_014.pt,1.251067,0.15,0.32,0.238095,0.392857,0.890792,0.926587,20,2,33,4
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_015.pt,1.3435,0.12,0.2,0.309524,0.404762,0.892704,0.924603,26,2,34,4
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_016.pt,1.465762,0.11,0.12,0.27381,0.285714,0.87395,0.944444,23,2,24,4
17,epoch16.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_017.pt,1.230109,0.1,0.15,0.27381,0.321429,0.879493,0.938492,23,2,27,4
18,epoch17.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_018.pt,1.061411,0.02,0.04,0.214286,0.261905,0.870293,0.948413,18,2,22,4
19,epoch18.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_019.pt,1.350115,0.16,0.23,0.214286,0.369048,0.886994,0.930556,18,2,31,4
20,epoch19.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_020.pt,1.246589,0.15,0.15,0.392857,0.392857,0.891258,0.930556,33,2,33,2
21,epoch20.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_021.pt,1.202024,0.11,0.15,0.22619,0.345238,0.883227,0.934524,19,2,29,4
22,epoch21.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_022.pt,1.311458,0.1,0.14,0.22619,0.285714,0.87395,0.944444,19,2,24,4
23,epoch22.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_023.pt,1.336946,0.09,0.15,0.309524,0.392857,0.890792,0.926587,26,2,33,4
24,epoch23.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_024.pt,1.26362,0.18,0.22,0.357143,0.428571,0.896774,0.922619,30,2,36,3
25,epoch24.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_025.pt,1.380977,0.2,0.31,0.285714,0.428571,0.896552,0.920635,24,2,36,4
26,epoch25.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_026.pt,1.334703,0.18,0.26,0.25,0.392857,0.890792,0.926587,21,2,33,4
27,epoch26.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_027.pt,1.583174,0.05,0.18,0.238095,0.464286,0.902386,0.914683,20,2,39,4
28,epoch27.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_028.pt,1.350548,0.14,0.2,0.345238,0.428571,0.896552,0.920635,29,2,36,4
29,epoch28.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_029.pt,1.482671,0.23,0.33,0.369048,0.404762,0.892704,0.924603,31,2,34,4
30,epoch29.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_030.pt,1.325028,0.1,0.12,0.27381,0.309524,0.877895,0.94246,23,2,26,3
31,epoch30.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_031.pt,1.562168,0.13,0.23,0.309524,0.47619,0.904348,0.912698,26,2,40,4
32,epoch31.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_032.pt,1.640783,0.19,0.25,0.392857,0.464286,0.902597,0.916667,33,2,39,3
33,epoch32.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_033.pt,1.581673,0.14,0.22,0.357143,0.440476,0.898707,0.920635,30,1,37,3
34,epoch33.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_034.pt,1.394873,0.07,0.18,0.214286,0.464286,0.902386,0.914683,18,2,39,4
35,epoch34.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_035.pt,1.551652,0.15,0.15,0.369048,0.369048,0.887473,0.934524,31,2,31,2
36,epoch35.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_036.pt,1.520351,0.13,0.18,0.321429,0.369048,0.886994,0.930556,27,2,31,4
37,epoch36.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_037.pt,1.956841,0.22,0.27,0.309524,0.357143,0.88535,0.934524,26,2,30,3
38,epoch37.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_038.pt,1.678066,0.2,0.28,0.345238,0.5,0.908297,0.90873,29,2,42,4
39,epoch38.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_039.pt,1.998632,0.2,0.2,0.214286,0.214286,0.863636,0.960317,18,2,18,2
40,epoch39.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_040.pt,1.766135,0.12,0.2,0.333333,0.464286,0.902386,0.914683,28,2,39,4
41,epoch40.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_041.pt,1.805408,0.09,0.14,0.25,0.380952,0.888889,0.928571,21,0,32,4
42,epoch41.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_042.pt,2.004518,0.24,0.25,0.392857,0.404762,0.892934,0.926587,33,2,34,3
43,epoch42.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_043.pt,1.803247,0.25,0.26,0.345238,0.357143,0.88535,0.934524,29,1,30,3
44,epoch43.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_044.pt,1.585391,0.23,0.25,0.428571,0.452381,0.900433,0.916667,36,2,38,4
45,epoch44.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_045.pt,1.739649,0.15,0.18,0.345238,0.416667,0.894624,0.922619,29,2,35,4
46,epoch45.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_046.pt,1.899368,0.16,0.21,0.261905,0.345238,0.883227,0.934524,22,2,29,4
47,epoch46.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_047.pt,1.769049,0.19,0.22,0.345238,0.380952,0.888889,0.928571,29,2,32,4
48,epoch47.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_048.pt,1.668913,0.12,0.18,0.297619,0.404762,0.892704,0.924603,25,2,34,4
49,epoch48.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_049.pt,1.63748,0.2,0.25,0.404762,0.488095,0.906318,0.910714,34,2,41,4
50,epoch49.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_050.pt,2.043225,0.08,0.23,0.154762,0.428571,0.896552,0.920635,13,2,36,4
51,epoch50.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_051.pt,2.148924,0.2,0.25,0.392857,0.47619,0.904555,0.914683,33,2,40,3
52,epoch51.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_052.pt,1.996151,0.14,0.25,0.321429,0.47619,0.904348,0.912698,27,2,40,4
53,epoch52.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_053.pt,1.942505,0.17,0.21,0.321429,0.380952,0.888889,0.928571,27,2,32,4
54,epoch53.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_054.pt,1.851487,0.15,0.23,0.333333,0.404762,0.892704,0.924603,28,2,34,4
55,epoch54.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_055.pt,1.827344,0.18,0.27,0.392857,0.52381,0.912281,0.904762,33,2,44,4
56,epoch55.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn18_200ep\weights\epoch_056.pt,1.887873,0.19,0.26,0.380952,0.416667,0.894624,0.922619,32,1,35,4
