                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.40702,                0.85833,                      1,                 0.4787,              0.0033172,              0.0033172,              0.0033172
                      2,                0.36648,                0.86389,                      1,                0.46185,              0.0066176,              0.0066176,              0.0066176
                      3,                0.38747,                0.87222,                      1,                 0.4542,               0.009885,               0.009885,               0.009885
                      4,                 0.3916,                0.84444,                      1,                0.52128,              0.0098515,              0.0098515,              0.0098515
                      5,                0.36557,                0.87639,                      1,                0.45199,               0.009802,               0.009802,               0.009802
                      6,                0.34464,                0.89167,                      1,                0.45235,              0.0097525,              0.0097525,              0.0097525
                      7,                 0.3308,                0.87361,                      1,                0.44694,               0.009703,               0.009703,               0.009703
                      8,                0.32271,                0.87917,                      1,                0.43636,              0.0096535,              0.0096535,              0.0096535
                      9,                 0.3088,                0.87917,                      1,                0.44564,               0.009604,               0.009604,               0.009604
                     10,                0.30915,                0.90972,                      1,                0.42419,              0.0095545,              0.0095545,              0.0095545
                     11,                0.30372,                0.89583,                      1,                0.43502,               0.009505,               0.009505,               0.009505
                     12,                0.29497,                 0.8875,                      1,                0.42841,              0.0094555,              0.0094555,              0.0094555
                     13,                0.27923,                  0.875,                      1,                0.43608,               0.009406,               0.009406,               0.009406
                     14,                0.29464,                0.89306,                      1,                0.43717,              0.0093565,              0.0093565,              0.0093565
                     15,                 0.2766,                    0.9,                      1,                0.41223,               0.009307,               0.009307,               0.009307
                     16,                0.27306,                0.90139,                      1,                0.41624,              0.0092575,              0.0092575,              0.0092575
                     17,                0.26691,                0.90417,                      1,                0.43577,               0.009208,               0.009208,               0.009208
                     18,                0.26492,                  0.875,                      1,                0.43213,              0.0091585,              0.0091585,              0.0091585
                     19,                0.26247,                0.88056,                      1,                0.43449,               0.009109,               0.009109,               0.009109
                     20,                0.24311,                0.88472,                      1,                0.42493,              0.0090595,              0.0090595,              0.0090595
                     21,                0.24414,                0.91111,                      1,                0.41248,                0.00901,                0.00901,                0.00901
                     22,                0.23776,                    0.9,                      1,                0.41469,              0.0089605,              0.0089605,              0.0089605
                     23,                0.23156,                0.89583,                      1,                0.41337,               0.008911,               0.008911,               0.008911
                     24,                 0.2184,                0.91111,                      1,                0.41207,              0.0088615,              0.0088615,              0.0088615
                     25,                0.23503,                    0.9,                      1,                0.41563,               0.008812,               0.008812,               0.008812
                     26,                0.21312,                0.91528,                      1,                0.40674,              0.0087625,              0.0087625,              0.0087625
                     27,                0.22115,                0.90278,                      1,                0.41675,               0.008713,               0.008713,               0.008713
                     28,                0.20338,                0.89583,                      1,                0.42188,              0.0086635,              0.0086635,              0.0086635
                     29,                0.20217,                0.91389,                      1,                 0.4125,               0.008614,               0.008614,               0.008614
                     30,                0.20228,                    0.9,                      1,                0.41966,              0.0085645,              0.0085645,              0.0085645
                     31,                  0.206,                0.91667,                      1,                0.40019,               0.008515,               0.008515,               0.008515
                     32,                0.19395,                0.89583,                      1,                0.42185,              0.0084655,              0.0084655,              0.0084655
                     33,                0.19165,                0.90139,                      1,                0.41416,               0.008416,               0.008416,               0.008416
                     34,                0.19009,                0.90278,                      1,                 0.4118,              0.0083665,              0.0083665,              0.0083665
                     35,                0.17832,                    0.9,                      1,                0.40814,               0.008317,               0.008317,               0.008317
                     36,                0.18376,                0.90278,                      1,                0.41331,              0.0082675,              0.0082675,              0.0082675
                     37,                0.18824,                0.90139,                      1,                0.41064,               0.008218,               0.008218,               0.008218
                     38,                0.17801,                0.91111,                      1,                0.40021,              0.0081685,              0.0081685,              0.0081685
                     39,                0.18027,                0.90556,                      1,                0.40371,               0.008119,               0.008119,               0.008119
                     40,                0.17849,                0.90694,                      1,                0.40542,              0.0080695,              0.0080695,              0.0080695
                     41,                0.16279,                0.90694,                      1,                0.40712,                0.00802,                0.00802,                0.00802
                     42,                0.17931,                0.90139,                      1,                0.40267,              0.0079705,              0.0079705,              0.0079705
                     43,                0.15989,                0.90278,                      1,                0.41237,               0.007921,               0.007921,               0.007921
                     44,                0.15636,                0.90278,                      1,                0.41007,              0.0078715,              0.0078715,              0.0078715
                     45,                0.14375,                0.90556,                      1,                0.40875,               0.007822,               0.007822,               0.007822
                     46,                0.15616,                0.91389,                      1,                 0.4012,              0.0077725,              0.0077725,              0.0077725
                     47,                0.15472,                0.91806,                      1,                0.39549,               0.007723,               0.007723,               0.007723
                     48,                0.14873,                    0.9,                      1,                0.41028,              0.0076735,              0.0076735,              0.0076735
                     49,                0.15085,                 0.9125,                      1,                0.40507,               0.007624,               0.007624,               0.007624
                     50,                0.15077,                0.91111,                      1,                0.40053,              0.0075745,              0.0075745,              0.0075745
                     51,                0.13936,                0.90278,                      1,                0.40902,               0.007525,               0.007525,               0.007525
                     52,                0.13764,                0.92361,                      1,                0.39321,              0.0074755,              0.0074755,              0.0074755
                     53,                0.12483,                0.90417,                      1,                0.40786,               0.007426,               0.007426,               0.007426
                     54,                0.12627,                0.91667,                      1,                0.40149,              0.0073765,              0.0073765,              0.0073765
                     55,                0.13134,                0.90417,                      1,                0.40415,               0.007327,               0.007327,               0.007327
