                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.40467,                 0.8625,                      1,                 0.4785,              0.0033172,              0.0033172,              0.0033172
                      2,                0.37025,                0.86528,                      1,                0.45223,              0.0066176,              0.0066176,              0.0066176
                      3,                0.39064,                0.85556,                      1,                0.46533,              0.0098851,              0.0098851,              0.0098851
                      4,                0.38405,                0.84306,                      1,                0.48018,              0.0098515,              0.0098515,              0.0098515
                      5,                0.37746,                  0.875,                      1,                0.45485,               0.009802,               0.009802,               0.009802
                      6,                0.36147,                0.86528,                      1,                0.46564,              0.0097525,              0.0097525,              0.0097525
                      7,                0.34994,                0.86111,                      1,                0.46875,               0.009703,               0.009703,               0.009703
                      8,                0.34114,                0.89444,                      1,                0.45801,              0.0096535,              0.0096535,              0.0096535
                      9,                 0.3472,                0.89444,                      1,                0.43738,               0.009604,               0.009604,               0.009604
                     10,                0.32881,                0.87361,                      1,                0.45473,              0.0095545,              0.0095545,              0.0095545
                     11,                0.31787,                0.89722,                      1,                0.42643,               0.009505,               0.009505,               0.009505
                     12,                0.30499,                0.89722,                      1,                0.43089,              0.0094555,              0.0094555,              0.0094555
                     13,                0.30064,                0.89583,                      1,                0.43288,               0.009406,               0.009406,               0.009406
                     14,                 0.2805,                0.90139,                      1,                0.43593,              0.0093565,              0.0093565,              0.0093565
                     15,                0.29382,                0.89028,                      1,                0.42273,               0.009307,               0.009307,               0.009307
                     16,                0.28256,                0.89722,                      1,                  0.427,              0.0092575,              0.0092575,              0.0092575
                     17,                0.27557,                0.90278,                      1,                0.42008,               0.009208,               0.009208,               0.009208
                     18,                0.28427,                 0.9125,                      1,                0.42574,              0.0091585,              0.0091585,              0.0091585
                     19,                0.26098,                0.89583,                      1,                0.42542,               0.009109,               0.009109,               0.009109
                     20,                 0.2654,                0.89583,                      1,                 0.4234,              0.0090595,              0.0090595,              0.0090595
                     21,                0.25411,                0.89583,                      1,                0.41878,                0.00901,                0.00901,                0.00901
                     22,                0.24692,                0.90278,                      1,                 0.4211,              0.0089605,              0.0089605,              0.0089605
                     23,                0.24635,                0.91528,                      1,                0.41231,               0.008911,               0.008911,               0.008911
                     24,                0.24282,                0.90278,                      1,                0.41998,              0.0088615,              0.0088615,              0.0088615
                     25,                0.25034,                0.90417,                      1,                0.41789,               0.008812,               0.008812,               0.008812
                     26,                0.24014,                    0.9,                      1,                0.41707,              0.0087625,              0.0087625,              0.0087625
                     27,                0.22786,                 0.9125,                      1,                0.41484,               0.008713,               0.008713,               0.008713
                     28,                0.22856,                0.90972,                      1,                0.40818,              0.0086635,              0.0086635,              0.0086635
                     29,                0.22232,                 0.9125,                      1,                0.41264,               0.008614,               0.008614,               0.008614
                     30,                 0.2207,                0.89028,                      1,                0.42977,              0.0085645,              0.0085645,              0.0085645
                     31,                0.20437,                0.90417,                      1,                0.41469,               0.008515,               0.008515,               0.008515
                     32,                0.20792,                0.89444,                      1,                0.42114,              0.0084655,              0.0084655,              0.0084655
                     33,                0.20801,                0.90694,                      1,                0.41219,               0.008416,               0.008416,               0.008416
                     34,                0.19919,                0.90694,                      1,                0.41152,              0.0083665,              0.0083665,              0.0083665
                     35,                0.19589,                0.90694,                      1,                0.41075,               0.008317,               0.008317,               0.008317
                     36,                0.19935,                0.90556,                      1,                0.41972,              0.0082675,              0.0082675,              0.0082675
                     37,                0.18102,                0.91944,                      1,                0.41105,               0.008218,               0.008218,               0.008218
                     38,                0.19495,                    0.9,                      1,                0.40676,              0.0081685,              0.0081685,              0.0081685
                     39,                0.17382,                    0.9,                      1,                0.41119,               0.008119,               0.008119,               0.008119
                     40,                0.17882,                0.91944,                      1,                0.39889,              0.0080695,              0.0080695,              0.0080695
                     41,                0.18172,                0.90139,                      1,                0.41288,                0.00802,                0.00802,                0.00802
                     42,                0.16782,                0.90833,                      1,                0.40007,              0.0079705,              0.0079705,              0.0079705
                     43,                0.16346,                0.91667,                      1,                0.40098,               0.007921,               0.007921,               0.007921
                     44,                0.16493,                0.89583,                      1,                0.41479,              0.0078715,              0.0078715,              0.0078715
                     45,                0.16062,                0.89306,                      1,                0.42033,               0.007822,               0.007822,               0.007822
                     46,                0.16097,                0.90417,                      1,                 0.4044,              0.0077725,              0.0077725,              0.0077725
                     47,                0.17352,                0.90694,                      1,                0.40828,               0.007723,               0.007723,               0.007723
                     48,                0.15344,                0.91944,                      1,                0.40324,              0.0076735,              0.0076735,              0.0076735
