epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
119,epoch_119.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_119.pt,1,1,3.029656,0.14,0.27,0.297619,0.488095,0.906318,0.910714
120,epoch_120.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_120.pt,1,1,3.077996,0.13,0.29,0.285714,0.511905,0.910284,0.906746
121,epoch_121.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_121.pt,1,1,3.067269,0.12,0.28,0.261905,0.511905,0.910284,0.906746
122,epoch_122.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_122.pt,1,1,3.095207,0.12,0.29,0.238095,0.547619,0.9163,0.900794
123,epoch_123.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_123.pt,1,1,3.091153,0.08,0.26,0.190476,0.511905,0.910284,0.906746
124,epoch_124.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_124.pt,1,1,3.062959,0.1,0.26,0.214286,0.559524,0.918322,0.89881
125,epoch_125.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_125.pt,1,1,3.032198,0.1,0.35,0.22619,0.595238,0.924444,0.892857
126,epoch_126.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_126.pt,1,1,3.06249,0.11,0.36,0.238095,0.595238,0.924444,0.892857
127,epoch_127.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_127.pt,1,1,3.130038,0.13,0.32,0.261905,0.559524,0.918322,0.89881
128,epoch_128.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_c_q1_200ep\weights\epoch_128.pt,1,1,3.198504,0.14,0.32,0.285714,0.52381,0.912281,0.904762
