epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn14_200ep\weights\epoch_001.pt,1.57233,0.23,0.29,0.511905,0.571429,0.920354,0.896825,43,2,48,4
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn14_200ep\weights\epoch_002.pt,1.692543,0.23,0.27,0.511905,0.52381,0.912281,0.904762,43,2,44,4
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn14_200ep\weights\epoch_003.pt,2.05779,0.42,0.44,0.357143,0.404762,0.892934,0.926587,30,2,34,3
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn14_200ep\weights\epoch_004.pt,1.026531,0.15,0.17,0.404762,0.416667,0.89485,0.924603,34,2,35,3
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn14_200ep\weights\epoch_005.pt,1.327502,0.2,0.21,0.357143,0.369048,0.887234,0.93254,30,2,31,3
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn14_200ep\weights\epoch_006.pt,1.277617,0.18,0.18,0.321429,0.321429,0.880252,0.944444,27,1,27,1
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn14_200ep\weights\epoch_007.pt,1.530505,0.1,0.15,0.202381,0.345238,0.883227,0.934524,17,2,29,4
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn14_200ep\weights\epoch_008.pt,1.452116,0.1,0.12,0.27381,0.321429,0.879493,0.938492,23,2,27,4
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn14_200ep\weights\epoch_009.pt,1.511137,0.23,0.3,0.297619,0.357143,0.885106,0.93254,25,2,30,4
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn14_200ep\weights\epoch_010.pt,0.873311,0.13,0.15,0.416667,0.440476,0.898488,0.918651,35,2,37,4
