epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_001.pt,1.349796,0.24,0.27,0.511905,0.52381,0.912281,0.904762,43,2,44,4
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_002.pt,1.69748,0.1,0.11,0.380952,0.404762,0.892934,0.926587,32,1,34,3
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_003.pt,1.48273,0.06,0.08,0.202381,0.261905,0.870293,0.948413,17,2,22,4
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_004.pt,1.095494,0.08,0.1,0.25,0.297619,0.875789,0.94246,21,2,25,4
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_005.pt,1.010553,0.28,0.33,0.309524,0.357143,0.885106,0.93254,26,2,30,4
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_006.pt,1.025901,0.06,0.12,0.22619,0.357143,0.885106,0.93254,19,1,30,4
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_007.pt,1.233696,0.08,0.1,0.261905,0.309524,0.877637,0.940476,22,2,26,4
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_008.pt,1.260862,0.25,0.32,0.380952,0.440476,0.898707,0.920635,32,2,37,3
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_009.pt,1.369769,0.25,0.25,0.369048,0.369048,0.887473,0.934524,31,2,31,2
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_010.pt,1.574228,0.27,0.28,0.380952,0.416667,0.89485,0.924603,32,2,35,3
11,epoch_011.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_011.pt,1.177479,0.24,0.24,0.404762,0.404762,0.893162,0.928571,34,2,34,2
12,epoch_012.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_012.pt,1.540462,0.05,0.08,0.25,0.333333,0.881356,0.936508,21,1,28,4
13,epoch_013.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_013.pt,1.72382,0.1,0.16,0.261905,0.511905,0.910284,0.906746,22,2,43,4
14,epoch_014.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_014.pt,1.745539,0.12,0.15,0.25,0.333333,0.881607,0.938492,21,1,28,3
15,epoch_015.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_015.pt,1.150909,0.04,0.07,0.178571,0.297619,0.87605,0.944444,15,2,25,3
