epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_001.pt,1,1,1.349796,0.24,0.27,0.511905,0.52381,0.912281,0.904762
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_002.pt,1,1,1.69748,0.1,0.11,0.380952,0.404762,0.892934,0.926587
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_003.pt,1,1,1.48273,0.06,0.08,0.202381,0.261905,0.870293,0.948413
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_004.pt,1,1,1.095494,0.08,0.1,0.25,0.297619,0.875789,0.94246
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_005.pt,1,1,1.010553,0.28,0.33,0.309524,0.357143,0.885106,0.93254
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_006.pt,1,1,1.025901,0.06,0.12,0.22619,0.357143,0.885106,0.93254
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_007.pt,1,1,1.233696,0.08,0.1,0.261905,0.309524,0.877637,0.940476
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_008.pt,1,1,1.260862,0.25,0.32,0.380952,0.440476,0.898707,0.920635
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_009.pt,1,1,1.369769,0.25,0.25,0.369048,0.369048,0.887473,0.934524
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn10_200ep\weights\epoch_010.pt,1,1,1.574228,0.27,0.28,0.380952,0.416667,0.89485,0.924603
