                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    180,                0.03349,                  0.675,                0.99444,                 1.3674,              0.0011395,              0.0011395,              0.0011395
                    181,                0.03308,                  0.675,                0.99444,                 1.3676,                0.00109,                0.00109,                0.00109
                    182,                0.03433,                0.67361,                0.99444,                 1.3673,              0.0010405,              0.0010405,              0.0010405
                    183,                0.03311,                0.67361,                0.99444,                 1.3675,               0.000991,               0.000991,               0.000991
                    184,                0.02445,                0.67361,                0.99444,                 1.3672,              0.0009415,              0.0009415,              0.0009415
                    185,                0.02906,                0.67361,                0.99444,                 1.3672,               0.000892,               0.000892,               0.000892
                    186,                0.02516,                0.67361,                0.99444,                 1.3673,              0.0008425,              0.0008425,              0.0008425
                    187,                 0.0278,                0.67222,                0.99444,                 1.3673,               0.000793,               0.000793,               0.000793
                    188,                0.02093,                  0.675,                0.99444,                 1.3673,              0.0007435,              0.0007435,              0.0007435
                    189,                0.02616,                  0.675,                0.99444,                 1.3672,               0.000694,               0.000694,               0.000694
                    190,                0.02429,                0.67361,                0.99444,                 1.3673,              0.0006445,              0.0006445,              0.0006445
                    191,                0.02367,                0.67361,                0.99444,                 1.3673,               0.000595,               0.000595,               0.000595
                    192,                  0.022,                0.67361,                0.99444,                 1.3673,              0.0005455,              0.0005455,              0.0005455
                    193,                0.02582,                0.67361,                0.99444,                 1.3674,               0.000496,               0.000496,               0.000496
                    194,                0.02228,                0.67361,                0.99444,                 1.3673,              0.0004465,              0.0004465,              0.0004465
                    195,                0.02225,                0.67222,                0.99444,                 1.3674,               0.000397,               0.000397,               0.000397
                    196,                0.02104,                0.67222,                0.99444,                 1.3675,              0.0003475,              0.0003475,              0.0003475
                    197,                0.02264,                0.67222,                0.99444,                 1.3675,               0.000298,               0.000298,               0.000298
                    198,                   0.02,                0.67361,                0.99444,                 1.3672,              0.0002485,              0.0002485,              0.0002485
                    199,                 0.0217,                0.67361,                0.99444,                 1.3671,               0.000199,               0.000199,               0.000199
                    200,                 0.0259,                  0.675,                0.99444,                  1.367,              0.0001495,              0.0001495,              0.0001495
