                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.40203,                0.87361,                      1,                0.46204,              0.0033171,              0.0033171,              0.0033171
                      2,                0.36108,                0.87917,                      1,                0.44928,              0.0066175,              0.0066175,              0.0066175
                      3,                0.38501,                0.86806,                      1,                0.47196,              0.0098849,              0.0098849,              0.0098849
                      4,                 0.3992,                0.85833,                      1,                0.47072,              0.0098515,              0.0098515,              0.0098515
                      5,                0.37718,                0.88056,                      1,                0.44861,               0.009802,               0.009802,               0.009802
                      6,                0.36113,                0.86667,                      1,                0.45622,              0.0097525,              0.0097525,              0.0097525
                      7,                0.34702,                0.88194,                      1,                0.46523,               0.009703,               0.009703,               0.009703
                      8,                 0.3399,                0.86111,                      1,                0.46195,              0.0096535,              0.0096535,              0.0096535
                      9,                0.33226,                0.79444,                      1,                0.52179,               0.009604,               0.009604,               0.009604
                     10,                0.31575,                0.89444,                      1,                0.43744,              0.0095545,              0.0095545,              0.0095545
                     11,                0.31091,                0.90278,                      1,                0.44342,               0.009505,               0.009505,               0.009505
                     12,                0.29442,                0.88472,                      1,                0.43368,              0.0094555,              0.0094555,              0.0094555
                     13,                0.29278,                0.90139,                      1,                0.42505,               0.009406,               0.009406,               0.009406
                     14,                0.28836,                0.90694,                      1,                0.42289,              0.0093565,              0.0093565,              0.0093565
                     15,                0.27529,                0.90417,                      1,                0.42381,               0.009307,               0.009307,               0.009307
                     16,                0.27617,                0.89861,                      1,                0.42055,              0.0092575,              0.0092575,              0.0092575
                     17,                0.26908,                0.88889,                      1,                0.43579,               0.009208,               0.009208,               0.009208
                     18,                0.26163,                0.90694,                      1,                0.41866,              0.0091585,              0.0091585,              0.0091585
                     19,                0.25137,                0.91806,                      1,                 0.4231,               0.009109,               0.009109,               0.009109
                     20,                0.25359,                 0.9125,                      1,                0.41101,              0.0090595,              0.0090595,              0.0090595
                     21,                0.24484,                0.91389,                      1,                0.41075,                0.00901,                0.00901,                0.00901
                     22,                0.24495,                0.90278,                      1,                0.41945,              0.0089605,              0.0089605,              0.0089605
                     23,                0.24558,                0.90139,                      1,                0.41935,               0.008911,               0.008911,               0.008911
                     24,                0.24117,                 0.9125,                      1,                0.40721,              0.0088615,              0.0088615,              0.0088615
                     25,                 0.2326,                0.91111,                      1,                0.41541,               0.008812,               0.008812,               0.008812
                     26,                0.22694,                0.89722,                      1,                0.41986,              0.0087625,              0.0087625,              0.0087625
                     27,                0.21913,                0.87222,                      1,                0.43986,               0.008713,               0.008713,               0.008713
                     28,                0.22246,                0.89444,                      1,                0.41846,              0.0086635,              0.0086635,              0.0086635
                     29,                0.21865,                0.89306,                      1,                0.41907,               0.008614,               0.008614,               0.008614
                     30,                0.20952,                0.89167,                      1,                0.43231,              0.0085645,              0.0085645,              0.0085645
                     31,                 0.2099,                0.90417,                      1,                0.41268,               0.008515,               0.008515,               0.008515
                     32,                0.19353,                0.90139,                      1,                0.41648,              0.0084655,              0.0084655,              0.0084655
                     33,                0.19129,                0.88889,                      1,                 0.4163,               0.008416,               0.008416,               0.008416
                     34,                0.19843,                0.90556,                      1,                0.40987,              0.0083665,              0.0083665,              0.0083665
                     35,                0.18443,                0.90833,                      1,                0.40417,               0.008317,               0.008317,               0.008317
                     36,                0.18749,                0.90139,                      1,                  0.415,              0.0082675,              0.0082675,              0.0082675
                     37,                0.18754,                0.90694,                      1,                0.41268,               0.008218,               0.008218,               0.008218
                     38,                 0.1775,                0.92222,                      1,                0.39856,              0.0081685,              0.0081685,              0.0081685
                     39,                0.17209,                0.90833,                      1,                0.39893,               0.008119,               0.008119,               0.008119
                     40,                0.17196,                0.90972,                      1,                 0.3987,              0.0080695,              0.0080695,              0.0080695
                     41,                0.16637,                0.90972,                      1,                0.40535,                0.00802,                0.00802,                0.00802
                     42,                0.17276,                0.91111,                      1,                0.40232,              0.0079705,              0.0079705,              0.0079705
                     43,                0.16609,                0.90833,                      1,                0.40796,               0.007921,               0.007921,               0.007921
                     44,                0.16126,                0.90972,                      1,                0.40599,              0.0078715,              0.0078715,              0.0078715
                     45,                0.16776,                 0.9125,                      1,                0.41296,               0.007822,               0.007822,               0.007822
                     46,                0.16108,                0.91528,                      1,                0.40165,              0.0077725,              0.0077725,              0.0077725
                     47,                0.15263,                0.91944,                      1,                0.40027,               0.007723,               0.007723,               0.007723
                     48,                0.15783,                0.90417,                      1,                0.40367,              0.0076735,              0.0076735,              0.0076735
                     49,                0.15413,                0.91667,                      1,                0.40279,               0.007624,               0.007624,               0.007624
                     50,                0.14652,                0.90972,                      1,                0.39958,              0.0075745,              0.0075745,              0.0075745
                     51,                0.13501,                0.92639,                      1,                0.39451,               0.007525,               0.007525,               0.007525
                     52,                0.13215,                0.90556,                      1,                0.40483,              0.0074755,              0.0074755,              0.0074755
                     53,                0.14319,                0.90833,                      1,                0.40637,               0.007426,               0.007426,               0.007426
                     54,                0.13452,                0.91111,                      1,                0.39681,              0.0073765,              0.0073765,              0.0073765
                     55,                0.13277,                0.91806,                      1,                0.39565,               0.007327,               0.007327,               0.007327
                     56,                  0.129,                0.91944,                      1,                0.39433,              0.0072775,              0.0072775,              0.0072775
                     57,                0.13212,                0.90694,                      1,                0.40088,               0.007228,               0.007228,               0.007228
                     58,                0.13562,                0.90972,                      1,                0.39823,              0.0071785,              0.0071785,              0.0071785
                     59,                0.13185,                0.91111,                      1,                0.40312,               0.007129,               0.007129,               0.007129
                     60,                0.11904,                 0.9125,                      1,                0.39591,              0.0070795,              0.0070795,              0.0070795
                     61,                0.12715,                0.91667,                      1,                0.39445,                0.00703,                0.00703,                0.00703
                     62,                 0.1133,                0.91667,                      1,                 0.3916,              0.0069805,              0.0069805,              0.0069805
                     63,                 0.1253,                0.90833,                      1,                 0.4068,               0.006931,               0.006931,               0.006931
                     64,                0.11666,                0.91667,                      1,                 0.3926,              0.0068815,              0.0068815,              0.0068815
                     65,                0.11544,                0.91944,                      1,                0.39364,               0.006832,               0.006832,               0.006832
                     66,                0.11756,                0.92361,                      1,                0.38572,              0.0067825,              0.0067825,              0.0067825
                     67,                0.10965,                0.91111,                      1,                0.39618,               0.006733,               0.006733,               0.006733
                     68,                0.11159,                0.91944,                      1,                0.38928,              0.0066835,              0.0066835,              0.0066835
                     69,                0.10396,                0.91806,                      1,                0.39445,               0.006634,               0.006634,               0.006634
                     70,                0.11306,                 0.9125,                      1,                0.40342,              0.0065845,              0.0065845,              0.0065845
                     71,                0.10418,                0.91944,                      1,                0.38753,               0.006535,               0.006535,               0.006535
