epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_001.pt,1.51689,0.32,0.37,0.559524,0.583333,0.922395,0.894841,47,2,49,4
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_002.pt,1.52796,0.17,0.2,0.440476,0.47619,0.904348,0.912698,37,2,40,4
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_003.pt,1.417673,0.29,0.32,0.440476,0.47619,0.904555,0.914683,37,2,40,3
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_004.pt,1.606178,0.19,0.21,0.321429,0.380952,0.889126,0.930556,27,2,32,3
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_005.pt,1.242012,0.3,0.38,0.22619,0.345238,0.883227,0.934524,19,2,29,4
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_006.pt,1.166285,0.07,0.11,0.261905,0.333333,0.881607,0.938492,22,2,28,3
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_007.pt,1.407339,0.26,0.29,0.369048,0.416667,0.894624,0.922619,31,2,35,4
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_008.pt,1.20495,0.12,0.2,0.214286,0.309524,0.877637,0.940476,18,2,26,4
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_009.pt,1.545249,0.11,0.11,0.261905,0.261905,0.870833,0.952381,22,2,22,2
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_010.pt,1.099571,0.08,0.19,0.166667,0.369048,0.886994,0.930556,14,2,31,4
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_011.pt,1.170506,0.2,0.25,0.428571,0.47619,0.904555,0.914683,36,2,40,3
