epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_001.pt,1,1,1.816149,0.16,0.23,0.488095,0.547619,0.9163,0.900794
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_002.pt,1,1,1.788402,0.17,0.19,0.52381,0.595238,0.924444,0.892857
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_003.pt,1,1,2.073506,0.18,0.2,0.440476,0.452381,0.900433,0.916667
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_004.pt,1,1,1.985402,0.21,0.23,0.27381,0.285714,0.874214,0.946429
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_005.pt,1,1,1.677579,0.25,0.3,0.369048,0.452381,0.900433,0.916667
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_006.pt,1,1,1.642335,0.11,0.21,0.190476,0.357143,0.885106,0.93254
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_007.pt,1,1,1.275802,0.13,0.2,0.404762,0.5,0.908297,0.90873
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_008.pt,1,1,1.281099,0.04,0.19,0.142857,0.52381,0.912281,0.904762
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_009.pt,1,1,1.151015,0.21,0.23,0.357143,0.404762,0.892704,0.924603
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_010.pt,1,1,1.420935,0.28,0.31,0.5,0.571429,0.920354,0.896825
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_011.pt,1,1,1.07137,0.03,0.08,0.095238,0.309524,0.877895,0.94246
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_012.pt,1,1,1.349082,0.22,0.23,0.440476,0.452381,0.900648,0.918651
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_013.pt,1,1,1.55878,0.3,0.35,0.404762,0.452381,0.900648,0.918651
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_014.pt,1,1,1.227505,0.09,0.14,0.166667,0.297619,0.875789,0.94246
15,epoch_015.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_015.pt,1,1,1.748143,0.17,0.22,0.297619,0.452381,0.900433,0.916667
16,epoch_016.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_016.pt,1,1,1.465676,0.18,0.25,0.392857,0.511905,0.910284,0.906746
17,epoch_017.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_017.pt,1,1,1.719532,0.2,0.22,0.357143,0.404762,0.892704,0.924603
18,epoch_018.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_018.pt,1,1,1.759808,0.27,0.3,0.440476,0.488095,0.906522,0.912698
19,epoch_019.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_019.pt,1,1,1.756746,0.2,0.32,0.309524,0.464286,0.902386,0.914683
20,epoch_020.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_bucket_pilot\yolo11m_gate2_formal_bucket_r_q5_200ep\weights\epoch_020.pt,1,1,1.858074,0.1,0.18,0.22619,0.428571,0.896552,0.920635
