bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,27,0.038139,0.0,0.038139
1,0.1,0.2,10,0.15232,0.1,0.05232
2,0.2,0.3,10,0.267297,0.2,0.067297
3,0.3,0.4,6,0.332632,0.166667,0.165965
4,0.4,0.5,14,0.456578,0.5,0.043422
5,0.5,0.6,13,0.55178,0.692308,0.140528
6,0.6,0.7,18,0.658624,0.5,0.158624
7,0.7,0.8,18,0.750573,0.777778,0.027205
8,0.8,0.9,39,0.859637,0.923077,0.06344
9,0.9,1.0,349,0.977805,0.977077,0.000727
