                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.39312,                0.87222,                      1,                0.45654,               0.003317,               0.003317,               0.003317
                      2,                0.35058,                  0.875,                      1,                0.44574,              0.0066174,              0.0066174,              0.0066174
                      3,                0.37799,                0.81806,                      1,                0.50954,              0.0098848,              0.0098848,              0.0098848
                      4,                0.38784,                0.85556,                      1,                0.47548,              0.0098515,              0.0098515,              0.0098515
                      5,                0.38135,                0.85972,                      1,                0.47654,               0.009802,               0.009802,               0.009802
                      6,                0.36953,                 0.8625,                      1,                0.47522,              0.0097525,              0.0097525,              0.0097525
                      7,                0.35561,                0.86944,                      1,                  0.461,               0.009703,               0.009703,               0.009703
                      8,                0.34855,                0.86806,                      1,                0.45121,              0.0096535,              0.0096535,              0.0096535
                      9,                0.34467,                0.88056,                      1,                0.44468,               0.009604,               0.009604,               0.009604
                     10,                0.32529,                0.88194,                      1,                0.42904,              0.0095545,              0.0095545,              0.0095545
                     11,                  0.326,                0.88333,                      1,                0.43632,               0.009505,               0.009505,               0.009505
                     12,                 0.3138,                0.86944,                      1,                0.46967,              0.0094555,              0.0094555,              0.0094555
                     13,                 0.3037,                0.90417,                      1,                0.43797,               0.009406,               0.009406,               0.009406
                     14,                0.30428,                0.89583,                      1,                0.42249,              0.0093565,              0.0093565,              0.0093565
                     15,                0.29765,                0.88333,                      1,                0.43982,               0.009307,               0.009307,               0.009307
                     16,                0.29426,                0.80972,                      1,                0.53333,              0.0092575,              0.0092575,              0.0092575
                     17,                0.28712,                0.90139,                      1,                0.43685,               0.009208,               0.009208,               0.009208
                     18,                0.28468,                0.90556,                      1,                0.41744,              0.0091585,              0.0091585,              0.0091585
                     19,                0.27612,                0.89861,                      1,                0.44218,               0.009109,               0.009109,               0.009109
                     20,                0.27113,                0.90972,                      1,                0.42375,              0.0090595,              0.0090595,              0.0090595
                     21,                0.26824,                0.91389,                      1,                 0.4294,                0.00901,                0.00901,                0.00901
                     22,                0.26499,                0.90139,                      1,                0.42747,              0.0089605,              0.0089605,              0.0089605
                     23,                0.25719,                    0.9,                      1,                0.43374,               0.008911,               0.008911,               0.008911
                     24,                 0.2558,                0.89444,                      1,                0.42017,              0.0088615,              0.0088615,              0.0088615
                     25,                0.25197,                0.90556,                      1,                0.42765,               0.008812,               0.008812,               0.008812
                     26,                0.25164,                0.90972,                      1,                0.41958,              0.0087625,              0.0087625,              0.0087625
                     27,                0.24779,                0.90556,                      1,                0.42582,               0.008713,               0.008713,               0.008713
                     28,                0.23367,                0.92222,                      1,                0.40603,              0.0086635,              0.0086635,              0.0086635
                     29,                0.22751,                0.91667,                      1,                0.41738,               0.008614,               0.008614,               0.008614
                     30,                0.22409,                0.90833,                      1,                0.41125,              0.0085645,              0.0085645,              0.0085645
                     31,                0.22373,                0.90972,                      1,                0.41575,               0.008515,               0.008515,               0.008515
                     32,                0.22922,                 0.9125,                      1,                0.41925,              0.0084655,              0.0084655,              0.0084655
                     33,                0.22829,                 0.8875,                      1,                0.42682,               0.008416,               0.008416,               0.008416
                     34,                0.22473,                0.90833,                      1,                0.40859,              0.0083665,              0.0083665,              0.0083665
                     35,                0.21442,                0.90694,                      1,                0.42023,               0.008317,               0.008317,               0.008317
                     36,                0.21196,                0.91667,                      1,                0.41435,              0.0082675,              0.0082675,              0.0082675
                     37,                  0.217,                0.91806,                      1,                0.40847,               0.008218,               0.008218,               0.008218
                     38,                0.20915,                0.92083,                      1,                 0.3996,              0.0081685,              0.0081685,              0.0081685
                     39,                0.19255,                0.91944,                      1,                0.39852,               0.008119,               0.008119,               0.008119
                     40,                0.19461,                0.90694,                      1,                0.40843,              0.0080695,              0.0080695,              0.0080695
                     41,                0.20022,                0.91389,                      1,                0.40786,                0.00802,                0.00802,                0.00802
                     42,                0.19082,                0.91389,                      1,                 0.4021,              0.0079705,              0.0079705,              0.0079705
                     43,                0.19277,                0.91944,                      1,                 0.3998,               0.007921,               0.007921,               0.007921
                     44,                0.18755,                  0.925,                      1,                0.39573,              0.0078715,              0.0078715,              0.0078715
                     45,                0.19009,                0.91389,                      1,                0.41132,               0.007822,               0.007822,               0.007822
                     46,                0.17236,                    0.9,                      1,                0.41433,              0.0077725,              0.0077725,              0.0077725
                     47,                0.17741,                0.90556,                      1,                0.40051,               0.007723,               0.007723,               0.007723
                     48,                0.18491,                0.91111,                      1,                0.40558,              0.0076735,              0.0076735,              0.0076735
                     49,                0.17507,                0.92083,                      1,                0.40377,               0.007624,               0.007624,               0.007624
                     50,                0.17151,                0.91667,                      1,                0.39844,              0.0075745,              0.0075745,              0.0075745
                     51,                0.16987,                0.91389,                      1,                0.40206,               0.007525,               0.007525,               0.007525
                     52,                0.17354,                0.91528,                      1,                0.40019,              0.0074755,              0.0074755,              0.0074755
                     53,                0.17503,                0.91389,                      1,                0.40609,               0.007426,               0.007426,               0.007426
                     54,                0.16869,                0.91111,                      1,                0.40145,              0.0073765,              0.0073765,              0.0073765
                     55,                0.16618,                0.90556,                      1,                0.40316,               0.007327,               0.007327,               0.007327
                     56,                0.15975,                0.92083,                      1,                0.39103,              0.0072775,              0.0072775,              0.0072775
                     57,                0.14979,                0.91667,                      1,                 0.3998,               0.007228,               0.007228,               0.007228
                     58,                0.14999,                0.92917,                      1,                0.39148,              0.0071785,              0.0071785,              0.0071785
                     59,                 0.1483,                0.91528,                      1,                0.40517,               0.007129,               0.007129,               0.007129
                     60,                0.15818,                0.90972,                      1,                0.40151,              0.0070795,              0.0070795,              0.0070795
                     61,                0.13884,                0.91944,                      1,                 0.3951,                0.00703,                0.00703,                0.00703
                     62,                0.14065,                0.93056,                      1,                0.38536,              0.0069805,              0.0069805,              0.0069805
                     63,                0.14106,                0.90417,                      1,                0.40328,               0.006931,               0.006931,               0.006931
                     64,                0.12778,                0.91389,                      1,                0.39193,              0.0068815,              0.0068815,              0.0068815
                     65,                0.14913,                0.91667,                      1,                0.39752,               0.006832,               0.006832,               0.006832
                     66,                0.12672,                0.91389,                      1,                0.39608,              0.0067825,              0.0067825,              0.0067825
                     67,                0.12061,                0.90694,                      1,                0.39858,               0.006733,               0.006733,               0.006733
                     68,                 0.1208,                0.92222,                      1,                0.39022,              0.0066835,              0.0066835,              0.0066835
                     69,                 0.1265,                0.91528,                      1,                0.39549,               0.006634,               0.006634,               0.006634
                     70,                0.13156,                0.91944,                      1,                0.40562,              0.0065845,              0.0065845,              0.0065845
                     71,                0.13073,                0.91944,                      1,                0.39374,               0.006535,               0.006535,               0.006535
                     72,                0.12004,                0.92083,                      1,                0.39103,              0.0064855,              0.0064855,              0.0064855
