variant,variant_desc,threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
P0,calibrated p_abnormal,0.53,410,10,24,60,0.97619,0.9447,0.714286,0.285714,0.02381,0.857143,0.93254,0.960187,0.861111,60,24,410,10
P0,calibrated p_abnormal,0.54,409,11,24,60,0.97381,0.944573,0.714286,0.285714,0.02619,0.84507,0.930556,0.958968,0.859127,60,24,409,11
P0,calibrated p_abnormal,0.55,407,13,22,62,0.969048,0.948718,0.738095,0.261905,0.030952,0.826667,0.930556,0.958775,0.85119,62,22,407,13
P0,calibrated p_abnormal,0.56,407,13,21,63,0.969048,0.950935,0.75,0.25,0.030952,0.828947,0.93254,0.959906,0.849206,63,21,407,13
P0,calibrated p_abnormal,0.57,407,13,21,63,0.969048,0.950935,0.75,0.25,0.030952,0.828947,0.93254,0.959906,0.849206,63,21,407,13
P0,calibrated p_abnormal,0.58,406,14,20,64,0.966667,0.953052,0.761905,0.238095,0.033333,0.820513,0.93254,0.959811,0.845238,64,20,406,14
P0,calibrated p_abnormal,0.59,406,14,20,64,0.966667,0.953052,0.761905,0.238095,0.033333,0.820513,0.93254,0.959811,0.845238,64,20,406,14
P0,calibrated p_abnormal,0.6,406,14,19,65,0.966667,0.955294,0.77381,0.22619,0.033333,0.822785,0.934524,0.960947,0.843254,65,19,406,14
P0,calibrated p_abnormal,0.61,405,15,17,67,0.964286,0.959716,0.797619,0.202381,0.035714,0.817073,0.936508,0.961995,0.837302,67,17,405,15
P0,calibrated p_abnormal,0.62,405,15,17,67,0.964286,0.959716,0.797619,0.202381,0.035714,0.817073,0.936508,0.961995,0.837302,67,17,405,15
P0,calibrated p_abnormal,0.63,405,15,17,67,0.964286,0.959716,0.797619,0.202381,0.035714,0.817073,0.936508,0.961995,0.837302,67,17,405,15
P0,calibrated p_abnormal,0.64,404,16,16,68,0.961905,0.961905,0.809524,0.190476,0.038095,0.809524,0.936508,0.961905,0.833333,68,16,404,16
P0,calibrated p_abnormal,0.65,403,17,15,69,0.959524,0.964115,0.821429,0.178571,0.040476,0.802326,0.936508,0.961814,0.829365,69,15,403,17
P0,calibrated p_abnormal,0.66,401,19,15,69,0.954762,0.963942,0.821429,0.178571,0.045238,0.784091,0.93254,0.95933,0.825397,69,15,401,19
P0,calibrated p_abnormal,0.67,399,21,15,69,0.95,0.963768,0.821429,0.178571,0.05,0.766667,0.928571,0.956835,0.821429,69,15,399,21
P0,calibrated p_abnormal,0.68,396,24,15,69,0.942857,0.963504,0.821429,0.178571,0.057143,0.741935,0.922619,0.953069,0.815476,69,15,396,24
P0,calibrated p_abnormal,0.69,395,25,15,69,0.940476,0.963415,0.821429,0.178571,0.059524,0.734043,0.920635,0.951807,0.813492,69,15,395,25
P0,calibrated p_abnormal,0.7,393,27,14,70,0.935714,0.965602,0.833333,0.166667,0.064286,0.721649,0.918651,0.950423,0.80754,70,14,393,27
P0,calibrated p_abnormal,0.71,392,28,14,70,0.933333,0.965517,0.833333,0.166667,0.066667,0.714286,0.916667,0.949153,0.805556,70,14,392,28
P0,calibrated p_abnormal,0.72,391,29,14,70,0.930952,0.965432,0.833333,0.166667,0.069048,0.707071,0.914683,0.947879,0.803571,70,14,391,29
P0,calibrated p_abnormal,0.73,389,31,14,70,0.92619,0.965261,0.833333,0.166667,0.07381,0.693069,0.910714,0.945322,0.799603,70,14,389,31
P0,calibrated p_abnormal,0.74,387,33,14,70,0.921429,0.965087,0.833333,0.166667,0.078571,0.679612,0.906746,0.942753,0.795635,70,14,387,33
P0,calibrated p_abnormal,0.75,386,34,13,71,0.919048,0.967419,0.845238,0.154762,0.080952,0.67619,0.906746,0.942613,0.791667,71,13,386,34
P0,calibrated p_abnormal,0.76,383,37,13,71,0.911905,0.967172,0.845238,0.154762,0.088095,0.657407,0.900794,0.938725,0.785714,71,13,383,37
P0,calibrated p_abnormal,0.77,381,39,13,71,0.907143,0.967005,0.845238,0.154762,0.092857,0.645455,0.896825,0.936118,0.781746,71,13,381,39
P0,calibrated p_abnormal,0.78,378,42,12,72,0.9,0.969231,0.857143,0.142857,0.1,0.631579,0.892857,0.933333,0.77381,72,12,378,42
