epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_001.pt,1,1,2.946227,0.25,0.3,0.547619,0.595238,0.924444,0.892857
2,epoch1.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_002.pt,1,1,3.022333,0.18,0.23,0.428571,0.47619,0.904348,0.912698
3,epoch2.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_003.pt,1,1,3.251003,0.25,0.36,0.321429,0.440476,0.898488,0.918651
4,epoch3.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_004.pt,1,1,2.012139,0.16,0.28,0.416667,0.547619,0.9163,0.900794
5,epoch4.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_005.pt,1,1,1.650853,0.13,0.17,0.321429,0.416667,0.894624,0.922619
6,epoch5.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_006.pt,1,1,1.339591,0.09,0.1,0.285714,0.333333,0.881607,0.938492
7,epoch6.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_007.pt,1,1,1.703483,0.21,0.24,0.416667,0.452381,0.900648,0.918651
8,epoch7.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_008.pt,1,1,1.756285,0.13,0.26,0.285714,0.392857,0.890792,0.926587
9,epoch8.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_009.pt,1,1,1.628158,0.21,0.32,0.345238,0.440476,0.898488,0.918651
10,epoch9.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_010.pt,1,1,1.622065,0.11,0.22,0.345238,0.440476,0.898488,0.918651
11,epoch10.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_011.pt,1,1,1.908621,0.13,0.24,0.309524,0.488095,0.906318,0.910714
12,epoch11.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_012.pt,1,1,1.896549,0.27,0.29,0.380952,0.404762,0.892934,0.926587
13,epoch12.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_013.pt,1,1,1.759682,0.13,0.23,0.369048,0.47619,0.904348,0.912698
14,epoch13.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_014.pt,1,1,2.028264,0.16,0.19,0.357143,0.404762,0.892704,0.924603
15,epoch14.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_015.pt,1,1,1.894327,0.24,0.24,0.380952,0.380952,0.889362,0.93254
16,epoch15.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_016.pt,1,1,1.625837,0.1,0.18,0.261905,0.416667,0.894624,0.922619
17,epoch16.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_017.pt,1,1,1.766712,0.08,0.16,0.285714,0.452381,0.900433,0.916667
18,epoch17.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_018.pt,1,1,2.181935,0.15,0.24,0.261905,0.392857,0.890792,0.926587
19,epoch18.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_019.pt,1,1,2.470123,0.21,0.24,0.190476,0.25,0.868476,0.950397
20,epoch19.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_020.pt,1,1,1.544941,0.01,0.08,0.035714,0.357143,0.88535,0.934524
21,epoch20.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_021.pt,1,1,1.827398,0.07,0.15,0.214286,0.392857,0.891026,0.928571
22,epoch21.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_022.pt,1,1,1.864986,0.06,0.29,0.22619,0.5,0.908297,0.90873
23,epoch22.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_023.pt,1,1,2.138063,0.09,0.1,0.345238,0.369048,0.886994,0.930556
24,epoch23.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_024.pt,1,1,1.811104,0.16,0.22,0.404762,0.464286,0.902386,0.914683
25,epoch24.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_025.pt,1,1,2.249439,0.13,0.17,0.321429,0.392857,0.890792,0.926587
26,epoch25.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_026.pt,1,1,2.549805,0.19,0.21,0.333333,0.345238,0.883227,0.934524
27,epoch26.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_027.pt,1,1,2.177539,0.09,0.15,0.261905,0.392857,0.891026,0.928571
28,epoch27.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_028.pt,1,1,2.579778,0.18,0.22,0.297619,0.309524,0.877637,0.940476
29,epoch28.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_029.pt,1,1,2.010582,0.07,0.12,0.214286,0.345238,0.883227,0.934524
30,epoch29.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_030.pt,1,1,2.311309,0.17,0.23,0.357143,0.428571,0.896552,0.920635
31,epoch30.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_031.pt,1,1,2.292904,0.19,0.24,0.440476,0.5,0.908297,0.90873
32,epoch31.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_032.pt,1,1,2.656984,0.12,0.18,0.321429,0.416667,0.894624,0.922619
33,epoch32.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_033.pt,1,1,2.569901,0.2,0.23,0.357143,0.380952,0.888889,0.928571
34,epoch33.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_034.pt,1,1,2.374713,0.25,0.31,0.5,0.583333,0.922395,0.894841
35,epoch34.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn06_200ep\weights\epoch_035.pt,1,1,2.186916,0.14,0.23,0.333333,0.404762,0.892704,0.924603
