run_slot,triad_id,condition_slot,phase,arm,training_seed,split,row_count,auroc,auprc,auroc_raw,auprc_raw,brier,log_loss,ece,ece_bins
RUN_074,TRIAD_025,A09,A,R1,1829910790,val_op,120000,0.9865692005,0.9450928705001772,0.986570142,0.9450934651005628,0.0409157031970196,0.1464173014578249,0.0553808033656145,15
RUN_075,TRIAD_025,A09,A,R2,1829910790,val_cal,120000,0.9857393615,0.9435458452164478,0.9857540695,0.9435537326799358,0.0414007028493243,0.1478763781274537,0.0550607293043182,15
RUN_075,TRIAD_025,A09,A,R2,1829910790,val_op,120000,0.98638891725,0.94483982048813,0.9863981195,0.944845891738344,0.0404081108800047,0.1457903883674442,0.0546003595288589,15
RUN_076,TRIAD_026,A09,A,T,1385197443,val_cal,120000,0.9862455675,0.9455812507190348,0.9862450405,0.9455850704634896,0.0405647157788645,0.1456076874347354,0.0541960917104255,15
RUN_076,TRIAD_026,A09,A,T,1385197443,val_op,120000,0.98643709675,0.9455517722899937,0.98643584375,0.9455529192732636,0.0400387756277341,0.1448592129003506,0.0540263336300937,15
RUN_077,TRIAD_026,A09,A,R1,1385197443,val_cal,120000,0.9860320645,0.9457464767104278,0.98602978,0.9457483933639942,0.0411810591529457,0.1468976171089028,0.0550745531041137,15
RUN_077,TRIAD_026,A09,A,R1,1385197443,val_op,120000,0.98643919525,0.9452904403436266,0.986442693,0.945293835183875,0.0405567990870245,0.1460868756741232,0.0548590931656838,15
RUN_078,TRIAD_026,A09,A,R2,1385197443,val_cal,120000,0.98623612975,0.9463118201253716,0.98624013175,0.946317319689208,0.0404556869309269,0.1454432290795779,0.0543244828893513,15
RUN_078,TRIAD_026,A09,A,R2,1385197443,val_op,120000,0.98691708375,0.9469577668428468,0.9869214445,0.9469608769809568,0.0397376012412959,0.1436370268618416,0.0539476233070712,15
RUN_079,TRIAD_027,A09,A,T,1343723075,val_cal,120000,0.9860323715,0.9455667051768432,0.9860323715,0.945566705176843,0.0413499853116652,0.147837841445005,0.0559996364932537,15
RUN_079,TRIAD_027,A09,A,T,1343723075,val_op,120000,0.9867005345,0.9472939230602246,0.9867005345,0.9472939230602244,0.0406053709108563,0.1457286784767797,0.0555728561209644,15
RUN_080,TRIAD_027,A09,A,R1,1343723075,val_cal,120000,0.98642980775,0.947043374144512,0.98643287875,0.9470453356605284,0.0408275786183331,0.1450585809079273,0.0543396835787204,15
RUN_080,TRIAD_027,A09,A,R1,1343723075,val_op,120000,0.987236276,0.947714953255804,0.9872364075,0.9477154463594146,0.0399461804632404,0.1430521594391025,0.0538277965456944,15
RUN_081,TRIAD_027,A09,A,R2,1343723075,val_cal,120000,0.98601049775,0.9440352375744024,0.98601698375,0.944040478476233,0.0409878304242917,0.146691836629089,0.0545957729788855,15
RUN_081,TRIAD_027,A09,A,R2,1343723075,val_op,120000,0.9866019385,0.9445270939028526,0.9866067025,0.9445320700444992,0.039993929467078,0.1446982523996488,0.0538741011069017,15
RUN_082,TRIAD_028,A10,A,T,1829910790,val_cal,120000,0.98626974025,0.9463688421821416,0.986265797,0.9463703458081812,0.0404216300914671,0.1453504037624273,0.0544243464558117,15
RUN_082,TRIAD_028,A10,A,T,1829910790,val_op,120000,0.9867428702499998,0.9471071799118826,0.98673286425,0.9471077139035498,0.0398372085239823,0.1438662662432502,0.0542052641919019,15
RUN_083,TRIAD_028,A10,A,R1,1829910790,val_cal,120000,0.98612951825,0.9452290225511012,0.98612941325,0.9452334455130946,0.0405922054983379,0.1460472637561556,0.0545123646391928,15
RUN_083,TRIAD_028,A10,A,R1,1829910790,val_op,120000,0.98672066525,0.9456904294174654,0.98672372325,0.9456938317419556,0.0397549704528214,0.1439765564060627,0.0540739186188693,15
RUN_084,TRIAD_028,A10,A,R2,1829910790,val_cal,120000,0.9861912845,0.9472109999337758,0.9861957975,0.9472155859192564,0.0405661012200001,0.1450846873049743,0.054397385658384,15
RUN_084,TRIAD_028,A10,A,R2,1829910790,val_op,120000,0.98688335425,0.9476219291739796,0.98688586975,0.9476229713387196,0.0397151922965372,0.143216210387035,0.0538647904875956,15
RUN_085,TRIAD_029,A10,A,T,1385197443,val_cal,120000,0.9862851725,0.9455954024503316,0.9862824935,0.9455994271708752,0.0405130273444559,0.1458095887990457,0.054819170008367,15
RUN_085,TRIAD_029,A10,A,T,1385197443,val_op,120000,0.986805099,0.9465310774325384,0.986810698,0.9465342978795184,0.0398664758688884,0.1445137543454782,0.0546318504381539,15
RUN_086,TRIAD_029,A10,A,R1,1385197443,val_cal,120000,0.986250084,0.9463328215803296,0.986254824,0.9463344851149296,0.041282611005218,0.1465656758094858,0.0550979383312688,15
RUN_086,TRIAD_029,A10,A,R1,1385197443,val_op,120000,0.98680566475,0.9473556688137182,0.98680929775,0.9473571262031332,0.0406196898526681,0.1450388483669486,0.0548460554372144,15
RUN_087,TRIAD_029,A10,A,R2,1385197443,val_cal,120000,0.9862531135,0.9471935730854304,0.9862534255000002,0.9471960252094404,0.0405075061813518,0.1451315320924614,0.0544127933341837,15
RUN_087,TRIAD_029,A10,A,R2,1385197443,val_op,120000,0.98689620075,0.9469983094920223,0.98689309975,0.9469995939750984,0.0401376039602251,0.144357259230256,0.0544658061341108,15
RUN_088,TRIAD_030,A10,A,T,1343723075,val_cal,120000,0.98611744975,0.9471698994426349,0.986122564,0.9471727590371888,0.0407751661531513,0.1457779016027522,0.0549713262011526,15
RUN_088,TRIAD_030,A10,A,T,1343723075,val_op,120000,0.986741019,0.9475342756903145,0.9867392295,0.9475344064607172,0.0403302575447033,0.1449258853495626,0.054964275164312,15
RUN_089,TRIAD_030,A10,A,R1,1343723075,val_cal,120000,0.98650642375,0.9477813013513848,0.98651075275,0.94778355670944,0.0410886577160025,0.1450504287564395,0.0545337866970606,15
RUN_089,TRIAD_030,A10,A,R1,1343723075,val_op,120000,0.98702741375,0.9483236263491598,0.98702741375,0.9483236263491598,0.040241859149544,0.143250084174235,0.0540093882994905,15
RUN_090,TRIAD_030,A10,A,R2,1343723075,val_cal,120000,0.9861101255,0.9451224313515286,0.9861247475,0.9451292768167324,0.0402928788709513,0.1458237379084147,0.054406214418703,15
RUN_090,TRIAD_030,A10,A,R2,1343723075,val_op,120000,0.98647747675,0.9456849770882348,0.9864785585,0.945687339984168,0.0397112134116339,0.1449676114665721,0.0544003350247526,15
RUN_091,TRIAD_031,A11,A,T,1829910790,val_cal,120000,0.98611884325,0.945232782786088,0.98612356675,0.9452387293115508,0.040870144412118,0.1461402080662572,0.0546140841905853,15
RUN_091,TRIAD_031,A11,A,T,1829910790,val_op,120000,0.98662506975,0.9444775407572692,0.986626255,0.9444835928418298,0.0401572730652333,0.1449244563214076,0.0541872476861954,15
RUN_092,TRIAD_031,A11,A,R1,1829910790,val_cal,120000,0.986361879,0.9458279838661589,0.9863691975,0.9458328457472835,0.0404838568198392,0.1450527101597065,0.0541252078700325,15
RUN_092,TRIAD_031,A11,A,R1,1829910790,val_op,120000,0.987070727,0.9468802469633424,0.987074155,0.9468830449884984,0.0395767292650166,0.1428822251281509,0.0534846682039142,15
RUN_093,TRIAD_031,A11,A,R2,1829910790,val_cal,120000,0.98604085175,0.9459752217064152,0.98603636225,0.945980137817806,0.0407138795083792,0.1458554666911338,0.0543034399915097,15
RUN_093,TRIAD_031,A11,A,R2,1829910790,val_op,120000,0.9867073052500002,0.946050726747522,0.98670595675,0.9460537272715778,0.0399701335755347,0.1444072578289243,0.0540527896254638,15
RUN_094,TRIAD_032,A11,A,T,1385197443,val_cal,120000,0.9861664137499998,0.9457071629197304,0.98617144475,0.9457123011538174,0.0404971573113422,0.1456042953618294,0.0544366938361835,15
RUN_094,TRIAD_032,A11,A,T,1385197443,val_op,120000,0.9867907995,0.9463151667453412,0.9867792025,0.9463168763132704,0.0398743693620373,0.1442650215295723,0.0543500958498473,15
RUN_095,TRIAD_032,A11,A,R1,1385197443,val_cal,120000,0.98585935575,0.9446582157042182,0.98586950375,0.9446634178735438,0.0410020663307736,0.1476587389977468,0.055484195980309,15
RUN_095,TRIAD_032,A11,A,R1,1385197443,val_op,120000,0.98686018375,0.9458931575796602,0.98686450975,0.9458950160864212,0.0399443448677546,0.1448391565364584,0.0551496604191672,15
RUN_096,TRIAD_032,A11,A,R2,1385197443,val_cal,120000,0.9862491165,0.9465631063204484,0.9862506605,0.946564271265574,0.0411304616195425,0.1464943889579174,0.055213264864171,15
RUN_096,TRIAD_032,A11,A,R2,1385197443,val_op,120000,0.9868286985,0.9477270764749904,0.9868295535,0.9477290742745104,0.0403306505901139,0.1444002186867396,0.0549565402874639,15
RUN_097,TRIAD_033,A11,A,T,1343723075,val_cal,120000,0.9859466135,0.94570292296229,0.9859483985,0.945704315257612,0.0414139760382295,0.1477344726358909,0.0559242161827098,15
RUN_097,TRIAD_033,A11,A,T,1343723075,val_op,120000,0.98695077825,0.9472308771098252,0.98695077825,0.9472308771098252,0.040669947539953,0.1455198470240833,0.055502305914315,15
RUN_098,TRIAD_033,A11,A,R1,1343723075,val_cal,120000,0.98613752025,0.945591699967764,0.9861359845,0.9455944698056216,0.041058027520324,0.1465699438808376,0.0547154700800911,15
RUN_098,TRIAD_033,A11,A,R1,1343723075,val_op,120000,0.9867360465,0.9465872915068312,0.9867355405,0.9465889976195152,0.0404532316545729,0.1453034853909898,0.0548276101546451,15
RUN_099,TRIAD_033,A11,A,R2,1343723075,val_cal,120000,0.98610186075,0.9448527661315091,0.98610085725,0.9448549914485446,0.0407074107573561,0.1462542784268104,0.0546429401301696,15
RUN_099,TRIAD_033,A11,A,R2,1343723075,val_op,120000,0.986559266,0.9452624492772193,0.98656252,0.9452641688043192,0.0400968034550919,0.1449559509770952,0.0543487077788717,15
RUN_100,TRIAD_034,A12,A,T,1829910790,val_cal,120000,0.9864562685000002,0.946613501215047,0.986459022,0.9466168287128208,0.040209785064194,0.144264679231404,0.0538148144596402,15
RUN_100,TRIAD_034,A12,A,T,1829910790,val_op,120000,0.986758319,0.946045441268916,0.986759934,0.9460500798047068,0.0394763105091851,0.1429684495989288,0.053337344137465,15
RUN_101,TRIAD_034,A12,A,R1,1829910790,val_cal,120000,0.9862966665,0.9456036489495776,0.986312224,0.945612714585688,0.0405513254151819,0.1450979726254891,0.053985007347516,15
RUN_101,TRIAD_034,A12,A,R1,1829910790,val_op,120000,0.986752983,0.9444186534933036,0.986752926,0.9444202006277438,0.0397546898841438,0.1438750455152625,0.0537514355537023,15
RUN_102,TRIAD_034,A12,A,R2,1829910790,val_cal,120000,0.9861773565,0.9457052395660632,0.9861805395,0.9457120821052734,0.0405175858074199,0.1453634733180485,0.0541488801968822,15
RUN_102,TRIAD_034,A12,A,R2,1829910790,val_op,120000,0.98674504175,0.9464929005526672,0.98675149975,0.946500223090103,0.0400700031236835,0.1441222792960749,0.0540001885587173,15
RUN_103,TRIAD_035,A12,A,T,1385197443,val_cal,120000,0.9863189645,0.9477123132961108,0.9863189645,0.9477123132961106,0.0407297724490482,0.1452102976800987,0.0547020370011871,15
RUN_103,TRIAD_035,A12,A,T,1385197443,val_op,120000,0.98692692,0.9486660334675596,0.9869281185,0.948667368586802,0.0397148320801471,0.1431856960013593,0.0543122304652115,15
RUN_104,TRIAD_035,A12,A,R1,1385197443,val_cal,120000,0.986353907,0.9471832657304526,0.986368359,0.947191037122542,0.0404981431176425,0.1447637975370423,0.0543789413135454,15
RUN_104,TRIAD_035,A12,A,R1,1385197443,val_op,120000,0.98699840975,0.9476742730706316,0.9869985222499998,0.9476749508570202,0.0400150753541915,0.1439641198170491,0.0545233408563791,15
RUN_105,TRIAD_035,A12,A,R2,1385197443,val_cal,120000,0.9859494775,0.9450604648848472,0.9859690745,0.9450713569337484,0.0406579268777891,0.1461580330319111,0.0543445520227017,15
RUN_105,TRIAD_035,A12,A,R2,1385197443,val_op,120000,0.98625826025,0.9446955401602236,0.9862613232499998,0.944701053836028,0.0400671941215343,0.1453321795881381,0.0540850749271694,15
RUN_106,TRIAD_036,A12,A,T,1343723075,val_cal,120000,0.986063534,0.9459463617773252,0.9860593865,0.9459506031599058,0.0402709187062622,0.1448734685438737,0.0537186848340158,15
RUN_106,TRIAD_036,A12,A,T,1343723075,val_op,120000,0.98652386275,0.9450343739285868,0.9865313055,0.945041368165762,0.0398458821399898,0.1443072466782137,0.0536263237347258,15
RUN_107,TRIAD_036,A12,A,R1,1343723075,val_cal,120000,0.98585873125,0.9438302735385096,0.98585379775,0.9438332651574408,0.0412565368875992,0.1477366599914596,0.0549939913661856,15
RUN_107,TRIAD_036,A12,A,R1,1343723075,val_op,120000,0.9863178315,0.9439390190278978,0.9863268245,0.9439450325671992,0.0406649111293975,0.1468964676920073,0.0551370780479424,15
RUN_108,TRIAD_036,A12,A,R2,1343723075,val_cal,120000,0.98599895,0.9455310224938854,0.986002864,0.9455380268213922,0.0407063751224528,0.1461755747481704,0.0544624334960113,15
RUN_108,TRIAD_036,A12,A,R2,1343723075,val_op,120000,0.9864325075,0.9453085637111334,0.98643521275,0.9453126107535672,0.0399742722635465,0.1447079753537763,0.0541631927297162,15
RUN_109,TRIAD_037,A13,A,T,1829910790,val_cal,120000,0.986300715,0.9464226756920184,0.986298954,0.9464249607053484,0.0400159445442588,0.1444165227793429,0.0538396696174863,15
RUN_109,TRIAD_037,A13,A,T,1829910790,val_op,120000,0.986677469,0.946664601597182,0.9866718045,0.9466647757191966,0.0395768413013181,0.1437284751878166,0.0537601309958504,15
RUN_110,TRIAD_037,A13,A,R1,1829910790,val_cal,120000,0.986354254,0.946711405262458,0.9863541265,0.9467117086264516,0.0410635745561631,0.1462687435391122,0.0552747381781454,15
RUN_110,TRIAD_037,A13,A,R1,1829910790,val_op,120000,0.98682694975,0.946835187691884,0.98682816125,0.946835687812608,0.040309396609943,0.1446959529393845,0.054725231425491,15
RUN_111,TRIAD_037,A13,A,R2,1829910790,val_cal,120000,0.985932678,0.9450573997705736,0.9859366145,0.9450624105775292,0.0408010840797924,0.1464680640923784,0.0545046097656303,15
RUN_111,TRIAD_037,A13,A,R2,1829910790,val_op,120000,0.98691567675,0.9466960166755196,0.9869279817499998,0.9467023607320032,0.039663751752295,0.1434026730232965,0.0540638781769715,15
RUN_112,TRIAD_038,A13,A,T,1385197443,val_cal,120000,0.985681644,0.9438192615413727,0.9856891835,0.9438289159494632,0.040842769654372,0.1472745409219258,0.0548907621789811,15
RUN_112,TRIAD_038,A13,A,T,1385197443,val_op,120000,0.98646212375,0.944752478679665,0.98648821825,0.9447628982671668,0.0401345163435209,0.1455503775764624,0.0547663595924239,15
RUN_113,TRIAD_038,A13,A,R1,1385197443,val_cal,120000,0.9862881525,0.9465026747341004,0.986287993,0.9465068457439032,0.0409704081922099,0.1457506411699064,0.054651096218677,15
RUN_113,TRIAD_038,A13,A,R1,1385197443,val_op,120000,0.9869682905,0.9472743059078648,0.98696626075,0.9472746547881488,0.0400821165524475,0.1435289085957495,0.0542679676039102,15
RUN_114,TRIAD_038,A13,A,R2,1385197443,val_cal,120000,0.9862512825,0.9454504350605032,0.986264686,0.9454582047161442,0.0402287834253821,0.1448721589523161,0.053911778622281,15
RUN_114,TRIAD_038,A13,A,R2,1385197443,val_op,120000,0.9865902145,0.9457608966440684,0.9865956775,0.9457658927755066,0.0395917677973311,0.1434992402533303,0.0534798463943975,15
RUN_115,TRIAD_039,A13,A,T,1343723075,val_cal,120000,0.9857500295,0.9430458296497848,0.9857640215,0.9430538969596988,0.0406496927937714,0.1470347387879655,0.0546532490110108,15
RUN_115,TRIAD_039,A13,A,T,1343723075,val_op,120000,0.98637499175,0.942642072493697,0.986369712,0.9426431380852835,0.0401034249171719,0.1457480123768375,0.0544908102926293,15
RUN_116,TRIAD_039,A13,A,R1,1343723075,val_cal,120000,0.98618347675,0.9455343237064856,0.98618840225,0.9455368881316588,0.0408994995258722,0.1461762405705234,0.0546580503539107,15
RUN_116,TRIAD_039,A13,A,R1,1343723075,val_op,120000,0.98648629,0.945170139116834,0.986483578,0.9451708544113934,0.0402285222911653,0.1453326375899515,0.0542862995940109,15
RUN_117,TRIAD_039,A13,A,R2,1343723075,val_cal,120000,0.98604915975,0.9453193623924648,0.98605189675,0.9453236327337526,0.0403122639137363,0.1459008549570517,0.0544957455865771,15
RUN_117,TRIAD_039,A13,A,R2,1343723075,val_op,120000,0.98663577625,0.9460875061904892,0.986644303,0.9460942967835012,0.0398246399026361,0.144898669610937,0.0542788420583482,15
RUN_118,TRIAD_040,A14,A,T,1829910790,val_cal,120000,0.98640718875,0.94648697146815,0.98642135775,0.9464972946337692,0.0399685401798634,0.1437922321976714,0.0534638848735078,15
RUN_118,TRIAD_040,A14,A,T,1829910790,val_op,120000,0.986824299,0.946216198210434,0.98683431725,0.9462264754301172,0.0392218283085497,0.1424743522634759,0.0531038035601012,15
RUN_119,TRIAD_040,A14,A,R1,1829910790,val_cal,120000,0.98619105025,0.9458806840780952,0.98619562075,0.9458836872046296,0.0406585044424637,0.145634635915185,0.0545218211832807,15
RUN_119,TRIAD_040,A14,A,R1,1829910790,val_op,120000,0.98666250675,0.9453814176266536,0.98666546375,0.9453830103603303,0.0399803940243407,0.1446459337459166,0.0539943665298276,15
RUN_120,TRIAD_040,A14,A,R2,1829910790,val_cal,120000,0.9862772155,0.9466551341127007,0.986280682,0.9466576203079552,0.0406094717295133,0.1456527715637575,0.054747783517793,15
RUN_120,TRIAD_040,A14,A,R2,1829910790,val_op,120000,0.986874005,0.9471835432308872,0.986878533,0.947186191511595,0.0399769077240514,0.1442531889205469,0.0545148223300859,15
RUN_121,TRIAD_041,A14,A,T,1385197443,val_cal,120000,0.98630702125,0.9464003225102446,0.9863227397499998,0.946409402137955,0.0403290648385944,0.1447830974880073,0.0542287352478859,15
RUN_121,TRIAD_041,A14,A,T,1385197443,val_op,120000,0.987043208,0.9478609850004308,0.9870485015,0.947865061547754,0.0394535030667045,0.142417092186636,0.0537557831326473,15
RUN_122,TRIAD_041,A14,A,R1,1385197443,val_cal,120000,0.98611999875,0.9453627796413328,0.9861259877499998,0.9453711502726648,0.0410812040319389,0.146315237505432,0.05431837959326,15
RUN_122,TRIAD_041,A14,A,R1,1385197443,val_op,120000,0.98677880975,0.9454655322848888,0.98678180875,0.9454696625031728,0.040126680446356,0.1442397646855167,0.0537898241451832,15
RUN_123,TRIAD_041,A14,A,R2,1385197443,val_cal,120000,0.986109485,0.9463077273853592,0.98611252625,0.9463129017321776,0.0406904672419753,0.1456957931712542,0.0545753052127005,15
RUN_123,TRIAD_041,A14,A,R2,1385197443,val_op,120000,0.986877308,0.9470780922191784,0.98688618825,0.9470819557775269,0.03975826223903,0.1434228621852941,0.0542202922362392,15
RUN_124,TRIAD_042,A14,A,T,1343723075,val_cal,120000,0.98633799425,0.9465978312222222,0.98633593575,0.9465988513180716,0.0404996497646473,0.1455613367930197,0.0547583895005748,15
RUN_124,TRIAD_042,A14,A,T,1343723075,val_op,120000,0.98682111725,0.9470613232352704,0.98682122675,0.9470617763988484,0.0401078905308186,0.1446060848075879,0.0548404772342665,15
RUN_125,TRIAD_042,A14,A,R1,1343723075,val_cal,120000,0.98630084925,0.946328868935457,0.98630342075,0.9463330492494372,0.0406441442499372,0.1455076728746307,0.0547904668286147,15
RUN_125,TRIAD_042,A14,A,R1,1343723075,val_op,120000,0.9869380795,0.9469954932643184,0.98694198,0.9469973630362466,0.0399761753715905,0.1439078781658481,0.0544167136082198,15
RUN_126,TRIAD_042,A14,A,R2,1343723075,val_cal,120000,0.9863071315,0.946191159862676,0.9863069795,0.9461963942662704,0.0402564971802101,0.1449256935971325,0.0542569845478132,15
RUN_126,TRIAD_042,A14,A,R2,1343723075,val_op,120000,0.9867374805,0.9467644514944172,0.9867452645,0.9467672846251656,0.0398808975021226,0.1438147253375302,0.0539952207859189,15
RUN_127,TRIAD_043,A15,A,T,1829910790,val_cal,120000,0.98618494375,0.945857540971856,0.9861931985,0.9458662993733112,0.0399331496660003,0.1445548193617738,0.0540766039150418,15
RUN_127,TRIAD_043,A15,A,T,1829910790,val_op,120000,0.986515415,0.9454527936415792,0.98653147075,0.945460387819182,0.0392606269127093,0.1435811090927863,0.053553767858095,15
RUN_128,TRIAD_043,A15,A,R1,1829910790,val_cal,120000,0.98618364925,0.9470289196115736,0.98618120275,0.9470297491896096,0.0403270126792634,0.1448924918177977,0.054363951971062,15
RUN_128,TRIAD_043,A15,A,R1,1829910790,val_op,120000,0.9868675085,0.9462172667912688,0.9868657035,0.9462181846693096,0.0397794979403982,0.1439652446230818,0.0542604056564537,15
RUN_129,TRIAD_043,A15,A,R2,1829910790,val_cal,120000,0.9864450985,0.9472838120964888,0.9864449595,0.9472846975103166,0.0405185442375126,0.1449184329729148,0.0545366078153468,15
RUN_129,TRIAD_043,A15,A,R2,1829910790,val_op,120000,0.986948402,0.947762984896116,0.9869498745,0.947764129326454,0.0400363228234035,0.1441457359687591,0.0545332144401513,15
RUN_130,TRIAD_044,A15,A,T,1385197443,val_cal,120000,0.9862738812500002,0.9457835669445706,0.98627458425,0.945787587576232,0.040172432739584,0.1450533475800585,0.0542016058683832,15
RUN_130,TRIAD_044,A15,A,T,1385197443,val_op,120000,0.98653402825,0.945688787023033,0.986536764,0.9456923990105428,0.0395028128399256,0.1438696562876669,0.053685654421918,15
RUN_131,TRIAD_044,A15,A,R1,1385197443,val_cal,120000,0.98593060275,0.9450534864439042,0.985934799,0.945057088003022,0.0410082091039312,0.1467183626683751,0.0550431726574271,15
RUN_131,TRIAD_044,A15,A,R1,1385197443,val_op,120000,0.9866360315,0.9458475049812696,0.9866411380000002,0.9458506730422,0.0400580243104762,0.1447211895088422,0.0545179841771038,15
RUN_132,TRIAD_044,A15,A,R2,1385197443,val_cal,120000,0.98613157375,0.9443733663442996,0.9861262405,0.9443810721073708,0.040599209898784,0.1456899514963442,0.0540302323547856,15
RUN_132,TRIAD_044,A15,A,R2,1385197443,val_op,120000,0.9868268745,0.9463998901395664,0.98682797775,0.9464067259385976,0.0398619221646301,0.1438716680702001,0.0539185507771118,15
RUN_133,TRIAD_045,A15,A,T,1343723075,val_cal,120000,0.9860256107499998,0.9460693943250728,0.98602914175,0.9460721522232264,0.0409662287368054,0.1466669657697368,0.055414296702578,15
RUN_133,TRIAD_045,A15,A,T,1343723075,val_op,120000,0.9869424225,0.946820603741106,0.9869424225,0.946820603741106,0.0401722002044658,0.1446377976929451,0.0552598080395796,15
RUN_134,TRIAD_045,A15,A,R1,1343723075,val_cal,120000,0.9859988905,0.9465357784341708,0.9860069794999998,0.9465426139045368,0.0406421271132269,0.1453862457597243,0.0544006894157192,15
RUN_134,TRIAD_045,A15,A,R1,1343723075,val_op,120000,0.98681631975,0.9470217922084389,0.98682860575,0.9470279341106516,0.0398875324919595,0.1436781218144257,0.0541258977210256,15
RUN_135,TRIAD_045,A15,A,R2,1343723075,val_cal,120000,0.9863523645,0.9479028087033898,0.98635191925,0.9479037852569704,0.0407585349829144,0.1448879056069389,0.0545192290951944,15
RUN_135,TRIAD_045,A15,A,R2,1343723075,val_op,120000,0.986937553,0.9489950498388796,0.986937553,0.9489950498388796,0.0399598725684299,0.1429173592908964,0.0543158868840311,15
RUN_136,TRIAD_046,A16,A,T,1829910790,val_cal,120000,0.9860720635,0.944609216334941,0.986075593,0.9446173013208052,0.0406662676832895,0.1459665847161143,0.0543232206945491,15
RUN_136,TRIAD_046,A16,A,T,1829910790,val_op,120000,0.986316611,0.9448711766294275,0.9863336965,0.9448814138814122,0.0401810080603723,0.1449043339586649,0.0537563441301677,15
RUN_137,TRIAD_046,A16,A,R1,1829910790,val_cal,120000,0.9863350945,0.9451407003326052,0.9863430875,0.9451456401444762,0.0405431418106742,0.1460044148578325,0.0545894880813248,15
RUN_137,TRIAD_046,A16,A,R1,1829910790,val_op,120000,0.9868008315,0.9453626948771492,0.98680349075,0.9453653782846734,0.0398287525880375,0.1443454858994618,0.0543087111452292,15
RUN_138,TRIAD_046,A16,A,R2,1829910790,val_cal,120000,0.9861922775,0.9448681059959791,0.986191019,0.9448717745017026,0.0406665064709496,0.1457002750949332,0.0540018967644865,15
RUN_138,TRIAD_046,A16,A,R2,1829910790,val_op,120000,0.986385189,0.9447655176012132,0.98640373575,0.944776399130012,0.040091670777355,0.1447979665236491,0.0539344603509769,15
RUN_139,TRIAD_047,A16,A,T,1385197443,val_cal,120000,0.98640210225,0.945898964265067,0.9863981875,0.9459042340847544,0.0401873342756766,0.1447587235976872,0.0538911135830208,15
RUN_139,TRIAD_047,A16,A,T,1385197443,val_op,120000,0.98668275725,0.9474513167157036,0.98668720675,0.9474571575223768,0.039634451343537,0.1430710402558015,0.0531836015341716,15
RUN_140,TRIAD_047,A16,A,R1,1385197443,val_cal,120000,0.986221737,0.9452563548845556,0.986222775,0.9452604640629688,0.0407913760142697,0.1457908966882312,0.0543445903557586,15
RUN_140,TRIAD_047,A16,A,R1,1385197443,val_op,120000,0.98674008975,0.9453417827954445,0.9867461225,0.94534604906851,0.040267635619349,0.1447734701766704,0.0540911230460168,15
RUN_141,TRIAD_047,A16,A,R2,1385197443,val_cal,120000,0.98604284675,0.9466764733812704,0.986047768,0.9466784314417882,0.0410302974251466,0.1461478338512314,0.0551348960225635,15
RUN_141,TRIAD_047,A16,A,R2,1385197443,val_op,120000,0.986791346,0.947123815655274,0.986791346,0.9471238156552744,0.0403636121922794,0.1447379960921317,0.0548513526502785,15
RUN_142,TRIAD_048,A16,A,T,1343723075,val_cal,120000,0.98603465325,0.9459415674068964,0.98604365725,0.9459476467746386,0.0405307390509711,0.1462435548147228,0.0547763693916854,15
RUN_142,TRIAD_048,A16,A,T,1343723075,val_op,120000,0.9867384825,0.9466350586993524,0.98674734625,0.9466402699893468,0.0398520120599988,0.1446742198777118,0.0546742007621889,15
RUN_143,TRIAD_048,A16,A,R1,1343723075,val_cal,120000,0.98609501325,0.9451275769237636,0.98610174175,0.945130862049548,0.0411118660996181,0.1467286894007181,0.0547793365802459,15
RUN_143,TRIAD_048,A16,A,R1,1343723075,val_op,120000,0.986632534,0.9452771577981152,0.9866343345000002,0.9452785263750324,0.040392284601426,0.1450470558252991,0.054499962333483,15
RUN_144,TRIAD_048,A16,A,R2,1343723075,val_cal,120000,0.98619851,0.9469795679305288,0.9862052584999998,0.9469842659265346,0.0409218189592805,0.1460436066255446,0.0552882211724615,15
RUN_144,TRIAD_048,A16,A,R2,1343723075,val_op,120000,0.9867790985,0.9482063852714762,0.9867816825,0.9482079778743876,0.0402253109151133,0.1443945130592703,0.0549757179331481,15
RUN_145,TRIAD_049,A17,A,T,1829910790,val_cal,120000,0.9864817655,0.948285757445722,0.9864908485,0.9482916518332388,0.0400805859361108,0.1438389673161981,0.0541811987341045,15
RUN_145,TRIAD_049,A17,A,T,1829910790,val_op,120000,0.98688699775,0.948525263916032,0.9868971905,0.9485307377707424,0.0394246468455841,0.1425866592362973,0.0537955026827856,15
RUN_146,TRIAD_049,A17,A,R1,1829910790,val_cal,120000,0.98597436875,0.9445291545732954,0.98597218975,0.9445340835577346,0.0408659801049485,0.1465792981949143,0.0546863273872696,15
RUN_146,TRIAD_049,A17,A,R1,1829910790,val_op,120000,0.9867617375,0.9455984560231548,0.986761394,0.94559904345558,0.0399802822197773,0.1443387100173457,0.0545326416497466,15
RUN_147,TRIAD_049,A17,A,R2,1829910790,val_cal,120000,0.9864339725,0.9468335881662264,0.9864382925,0.9468366509986544,0.0401519803763619,0.1442840701315288,0.0536502122739502,15
RUN_147,TRIAD_049,A17,A,R2,1829910790,val_op,120000,0.9869084235,0.947172617809838,0.9869158565,0.947175482484913,0.0396923043292676,0.1431115277108094,0.0537320675127955,15
