epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
45,9546,0.24345,0.91225,1,0.22296,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,9756.66,0.24308,0.91267,1,0.22291,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,9968.97,0.24194,0.91267,1,0.22309,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,10180.6,0.24199,0.91317,1,0.22296,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,10392.3,0.24145,0.91296,1,0.22286,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,10605.5,0.24277,0.91333,1,0.22311,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,10817.4,0.2402,0.91396,1,0.22235,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,11030.9,0.23919,0.91367,1,0.22239,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,11243.5,0.23983,0.91317,1,0.22232,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,11455.9,0.23871,0.91387,1,0.22148,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,11668.9,0.23838,0.91438,1,0.22054,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,11879.9,0.23962,0.91496,1,0.21973,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,12092.5,0.23544,0.91521,1,0.21914,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,12303.8,0.23585,0.91558,1,0.2183,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,12515.9,0.2341,0.91558,1,0.21771,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,12727.9,0.23352,0.916,1,0.21677,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,12940,0.23197,0.91608,1,0.21618,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,13152.1,0.23232,0.9165,1,0.21522,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,13364.7,0.23377,0.91717,1,0.21446,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,13576.3,0.2331,0.91758,1,0.21376,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,13789.3,0.22986,0.91746,1,0.21341,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,14002.1,0.22937,0.91792,1,0.21254,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,14214.4,0.23043,0.91796,1,0.21217,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,14426.2,0.23052,0.91883,1,0.21149,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,14638.8,0.22822,0.91917,1,0.21084,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,14852.3,0.22768,0.91933,1,0.21044,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,15064.5,0.2267,0.91925,1,0.20986,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,15277.1,0.22616,0.91925,1,0.20985,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,15488.4,0.22665,0.91983,1,0.20936,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,15701.1,0.22495,0.91979,1,0.20858,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,15912.9,0.22466,0.91962,1,0.20796,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,16124.9,0.22428,0.91942,1,0.2075,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,16337.6,0.22231,0.91958,1,0.2071,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,16549.7,0.22285,0.92008,1,0.2067,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,16762.6,0.22092,0.92025,1,0.20631,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,16974.2,0.21996,0.92037,1,0.20583,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,17185.8,0.21897,0.92054,1,0.20505,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,17398,0.21994,0.92088,1,0.2042,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,17610.4,0.21849,0.92163,1,0.20321,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,17824.1,0.21866,0.92179,1,0.20252,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,18035.9,0.21656,0.92217,1,0.20186,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,18248.8,0.21786,0.92267,1,0.2012,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,18461.6,0.21597,0.92283,1,0.20045,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,18675.3,0.21505,0.92338,1,0.20027,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,18888.1,0.21779,0.92362,1,0.19983,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,19099.6,0.21503,0.92387,1,0.19984,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,19312,0.21412,0.92383,1,0.19966,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,19523.8,0.21397,0.92387,1,0.19956,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,19735.5,0.21037,0.92379,1,0.19946,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,19948.2,0.21188,0.924,1,0.19951,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,20160.8,0.21212,0.92404,1,0.19903,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,20373.3,0.2098,0.92429,1,0.19939,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,20585.2,0.20984,0.9245,1,0.19949,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,20797.6,0.20887,0.92454,1,0.19948,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,21011.1,0.20795,0.92483,1,0.19897,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,21223.9,0.20568,0.92475,1,0.19906,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,21436.4,0.20733,0.92525,1,0.199,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,21648.7,0.20624,0.92513,1,0.19878,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,21860.7,0.20525,0.92588,1,0.19825,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,22073.3,0.20521,0.92621,1,0.19824,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,22286.2,0.20341,0.92642,1,0.1981,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,22498.8,0.20268,0.92633,1,0.19848,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,22710.2,0.20113,0.92654,1,0.19891,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,22921.8,0.20083,0.92658,1,0.19805,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,23135.2,0.19976,0.92646,1,0.19782,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,23347.6,0.19909,0.92704,1,0.19732,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,23559.8,0.19891,0.92721,1,0.19678,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,23772.1,0.1986,0.92779,1,0.1966,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,23984.9,0.19727,0.92796,1,0.19648,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,24196.6,0.19711,0.92854,1,0.19646,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,24409.5,0.19452,0.92871,1,0.19657,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,24622.1,0.19515,0.92913,1,0.19599,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,24835.4,0.19382,0.92904,1,0.19605,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,25048.5,0.19314,0.92921,1,0.19613,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,25261.1,0.19054,0.92942,1,0.19559,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,25473.2,0.19173,0.92942,1,0.19566,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,25686.5,0.19065,0.92962,1,0.19565,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,25899.4,0.1886,0.92962,1,0.19562,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,26112.7,0.18744,0.92992,1,0.19504,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,26324.7,0.18877,0.93008,1,0.1951,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,26537.8,0.18553,0.93071,1,0.19446,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,26750.1,0.18522,0.93096,1,0.19382,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,26962.5,0.18375,0.93125,1,0.19358,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,27174.9,0.18348,0.93104,1,0.19371,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,27387,0.18054,0.93154,1,0.19346,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,27599.4,0.18168,0.93196,1,0.19317,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,27812.7,0.18059,0.93262,1,0.19311,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,28025.7,0.17878,0.93321,1,0.19233,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,28238.2,0.17783,0.93358,1,0.19227,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,28450.6,0.17796,0.93413,1,0.19173,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,28664.1,0.17619,0.93413,1,0.19185,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,28876.3,0.17337,0.93417,1,0.19158,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,29089,0.17329,0.93437,1,0.19156,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,29301.7,0.17318,0.93417,1,0.19163,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,29514,0.17154,0.93442,1,0.19151,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,29726.9,0.16923,0.93492,1,0.19113,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,29938.8,0.16706,0.93571,1,0.19098,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,30152.9,0.16607,0.93604,1,0.19116,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,30364.9,0.16519,0.93592,1,0.19088,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,30577.7,0.16493,0.93608,1,0.19097,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,30790.4,0.16284,0.93638,1,0.19117,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,31002.4,0.16023,0.93667,1,0.19139,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,31214.9,0.15883,0.93654,1,0.19164,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,31427.2,0.15798,0.93667,1,0.19182,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,31639.6,0.1595,0.93725,1,0.1919,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,31852.7,0.15559,0.9375,1,0.1918,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,32065.2,0.15413,0.93808,1,0.19211,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,32278.5,0.15014,0.93817,1,0.19223,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,32492.1,0.14938,0.93813,1,0.19234,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,32704.5,0.14914,0.93879,1,0.19233,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,32918.1,0.14777,0.93883,1,0.19217,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,33130.3,0.14596,0.93883,1,0.19219,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,33343.5,0.14311,0.93971,1,0.19235,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,33556.5,0.14193,0.93971,1,0.1924,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,33769.1,0.14068,0.93992,1,0.19278,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,33981.8,0.13895,0.93988,1,0.19364,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,34194.1,0.13748,0.93988,1,0.19323,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,34406.4,0.13674,0.94046,1,0.19377,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,34619.3,0.13301,0.94046,1,0.19401,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,34833.1,0.13008,0.9405,1,0.19473,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,35045.5,0.12991,0.94058,1,0.19462,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,35257.5,0.12761,0.94083,1,0.19502,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,35470.1,0.12449,0.94117,1,0.19518,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,35682.7,0.12448,0.94138,1,0.19552,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,35895,0.12019,0.94179,1,0.1956,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,36108.8,0.1179,0.94171,1,0.19589,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,36320.7,0.11663,0.94196,1,0.19658,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,36533.7,0.11605,0.94221,1,0.19716,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,36745.2,0.11182,0.94221,1,0.19846,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,36958.6,0.10977,0.94238,1,0.19882,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,37172.3,0.10723,0.9425,1,0.19971,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,37385,0.1041,0.94254,1,0.20095,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,37598.6,0.10207,0.94246,1,0.20178,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,37809.9,0.10088,0.94267,1,0.20322,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,38022.6,0.0961,0.94288,1,0.2046,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,38234.7,0.09501,0.94246,1,0.20547,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,38446.9,0.09051,0.94275,1,0.20712,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,38658.8,0.08915,0.94296,1,0.2085,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,38872.3,0.08573,0.94296,1,0.20987,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,39085.4,0.08304,0.94308,1,0.21179,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,39297.4,0.08058,0.943,1,0.21317,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,39509.8,0.07716,0.94329,1,0.21426,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,39722.3,0.07354,0.94296,1,0.21589,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,39933.9,0.06992,0.94275,1,0.21744,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,40147.2,0.06738,0.94271,1,0.21935,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,40358.7,0.06427,0.94283,1,0.22107,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,40591.8,0.06136,0.94304,1,0.22308,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,40804.1,0.05832,0.94337,1,0.2247,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,41016.8,0.05433,0.94367,1,0.22692,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,41230,0.05376,0.94329,1,0.22896,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,41442.5,0.04884,0.94342,1,0.23168,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,41655.1,0.04619,0.94342,1,0.23379,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,41868.6,0.04309,0.94342,1,0.23665,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,42081.4,0.03945,0.94333,1,0.2396,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,42294.2,0.03833,0.94292,1,0.24165,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,42506.3,0.03617,0.94292,1,0.24363,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
