epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_001.pt,1,1,2.940041,0.2,0.26,0.52381,0.559524,0.918322,0.89881
2,epoch1.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_002.pt,1,1,2.99495,0.21,0.23,0.52381,0.535714,0.914474,0.904762
3,epoch2.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_003.pt,1,1,3.186357,0.11,0.26,0.214286,0.392857,0.890792,0.926587
4,epoch3.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_004.pt,1,1,1.894478,0.33,0.34,0.488095,0.5,0.908497,0.910714
5,epoch4.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_005.pt,1,1,2.181797,0.26,0.26,0.309524,0.309524,0.878407,0.946429
6,epoch5.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_006.pt,1,1,1.792238,0.19,0.2,0.309524,0.321429,0.879493,0.938492
7,epoch6.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_007.pt,1,1,1.299279,0.13,0.15,0.392857,0.428571,0.896552,0.920635
8,epoch7.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_008.pt,1,1,2.240076,0.22,0.26,0.428571,0.47619,0.904555,0.914683
9,epoch8.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_009.pt,1,1,1.765033,0.22,0.23,0.357143,0.369048,0.887234,0.93254
10,epoch9.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_010.pt,1,1,1.455835,0.04,0.13,0.190476,0.404762,0.892704,0.924603
11,epoch10.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn14_200ep\weights\epoch_011.pt,1,1,2.201928,0.16,0.23,0.333333,0.404762,0.892934,0.926587
