threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.999997,0.42,0.42,0.033333,0.966667,252,348,4,116
0.999997,0.421667,0.421667,0.033333,0.966667,253,347,4,116
0.999997,0.423333,0.423333,0.033333,0.966667,254,346,4,116
0.999997,0.423333,0.423333,0.033333,0.966667,254,346,4,116
0.999997,0.425,0.425,0.033333,0.966667,255,345,4,116
0.999997,0.426667,0.426667,0.033333,0.966667,256,344,4,116
0.999997,0.43,0.43,0.033333,0.966667,258,342,4,116
0.999996,0.431667,0.431667,0.033333,0.966667,259,341,4,116
0.999996,0.433333,0.433333,0.033333,0.966667,260,340,4,116
0.999996,0.433333,0.433333,0.033333,0.966667,260,340,4,116
0.999996,0.435,0.435,0.033333,0.966667,261,339,4,116
0.999996,0.438333,0.438333,0.033333,0.966667,263,337,4,116
0.999996,0.44,0.44,0.033333,0.966667,264,336,4,116
0.999996,0.441667,0.441667,0.033333,0.966667,265,335,4,116
0.999995,0.443333,0.443333,0.033333,0.966667,266,334,4,116
0.999995,0.443333,0.443333,0.033333,0.966667,266,334,4,116
0.999995,0.446667,0.446667,0.033333,0.966667,268,332,4,116
0.999995,0.446667,0.446667,0.033333,0.966667,268,332,4,116
0.999995,0.448333,0.448333,0.033333,0.966667,269,331,4,116
0.999994,0.45,0.45,0.033333,0.966667,270,330,4,116
0.999994,0.453333,0.453333,0.033333,0.966667,272,328,4,116
0.999994,0.453333,0.453333,0.033333,0.966667,272,328,4,116
0.999993,0.455,0.455,0.033333,0.966667,273,327,4,116
0.999993,0.456667,0.456667,0.033333,0.966667,274,326,4,116
0.999993,0.458333,0.458333,0.033333,0.966667,275,325,4,116
0.999992,0.46,0.46,0.033333,0.966667,276,324,4,116
0.999992,0.463333,0.463333,0.033333,0.966667,278,322,4,116
0.999992,0.465,0.465,0.033333,0.966667,279,321,4,116
0.999992,0.465,0.465,0.033333,0.966667,279,321,4,116
0.999991,0.466667,0.466667,0.033333,0.966667,280,320,4,116
0.999991,0.468333,0.468333,0.033333,0.966667,281,319,4,116
0.999991,0.47,0.47,0.033333,0.966667,282,318,4,116
0.99999,0.473333,0.473333,0.033333,0.966667,284,316,4,116
0.99999,0.475,0.475,0.033333,0.966667,285,315,4,116
0.999989,0.476667,0.476667,0.033333,0.966667,286,314,4,116
0.999989,0.476667,0.476667,0.033333,0.966667,286,314,4,116
0.999989,0.478333,0.478333,0.033333,0.966667,287,313,4,116
0.999989,0.48,0.48,0.033333,0.966667,288,312,4,116
0.999988,0.481667,0.481667,0.033333,0.966667,289,311,4,116
0.999988,0.483333,0.483333,0.033333,0.966667,290,310,4,116
0.999987,0.486667,0.486667,0.033333,0.966667,292,308,4,116
0.999987,0.486667,0.486667,0.033333,0.966667,292,308,4,116
0.999987,0.488333,0.488333,0.033333,0.966667,293,307,4,116
0.999987,0.491667,0.491667,0.033333,0.966667,295,305,4,116
0.999987,0.493333,0.493333,0.033333,0.966667,296,304,4,116
0.999987,0.493333,0.493333,0.033333,0.966667,296,304,4,116
0.999986,0.496667,0.496667,0.033333,0.966667,298,302,4,116
0.999986,0.498333,0.498333,0.033333,0.966667,299,301,4,116
0.999985,0.498333,0.498333,0.033333,0.966667,299,301,4,116
0.999985,0.501667,0.501667,0.033333,0.966667,301,299,4,116
0.999984,0.503333,0.503333,0.033333,0.966667,302,298,4,116
0.999984,0.505,0.505,0.033333,0.966667,303,297,4,116
0.999984,0.505,0.505,0.033333,0.966667,303,297,4,116
0.999983,0.508333,0.508333,0.033333,0.966667,305,295,4,116
0.999983,0.51,0.51,0.033333,0.966667,306,294,4,116
0.999982,0.51,0.51,0.033333,0.966667,306,294,4,116
0.999982,0.513333,0.513333,0.033333,0.966667,308,292,4,116
0.999981,0.515,0.515,0.033333,0.966667,309,291,4,116
0.999981,0.515,0.515,0.033333,0.966667,309,291,4,116
0.999979,0.518333,0.518333,0.033333,0.966667,311,289,4,116
0.999979,0.518333,0.518333,0.033333,0.966667,311,289,4,116
0.999978,0.52,0.52,0.033333,0.966667,312,288,4,116
0.999978,0.521667,0.521667,0.033333,0.966667,313,287,4,116
0.999978,0.525,0.525,0.033333,0.966667,315,285,4,116
0.999978,0.526667,0.526667,0.033333,0.966667,316,284,4,116
0.999975,0.526667,0.526667,0.033333,0.966667,316,284,4,116
0.999975,0.53,0.53,0.033333,0.966667,318,282,4,116
0.999975,0.53,0.53,0.033333,0.966667,318,282,4,116
0.999975,0.531667,0.531667,0.033333,0.966667,319,281,4,116
0.999975,0.535,0.535,0.033333,0.966667,321,279,4,116
0.999974,0.535,0.535,0.033333,0.966667,321,279,4,116
0.999973,0.536667,0.536667,0.033333,0.966667,322,278,4,116
0.999973,0.54,0.54,0.033333,0.966667,324,276,4,116
0.999971,0.54,0.54,0.033333,0.966667,324,276,4,116
0.999969,0.541667,0.541667,0.033333,0.966667,325,275,4,116
0.999969,0.545,0.545,0.033333,0.966667,327,273,4,116
0.999968,0.545,0.545,0.033333,0.966667,327,273,4,116
0.999967,0.546667,0.546667,0.033333,0.966667,328,272,4,116
0.999967,0.55,0.55,0.033333,0.966667,330,270,4,116
0.999966,0.551667,0.551667,0.033333,0.966667,331,269,4,116
0.999964,0.553333,0.553333,0.033333,0.966667,332,268,4,116
0.999964,0.555,0.555,0.033333,0.966667,333,267,4,116
0.999963,0.556667,0.556667,0.033333,0.966667,334,266,4,116
0.999963,0.556667,0.556667,0.033333,0.966667,334,266,4,116
0.999963,0.56,0.56,0.033333,0.966667,336,264,4,116
0.999963,0.56,0.56,0.033333,0.966667,336,264,4,116
0.999961,0.563333,0.563333,0.033333,0.966667,338,262,4,116
0.999956,0.563333,0.563333,0.033333,0.966667,338,262,4,116
0.999954,0.566667,0.566667,0.033333,0.966667,340,260,4,116
0.999954,0.568333,0.568333,0.033333,0.966667,341,259,4,116
0.999953,0.568333,0.568333,0.033333,0.966667,341,259,4,116
0.999953,0.57,0.57,0.033333,0.966667,342,258,4,116
0.999953,0.573333,0.573333,0.033333,0.966667,344,256,4,116
0.999951,0.575,0.575,0.033333,0.966667,345,255,4,116
0.999951,0.576667,0.576667,0.033333,0.966667,346,254,4,116
0.99995,0.576667,0.576667,0.033333,0.966667,346,254,4,116
0.999947,0.58,0.58,0.033333,0.966667,348,252,4,116
0.999947,0.58,0.58,0.033333,0.966667,348,252,4,116
0.999946,0.583333,0.583333,0.033333,0.966667,350,250,4,116
0.999946,0.585,0.585,0.033333,0.966667,351,249,4,116
0.999946,0.585,0.585,0.033333,0.966667,351,249,4,116
0.999944,0.588333,0.588333,0.033333,0.966667,353,247,4,116
0.999943,0.59,0.59,0.033333,0.966667,354,246,4,116
0.999941,0.59,0.59,0.033333,0.966667,354,246,4,116
0.99994,0.593333,0.593333,0.033333,0.966667,356,244,4,116
0.999938,0.593333,0.593333,0.041667,0.958333,356,244,5,115
0.999935,0.593333,0.593333,0.041667,0.958333,356,244,5,115
0.999934,0.596667,0.596667,0.041667,0.958333,358,242,5,115
0.999933,0.596667,0.596667,0.041667,0.958333,358,242,5,115
0.999933,0.6,0.6,0.041667,0.958333,360,240,5,115
0.999933,0.6,0.6,0.041667,0.958333,360,240,5,115
0.999931,0.601667,0.601667,0.041667,0.958333,361,239,5,115
0.99993,0.603333,0.603333,0.041667,0.958333,362,238,5,115
0.999928,0.605,0.605,0.041667,0.958333,363,237,5,115
0.999925,0.606667,0.606667,0.041667,0.958333,364,236,5,115
0.999923,0.61,0.61,0.041667,0.958333,366,234,5,115
0.999921,0.611667,0.611667,0.041667,0.958333,367,233,5,115
0.999918,0.611667,0.611667,0.041667,0.958333,367,233,5,115
0.999918,0.615,0.615,0.041667,0.958333,369,231,5,115
0.999914,0.616667,0.616667,0.041667,0.958333,370,230,5,115
0.999913,0.618333,0.618333,0.041667,0.958333,371,229,5,115
0.999907,0.62,0.62,0.041667,0.958333,372,228,5,115
0.999906,0.621667,0.621667,0.041667,0.958333,373,227,5,115
0.999906,0.623333,0.623333,0.041667,0.958333,374,226,5,115
0.999906,0.625,0.625,0.041667,0.958333,375,225,5,115
0.999901,0.626667,0.626667,0.041667,0.958333,376,224,5,115
0.999898,0.626667,0.626667,0.041667,0.958333,376,224,5,115
0.999892,0.63,0.63,0.041667,0.958333,378,222,5,115
0.999886,0.631667,0.631667,0.041667,0.958333,379,221,5,115
0.999885,0.633333,0.633333,0.041667,0.958333,380,220,5,115
0.999884,0.635,0.635,0.041667,0.958333,381,219,5,115
0.999876,0.636667,0.636667,0.041667,0.958333,382,218,5,115
0.999876,0.638333,0.638333,0.041667,0.958333,383,217,5,115
0.999875,0.64,0.64,0.041667,0.958333,384,216,5,115
0.999873,0.641667,0.641667,0.041667,0.958333,385,215,5,115
0.99987,0.643333,0.643333,0.041667,0.958333,386,214,5,115
0.999866,0.645,0.645,0.041667,0.958333,387,213,5,115
0.999862,0.645,0.645,0.041667,0.958333,387,213,5,115
0.999855,0.646667,0.646667,0.041667,0.958333,388,212,5,115
0.999848,0.65,0.65,0.041667,0.958333,390,210,5,115
0.999846,0.65,0.65,0.041667,0.958333,390,210,5,115
0.999846,0.651667,0.651667,0.041667,0.958333,391,209,5,115
0.999841,0.655,0.655,0.041667,0.958333,393,207,5,115
0.99984,0.656667,0.656667,0.041667,0.958333,394,206,5,115
0.999836,0.656667,0.656667,0.041667,0.958333,394,206,5,115
0.999836,0.658333,0.658333,0.041667,0.958333,395,205,5,115
0.999835,0.661667,0.661667,0.041667,0.958333,397,203,5,115
0.999832,0.663333,0.663333,0.041667,0.958333,398,202,5,115
0.99983,0.665,0.665,0.041667,0.958333,399,201,5,115
0.999829,0.666667,0.666667,0.041667,0.958333,400,200,5,115
0.999821,0.666667,0.666667,0.041667,0.958333,400,200,5,115
0.999816,0.668333,0.668333,0.041667,0.958333,401,199,5,115
0.999807,0.67,0.67,0.041667,0.958333,402,198,5,115
0.999797,0.673333,0.673333,0.041667,0.958333,404,196,5,115
0.999795,0.675,0.675,0.041667,0.958333,405,195,5,115
0.999791,0.676667,0.676667,0.041667,0.958333,406,194,5,115
0.999781,0.676667,0.676667,0.041667,0.958333,406,194,5,115
0.999775,0.678333,0.678333,0.041667,0.958333,407,193,5,115
0.999761,0.681667,0.681667,0.041667,0.958333,409,191,5,115
0.999753,0.683333,0.683333,0.041667,0.958333,410,190,5,115
0.999752,0.683333,0.683333,0.041667,0.958333,410,190,5,115
