threshold,precision,recall,f1,tp,fn,fp,tn
0.999975,0.987616,0.531667,0.691224,319,281,4,116
0.999975,0.987692,0.535,0.694054,321,279,4,116
0.999974,0.987692,0.535,0.694054,321,279,4,116
0.999973,0.98773,0.536667,0.695464,322,278,4,116
0.999973,0.987805,0.54,0.698276,324,276,4,116
0.999971,0.987805,0.54,0.698276,324,276,4,116
0.999969,0.987842,0.541667,0.699677,325,275,4,116
0.999969,0.987915,0.545,0.70247,327,273,4,116
0.999968,0.987915,0.545,0.70247,327,273,4,116
0.999967,0.987952,0.546667,0.703863,328,272,4,116
0.999967,0.988024,0.55,0.706638,330,270,4,116
0.999966,0.98806,0.551667,0.708021,331,269,4,116
0.999964,0.988095,0.553333,0.709402,332,268,4,116
0.999964,0.988131,0.555,0.710779,333,267,4,116
0.999963,0.988166,0.556667,0.712154,334,266,4,116
0.999963,0.988166,0.556667,0.712154,334,266,4,116
0.999963,0.988235,0.56,0.714894,336,264,4,116
0.999963,0.988235,0.56,0.714894,336,264,4,116
0.999961,0.988304,0.563333,0.717622,338,262,4,116
0.999956,0.988304,0.563333,0.717622,338,262,4,116
0.999954,0.988372,0.566667,0.720339,340,260,4,116
0.999954,0.988406,0.568333,0.721693,341,259,4,116
0.999953,0.988406,0.568333,0.721693,341,259,4,116
0.999953,0.988439,0.57,0.723044,342,258,4,116
0.999953,0.988506,0.573333,0.725738,344,256,4,116
0.999951,0.988539,0.575,0.727081,345,255,4,116
0.999951,0.988571,0.576667,0.728421,346,254,4,116
0.99995,0.988571,0.576667,0.728421,346,254,4,116
0.999947,0.988636,0.58,0.731092,348,252,4,116
0.999947,0.988636,0.58,0.731092,348,252,4,116
0.999946,0.988701,0.583333,0.733753,350,250,4,116
0.999946,0.988732,0.585,0.735079,351,249,4,116
0.999946,0.988732,0.585,0.735079,351,249,4,116
0.999944,0.988796,0.588333,0.737722,353,247,4,116
0.999943,0.988827,0.59,0.73904,354,246,4,116
0.999941,0.988827,0.59,0.73904,354,246,4,116
0.99994,0.988889,0.593333,0.741667,356,244,4,116
0.999938,0.98615,0.593333,0.740895,356,244,5,115
