bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,31,0.042476,0.0,0.042476
1,0.1,0.2,18,0.137856,0.222222,0.084366
2,0.2,0.3,10,0.241274,0.2,0.041274
3,0.3,0.4,9,0.35865,0.222222,0.136428
4,0.4,0.5,14,0.442883,0.571429,0.128546
5,0.5,0.6,11,0.550622,0.727273,0.176651
6,0.6,0.7,19,0.653735,0.894737,0.241002
7,0.7,0.8,22,0.754105,0.863636,0.109532
8,0.8,0.9,45,0.857698,0.911111,0.053413
9,0.9,1.0,325,0.982041,0.981538,0.000502
