threshold,tpr,recall,fpr,specificity,tp,fn,fp,tn
0.997327,0.263333,0.263333,0.008333,0.991667,158,442,1,119
0.997326,0.263333,0.263333,0.008333,0.991667,158,442,1,119
0.997304,0.265,0.265,0.008333,0.991667,159,441,1,119
0.997285,0.268333,0.268333,0.008333,0.991667,161,439,1,119
0.997258,0.27,0.27,0.008333,0.991667,162,438,1,119
0.99723,0.271667,0.271667,0.008333,0.991667,163,437,1,119
0.997222,0.271667,0.271667,0.008333,0.991667,163,437,1,119
0.997136,0.275,0.275,0.008333,0.991667,165,435,1,119
0.997088,0.275,0.275,0.008333,0.991667,165,435,1,119
0.99706,0.276667,0.276667,0.008333,0.991667,166,434,1,119
0.997018,0.278333,0.278333,0.008333,0.991667,167,433,1,119
0.996967,0.28,0.28,0.008333,0.991667,168,432,1,119
0.996945,0.281667,0.281667,0.008333,0.991667,169,431,1,119
0.996828,0.285,0.285,0.008333,0.991667,171,429,1,119
0.996755,0.285,0.285,0.008333,0.991667,171,429,1,119
0.996571,0.288333,0.288333,0.008333,0.991667,173,427,1,119
0.996565,0.288333,0.288333,0.008333,0.991667,173,427,1,119
0.996563,0.291667,0.291667,0.008333,0.991667,175,425,1,119
0.996513,0.291667,0.291667,0.008333,0.991667,175,425,1,119
0.99651,0.295,0.295,0.008333,0.991667,177,423,1,119
0.996488,0.296667,0.296667,0.008333,0.991667,178,422,1,119
0.996406,0.298333,0.298333,0.008333,0.991667,179,421,1,119
0.996383,0.298333,0.298333,0.008333,0.991667,179,421,1,119
0.996327,0.3,0.3,0.008333,0.991667,180,420,1,119
0.996222,0.303333,0.303333,0.008333,0.991667,182,418,1,119
0.99612,0.303333,0.303333,0.008333,0.991667,182,418,1,119
0.996092,0.306667,0.306667,0.008333,0.991667,184,416,1,119
0.996048,0.306667,0.306667,0.008333,0.991667,184,416,1,119
0.995992,0.31,0.31,0.008333,0.991667,186,414,1,119
0.995971,0.31,0.31,0.008333,0.991667,186,414,1,119
0.995859,0.313333,0.313333,0.008333,0.991667,188,412,1,119
0.995856,0.313333,0.313333,0.008333,0.991667,188,412,1,119
0.995848,0.316667,0.316667,0.008333,0.991667,190,410,1,119
0.995781,0.316667,0.316667,0.008333,0.991667,190,410,1,119
0.995632,0.318333,0.318333,0.008333,0.991667,191,409,1,119
0.995625,0.321667,0.321667,0.008333,0.991667,193,407,1,119
0.995542,0.323333,0.323333,0.008333,0.991667,194,406,1,119
0.995534,0.323333,0.323333,0.008333,0.991667,194,406,1,119
0.995354,0.326667,0.326667,0.008333,0.991667,196,404,1,119
0.995232,0.326667,0.326667,0.008333,0.991667,196,404,1,119
0.995114,0.328333,0.328333,0.008333,0.991667,197,403,1,119
0.995091,0.331667,0.331667,0.008333,0.991667,199,401,1,119
0.995088,0.331667,0.331667,0.008333,0.991667,199,401,1,119
0.994998,0.333333,0.333333,0.008333,0.991667,200,400,1,119
0.99498,0.335,0.335,0.008333,0.991667,201,399,1,119
0.994889,0.338333,0.338333,0.008333,0.991667,203,397,1,119
0.994859,0.338333,0.338333,0.008333,0.991667,203,397,1,119
0.99478,0.34,0.34,0.008333,0.991667,204,396,1,119
0.994774,0.343333,0.343333,0.008333,0.991667,206,394,1,119
0.9946,0.345,0.345,0.008333,0.991667,207,393,1,119
0.994585,0.346667,0.346667,0.008333,0.991667,208,392,1,119
0.994566,0.346667,0.346667,0.008333,0.991667,208,392,1,119
0.994449,0.35,0.35,0.008333,0.991667,210,390,1,119
0.994431,0.35,0.35,0.008333,0.991667,210,390,1,119
0.994271,0.351667,0.351667,0.008333,0.991667,211,389,1,119
0.994134,0.355,0.355,0.008333,0.991667,213,387,1,119
0.994053,0.356667,0.356667,0.008333,0.991667,214,386,1,119
0.993865,0.356667,0.356667,0.008333,0.991667,214,386,1,119
0.99383,0.358333,0.358333,0.008333,0.991667,215,385,1,119
0.993555,0.36,0.36,0.008333,0.991667,216,384,1,119
0.993458,0.361667,0.361667,0.008333,0.991667,217,383,1,119
0.993239,0.365,0.365,0.008333,0.991667,219,381,1,119
0.993232,0.366667,0.366667,0.008333,0.991667,220,380,1,119
0.993227,0.368333,0.368333,0.008333,0.991667,221,379,1,119
0.993208,0.368333,0.368333,0.008333,0.991667,221,379,1,119
0.992991,0.371667,0.371667,0.008333,0.991667,223,377,1,119
0.992915,0.373333,0.373333,0.008333,0.991667,224,376,1,119
0.992892,0.373333,0.373333,0.008333,0.991667,224,376,1,119
0.992765,0.375,0.375,0.008333,0.991667,225,375,1,119
0.992553,0.376667,0.376667,0.008333,0.991667,226,374,1,119
0.992476,0.378333,0.378333,0.008333,0.991667,227,373,1,119
0.992395,0.38,0.38,0.008333,0.991667,228,372,1,119
0.992375,0.383333,0.383333,0.008333,0.991667,230,370,1,119
0.992355,0.385,0.385,0.008333,0.991667,231,369,1,119
0.992296,0.386667,0.386667,0.008333,0.991667,232,368,1,119
0.992237,0.388333,0.388333,0.008333,0.991667,233,367,1,119
0.992188,0.39,0.39,0.008333,0.991667,234,366,1,119
0.992133,0.391667,0.391667,0.008333,0.991667,235,365,1,119
0.992124,0.393333,0.393333,0.008333,0.991667,236,364,1,119
0.9921,0.393333,0.393333,0.008333,0.991667,236,364,1,119
0.991971,0.393333,0.393333,0.016667,0.983333,236,364,2,118
0.991942,0.396667,0.396667,0.016667,0.983333,238,362,2,118
0.991736,0.396667,0.396667,0.016667,0.983333,238,362,2,118
0.991722,0.4,0.4,0.016667,0.983333,240,360,2,118
0.991441,0.4,0.4,0.016667,0.983333,240,360,2,118
0.991413,0.401667,0.401667,0.016667,0.983333,241,359,2,118
0.991334,0.405,0.405,0.016667,0.983333,243,357,2,118
0.991204,0.406667,0.406667,0.016667,0.983333,244,356,2,118
0.99117,0.406667,0.406667,0.025,0.975,244,356,3,117
0.991085,0.406667,0.406667,0.025,0.975,244,356,3,117
0.990971,0.41,0.41,0.025,0.975,246,354,3,117
0.990877,0.41,0.41,0.025,0.975,246,354,3,117
0.990761,0.413333,0.413333,0.025,0.975,248,352,3,117
0.990722,0.413333,0.413333,0.025,0.975,248,352,3,117
0.990629,0.416667,0.416667,0.025,0.975,250,350,3,117
0.990502,0.416667,0.416667,0.025,0.975,250,350,3,117
0.990237,0.418333,0.418333,0.025,0.975,251,349,3,117
0.990199,0.421667,0.421667,0.025,0.975,253,347,3,117
0.990089,0.421667,0.421667,0.025,0.975,253,347,3,117
0.990079,0.425,0.425,0.025,0.975,255,345,3,117
0.990054,0.426667,0.426667,0.025,0.975,256,344,3,117
0.990048,0.426667,0.426667,0.025,0.975,256,344,3,117
0.990034,0.428333,0.428333,0.025,0.975,257,343,3,117
0.989918,0.43,0.43,0.025,0.975,258,342,3,117
0.989846,0.431667,0.431667,0.025,0.975,259,341,3,117
0.989679,0.435,0.435,0.025,0.975,261,339,3,117
0.989454,0.436667,0.436667,0.025,0.975,262,338,3,117
0.989308,0.438333,0.438333,0.025,0.975,263,337,3,117
0.989294,0.438333,0.438333,0.025,0.975,263,337,3,117
0.989176,0.441667,0.441667,0.025,0.975,265,335,3,117
0.988975,0.443333,0.443333,0.025,0.975,266,334,3,117
0.988781,0.443333,0.443333,0.025,0.975,266,334,3,117
0.988715,0.446667,0.446667,0.025,0.975,268,332,3,117
0.988612,0.448333,0.448333,0.025,0.975,269,331,3,117
0.988558,0.45,0.45,0.025,0.975,270,330,3,117
0.988536,0.45,0.45,0.025,0.975,270,330,3,117
0.988531,0.451667,0.451667,0.025,0.975,271,329,3,117
0.988125,0.455,0.455,0.025,0.975,273,327,3,117
0.987963,0.456667,0.456667,0.025,0.975,274,326,3,117
0.987925,0.458333,0.458333,0.025,0.975,275,325,3,117
0.98787,0.458333,0.458333,0.025,0.975,275,325,3,117
0.987793,0.46,0.46,0.025,0.975,276,324,3,117
0.987328,0.463333,0.463333,0.025,0.975,278,322,3,117
0.986966,0.463333,0.463333,0.025,0.975,278,322,3,117
0.986955,0.465,0.465,0.025,0.975,279,321,3,117
0.986926,0.468333,0.468333,0.025,0.975,281,319,3,117
0.986721,0.47,0.47,0.025,0.975,282,318,3,117
0.986712,0.47,0.47,0.025,0.975,282,318,3,117
0.986485,0.471667,0.471667,0.033333,0.966667,283,317,4,116
0.986409,0.471667,0.471667,0.033333,0.966667,283,317,4,116
0.985783,0.473333,0.473333,0.033333,0.966667,284,316,4,116
0.985683,0.475,0.475,0.033333,0.966667,285,315,4,116
0.985344,0.478333,0.478333,0.033333,0.966667,287,313,4,116
0.985097,0.478333,0.478333,0.033333,0.966667,287,313,4,116
0.984839,0.48,0.48,0.041667,0.958333,288,312,5,115
0.984759,0.481667,0.481667,0.041667,0.958333,289,311,5,115
0.984747,0.481667,0.481667,0.041667,0.958333,289,311,5,115
0.984683,0.481667,0.481667,0.05,0.95,289,311,6,114
0.984604,0.485,0.485,0.05,0.95,291,309,6,114
0.984569,0.485,0.485,0.05,0.95,291,309,6,114
0.984543,0.486667,0.486667,0.05,0.95,292,308,6,114
0.984483,0.488333,0.488333,0.05,0.95,293,307,6,114
0.984094,0.491667,0.491667,0.05,0.95,295,305,6,114
0.983679,0.491667,0.491667,0.05,0.95,295,305,6,114
0.98342,0.493333,0.493333,0.05,0.95,296,304,6,114
0.983354,0.496667,0.496667,0.05,0.95,298,302,6,114
0.983256,0.498333,0.498333,0.05,0.95,299,301,6,114
0.983222,0.5,0.5,0.05,0.95,300,300,6,114
0.982518,0.5,0.5,0.05,0.95,300,300,6,114
0.982173,0.501667,0.501667,0.058333,0.941667,301,299,7,113
0.98204,0.503333,0.503333,0.058333,0.941667,302,298,7,113
0.981437,0.503333,0.503333,0.058333,0.941667,302,298,7,113
0.981421,0.505,0.505,0.058333,0.941667,303,297,7,113
0.981083,0.506667,0.506667,0.058333,0.941667,304,296,7,113
0.980912,0.508333,0.508333,0.058333,0.941667,305,295,7,113
0.980664,0.51,0.51,0.058333,0.941667,306,294,7,113
0.980647,0.513333,0.513333,0.058333,0.941667,308,292,7,113
0.980529,0.513333,0.513333,0.058333,0.941667,308,292,7,113
0.980432,0.515,0.515,0.058333,0.941667,309,291,7,113
0.980426,0.518333,0.518333,0.058333,0.941667,311,289,7,113
0.980407,0.52,0.52,0.058333,0.941667,312,288,7,113
0.979742,0.52,0.52,0.058333,0.941667,312,288,7,113
0.979717,0.521667,0.521667,0.058333,0.941667,313,287,7,113
0.979523,0.523333,0.523333,0.058333,0.941667,314,286,7,113
0.978916,0.525,0.525,0.058333,0.941667,315,285,7,113
0.978745,0.526667,0.526667,0.058333,0.941667,316,284,7,113
0.9787,0.53,0.53,0.058333,0.941667,318,282,7,113
0.978333,0.531667,0.531667,0.058333,0.941667,319,281,7,113
0.978305,0.531667,0.531667,0.058333,0.941667,319,281,7,113
0.978252,0.535,0.535,0.058333,0.941667,321,279,7,113
0.97806,0.535,0.535,0.058333,0.941667,321,279,7,113
0.977912,0.538333,0.538333,0.058333,0.941667,323,277,7,113
0.977852,0.54,0.54,0.058333,0.941667,324,276,7,113
0.977749,0.541667,0.541667,0.058333,0.941667,325,275,7,113
0.977605,0.541667,0.541667,0.058333,0.941667,325,275,7,113
0.977388,0.543333,0.543333,0.058333,0.941667,326,274,7,113
0.977073,0.543333,0.543333,0.066667,0.933333,326,274,8,112
0.975525,0.545,0.545,0.066667,0.933333,327,273,8,112
0.974958,0.548333,0.548333,0.066667,0.933333,329,271,8,112
0.974933,0.55,0.55,0.066667,0.933333,330,270,8,112
0.974328,0.55,0.55,0.066667,0.933333,330,270,8,112
0.974005,0.551667,0.551667,0.066667,0.933333,331,269,8,112
0.973936,0.553333,0.553333,0.066667,0.933333,332,268,8,112
0.973893,0.556667,0.556667,0.066667,0.933333,334,266,8,112
0.973891,0.558333,0.558333,0.066667,0.933333,335,265,8,112
0.973824,0.56,0.56,0.066667,0.933333,336,264,8,112
0.973725,0.56,0.56,0.066667,0.933333,336,264,8,112
0.973516,0.561667,0.561667,0.066667,0.933333,337,263,8,112
0.973429,0.563333,0.563333,0.066667,0.933333,338,262,8,112
0.97292,0.565,0.565,0.066667,0.933333,339,261,8,112
0.97229,0.568333,0.568333,0.066667,0.933333,341,259,8,112
0.972188,0.57,0.57,0.066667,0.933333,342,258,8,112
0.971947,0.57,0.57,0.066667,0.933333,342,258,8,112
0.971906,0.571667,0.571667,0.066667,0.933333,343,257,8,112
0.971831,0.573333,0.573333,0.066667,0.933333,344,256,8,112
0.971783,0.575,0.575,0.066667,0.933333,345,255,8,112
0.971673,0.576667,0.576667,0.066667,0.933333,346,254,8,112
0.971574,0.578333,0.578333,0.066667,0.933333,347,253,8,112
0.971326,0.58,0.58,0.066667,0.933333,348,252,8,112
0.971307,0.583333,0.583333,0.066667,0.933333,350,250,8,112
0.970592,0.583333,0.583333,0.066667,0.933333,350,250,8,112
0.970428,0.585,0.585,0.066667,0.933333,351,249,8,112
0.96949,0.588333,0.588333,0.066667,0.933333,353,247,8,112
0.969414,0.59,0.59,0.066667,0.933333,354,246,8,112
0.969219,0.59,0.59,0.066667,0.933333,354,246,8,112
0.968849,0.591667,0.591667,0.066667,0.933333,355,245,8,112
0.968581,0.593333,0.593333,0.066667,0.933333,356,244,8,112
0.967975,0.596667,0.596667,0.066667,0.933333,358,242,8,112
0.967711,0.598333,0.598333,0.066667,0.933333,359,241,8,112
0.96699,0.598333,0.598333,0.066667,0.933333,359,241,8,112
0.966974,0.601667,0.601667,0.066667,0.933333,361,239,8,112
0.966702,0.603333,0.603333,0.066667,0.933333,362,238,8,112
0.966602,0.605,0.605,0.066667,0.933333,363,237,8,112
0.966598,0.605,0.605,0.066667,0.933333,363,237,8,112
0.966496,0.608333,0.608333,0.066667,0.933333,365,235,8,112
0.966419,0.608333,0.608333,0.066667,0.933333,365,235,8,112
0.966379,0.611667,0.611667,0.066667,0.933333,367,233,8,112
0.966354,0.611667,0.611667,0.066667,0.933333,367,233,8,112
0.966293,0.613333,0.613333,0.066667,0.933333,368,232,8,112
0.964692,0.616667,0.616667,0.066667,0.933333,370,230,8,112
0.964679,0.616667,0.616667,0.066667,0.933333,370,230,8,112
0.964403,0.618333,0.618333,0.066667,0.933333,371,229,8,112
0.964334,0.621667,0.621667,0.066667,0.933333,373,227,8,112
0.964123,0.623333,0.623333,0.066667,0.933333,374,226,8,112
0.963636,0.623333,0.623333,0.066667,0.933333,374,226,8,112
0.963355,0.623333,0.623333,0.075,0.925,374,226,9,111
0.963353,0.625,0.625,0.075,0.925,375,225,9,111
0.963291,0.628333,0.628333,0.075,0.925,377,223,9,111
0.962544,0.628333,0.628333,0.075,0.925,377,223,9,111
0.962274,0.63,0.63,0.075,0.925,378,222,9,111
0.961694,0.633333,0.633333,0.075,0.925,380,220,9,111
0.961235,0.635,0.635,0.075,0.925,381,219,9,111
0.961159,0.635,0.635,0.075,0.925,381,219,9,111
0.960536,0.638333,0.638333,0.075,0.925,383,217,9,111
