threshold,precision,recall,f1,tp,fn,fp,tn
0.994271,0.995283,0.351667,0.519704,211,389,1,119
0.994134,0.995327,0.355,0.523342,213,387,1,119
0.994053,0.995349,0.356667,0.525153,214,386,1,119
0.993865,0.995349,0.356667,0.525153,214,386,1,119
0.99383,0.99537,0.358333,0.526961,215,385,1,119
0.993555,0.995392,0.36,0.528764,216,384,1,119
0.993458,0.995413,0.361667,0.530562,217,383,1,119
0.993239,0.995455,0.365,0.534146,219,381,1,119
0.993232,0.995475,0.366667,0.535932,220,380,1,119
0.993227,0.995495,0.368333,0.537713,221,379,1,119
0.993208,0.995495,0.368333,0.537713,221,379,1,119
0.992991,0.995536,0.371667,0.541262,223,377,1,119
0.992915,0.995556,0.373333,0.54303,224,376,1,119
0.992892,0.995556,0.373333,0.54303,224,376,1,119
0.992765,0.995575,0.375,0.544794,225,375,1,119
0.992553,0.995595,0.376667,0.546554,226,374,1,119
0.992476,0.995614,0.378333,0.548309,227,373,1,119
0.992395,0.995633,0.38,0.55006,228,372,1,119
0.992375,0.995671,0.383333,0.55355,230,370,1,119
0.992355,0.99569,0.385,0.555288,231,369,1,119
0.992296,0.995708,0.386667,0.557023,232,368,1,119
0.992237,0.995726,0.388333,0.558753,233,367,1,119
0.992188,0.995745,0.39,0.560479,234,366,1,119
0.992133,0.995763,0.391667,0.562201,235,365,1,119
0.992124,0.995781,0.393333,0.563919,236,364,1,119
0.9921,0.995781,0.393333,0.563919,236,364,1,119
0.991971,0.991597,0.393333,0.563246,236,364,2,118
0.991942,0.991667,0.396667,0.566667,238,362,2,118
0.991736,0.991667,0.396667,0.566667,238,362,2,118
0.991722,0.991736,0.4,0.570071,240,360,2,118
0.991441,0.991736,0.4,0.570071,240,360,2,118
0.991413,0.99177,0.401667,0.571767,241,359,2,118
0.991334,0.991837,0.405,0.575148,243,357,2,118
0.991204,0.99187,0.406667,0.576832,244,356,2,118
0.99117,0.987854,0.406667,0.576151,244,356,3,117
0.991085,0.987854,0.406667,0.576151,244,356,3,117
0.990971,0.987952,0.41,0.579505,246,354,3,117
0.990877,0.987952,0.41,0.579505,246,354,3,117
0.990761,0.988048,0.413333,0.582844,248,352,3,117
0.990722,0.988048,0.413333,0.582844,248,352,3,117
0.990629,0.988142,0.416667,0.586166,250,350,3,117
0.990502,0.988142,0.416667,0.586166,250,350,3,117
0.990237,0.988189,0.418333,0.587822,251,349,3,117
0.990199,0.988281,0.421667,0.591121,253,347,3,117
0.990089,0.988281,0.421667,0.591121,253,347,3,117
0.990079,0.988372,0.425,0.594406,255,345,3,117
0.990054,0.988417,0.426667,0.596042,256,344,3,117
0.990048,0.988417,0.426667,0.596042,256,344,3,117
0.990034,0.988462,0.428333,0.597674,257,343,3,117
0.989918,0.988506,0.43,0.599303,258,342,3,117
0.989846,0.98855,0.431667,0.600928,259,341,3,117
0.989679,0.988636,0.435,0.604167,261,339,3,117
0.989454,0.988679,0.436667,0.60578,262,338,3,117
0.989308,0.988722,0.438333,0.60739,263,337,3,117
