bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,32,0.038842,0.0625,0.023658
1,0.1,0.2,28,0.146896,0.107143,0.039753
2,0.2,0.3,16,0.245943,0.1875,0.058443
3,0.3,0.4,17,0.34725,0.294118,0.053133
4,0.4,0.5,9,0.458528,0.333333,0.125195
5,0.5,0.6,12,0.541162,0.583333,0.042172
6,0.6,0.7,27,0.653521,0.814815,0.161294
7,0.7,0.8,33,0.751459,0.878788,0.127329
8,0.8,0.9,74,0.854229,0.878378,0.024149
9,0.9,1.0,472,0.980948,0.976695,0.004254
