threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
0.01,417,3,46,38,0.992857,0.900648,0.452381,0.547619,0.007143,0.926829,0.902778,0.944507,0.918651,38,46,417,3
0.02,416,4,44,40,0.990476,0.904348,0.47619,0.52381,0.009524,0.909091,0.904762,0.945455,0.912698,40,44,416,4
0.03,416,4,43,41,0.990476,0.906318,0.488095,0.511905,0.009524,0.911111,0.906746,0.94653,0.910714,41,43,416,4
0.04,414,6,41,43,0.985714,0.90989,0.511905,0.488095,0.014286,0.877551,0.906746,0.946286,0.902778,43,41,414,6
0.05,413,7,39,45,0.983333,0.913717,0.535714,0.464286,0.016667,0.865385,0.90873,0.947248,0.896825,45,39,413,7
0.06,413,7,38,46,0.983333,0.915743,0.547619,0.452381,0.016667,0.867925,0.910714,0.948335,0.894841,46,38,413,7
0.07,413,7,37,47,0.983333,0.917778,0.559524,0.440476,0.016667,0.87037,0.912698,0.949425,0.892857,47,37,413,7
0.08,413,7,36,48,0.983333,0.919822,0.571429,0.428571,0.016667,0.872727,0.914683,0.950518,0.890873,48,36,413,7
0.09,413,7,35,49,0.983333,0.921875,0.583333,0.416667,0.016667,0.875,0.916667,0.951613,0.888889,49,35,413,7
0.1,413,7,35,49,0.983333,0.921875,0.583333,0.416667,0.016667,0.875,0.916667,0.951613,0.888889,49,35,413,7
0.11,413,7,34,50,0.983333,0.923937,0.595238,0.404762,0.016667,0.877193,0.918651,0.95271,0.886905,50,34,413,7
0.12,413,7,33,51,0.983333,0.926009,0.607143,0.392857,0.016667,0.87931,0.920635,0.953811,0.884921,51,33,413,7
0.13,413,7,31,53,0.983333,0.93018,0.630952,0.369048,0.016667,0.883333,0.924603,0.956019,0.880952,53,31,413,7
0.14,413,7,31,53,0.983333,0.93018,0.630952,0.369048,0.016667,0.883333,0.924603,0.956019,0.880952,53,31,413,7
0.15,413,7,31,53,0.983333,0.93018,0.630952,0.369048,0.016667,0.883333,0.924603,0.956019,0.880952,53,31,413,7
0.16,413,7,31,53,0.983333,0.93018,0.630952,0.369048,0.016667,0.883333,0.924603,0.956019,0.880952,53,31,413,7
0.17,413,7,31,53,0.983333,0.93018,0.630952,0.369048,0.016667,0.883333,0.924603,0.956019,0.880952,53,31,413,7
0.18,413,7,31,53,0.983333,0.93018,0.630952,0.369048,0.016667,0.883333,0.924603,0.956019,0.880952,53,31,413,7
0.19,412,8,31,53,0.980952,0.930023,0.630952,0.369048,0.019048,0.868852,0.922619,0.954809,0.878968,53,31,412,8
0.2,412,8,30,54,0.980952,0.932127,0.642857,0.357143,0.019048,0.870968,0.924603,0.955916,0.876984,54,30,412,8
0.21,412,8,30,54,0.980952,0.932127,0.642857,0.357143,0.019048,0.870968,0.924603,0.955916,0.876984,54,30,412,8
0.22,412,8,30,54,0.980952,0.932127,0.642857,0.357143,0.019048,0.870968,0.924603,0.955916,0.876984,54,30,412,8
0.23,412,8,30,54,0.980952,0.932127,0.642857,0.357143,0.019048,0.870968,0.924603,0.955916,0.876984,54,30,412,8
0.24,412,8,29,55,0.980952,0.93424,0.654762,0.345238,0.019048,0.873016,0.926587,0.957027,0.875,55,29,412,8
0.25,412,8,29,55,0.980952,0.93424,0.654762,0.345238,0.019048,0.873016,0.926587,0.957027,0.875,55,29,412,8
0.26,412,8,29,55,0.980952,0.93424,0.654762,0.345238,0.019048,0.873016,0.926587,0.957027,0.875,55,29,412,8
0.27,412,8,29,55,0.980952,0.93424,0.654762,0.345238,0.019048,0.873016,0.926587,0.957027,0.875,55,29,412,8
0.28,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.29,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.3,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.31,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.32,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.33,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.34,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.35,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.36,411,9,29,55,0.978571,0.934091,0.654762,0.345238,0.021429,0.859375,0.924603,0.955814,0.873016,55,29,411,9
0.37,410,10,29,55,0.97619,0.933941,0.654762,0.345238,0.02381,0.846154,0.922619,0.954598,0.871032,55,29,410,10
0.38,410,10,29,55,0.97619,0.933941,0.654762,0.345238,0.02381,0.846154,0.922619,0.954598,0.871032,55,29,410,10
0.39,410,10,29,55,0.97619,0.933941,0.654762,0.345238,0.02381,0.846154,0.922619,0.954598,0.871032,55,29,410,10
0.4,409,11,29,55,0.97381,0.93379,0.654762,0.345238,0.02619,0.833333,0.920635,0.95338,0.869048,55,29,409,11
0.41,409,11,29,55,0.97381,0.93379,0.654762,0.345238,0.02619,0.833333,0.920635,0.95338,0.869048,55,29,409,11
0.42,409,11,29,55,0.97381,0.93379,0.654762,0.345238,0.02619,0.833333,0.920635,0.95338,0.869048,55,29,409,11
0.43,409,11,28,56,0.97381,0.935927,0.666667,0.333333,0.02619,0.835821,0.922619,0.954492,0.867063,56,28,409,11
0.44,409,11,28,56,0.97381,0.935927,0.666667,0.333333,0.02619,0.835821,0.922619,0.954492,0.867063,56,28,409,11
0.45,409,11,28,56,0.97381,0.935927,0.666667,0.333333,0.02619,0.835821,0.922619,0.954492,0.867063,56,28,409,11
0.46,409,11,27,57,0.97381,0.938073,0.678571,0.321429,0.02619,0.838235,0.924603,0.955607,0.865079,57,27,409,11
0.47,409,11,27,57,0.97381,0.938073,0.678571,0.321429,0.02619,0.838235,0.924603,0.955607,0.865079,57,27,409,11
0.48,409,11,27,57,0.97381,0.938073,0.678571,0.321429,0.02619,0.838235,0.924603,0.955607,0.865079,57,27,409,11
0.49,409,11,26,58,0.97381,0.94023,0.690476,0.309524,0.02619,0.84058,0.926587,0.956725,0.863095,58,26,409,11
0.5,409,11,26,58,0.97381,0.94023,0.690476,0.309524,0.02619,0.84058,0.926587,0.956725,0.863095,58,26,409,11
0.51,409,11,26,58,0.97381,0.94023,0.690476,0.309524,0.02619,0.84058,0.926587,0.956725,0.863095,58,26,409,11
0.52,409,11,26,58,0.97381,0.94023,0.690476,0.309524,0.02619,0.84058,0.926587,0.956725,0.863095,58,26,409,11
0.53,409,11,25,59,0.97381,0.942396,0.702381,0.297619,0.02619,0.842857,0.928571,0.957845,0.861111,59,25,409,11
0.54,409,11,25,59,0.97381,0.942396,0.702381,0.297619,0.02619,0.842857,0.928571,0.957845,0.861111,59,25,409,11
0.55,409,11,24,60,0.97381,0.944573,0.714286,0.285714,0.02619,0.84507,0.930556,0.958968,0.859127,60,24,409,11
0.56,409,11,24,60,0.97381,0.944573,0.714286,0.285714,0.02619,0.84507,0.930556,0.958968,0.859127,60,24,409,11
0.57,409,11,23,61,0.97381,0.946759,0.72619,0.27381,0.02619,0.847222,0.93254,0.960094,0.857143,61,23,409,11
0.58,409,11,23,61,0.97381,0.946759,0.72619,0.27381,0.02619,0.847222,0.93254,0.960094,0.857143,61,23,409,11
0.59,409,11,23,61,0.97381,0.946759,0.72619,0.27381,0.02619,0.847222,0.93254,0.960094,0.857143,61,23,409,11
0.6,409,11,23,61,0.97381,0.946759,0.72619,0.27381,0.02619,0.847222,0.93254,0.960094,0.857143,61,23,409,11
0.61,407,13,23,61,0.969048,0.946512,0.72619,0.27381,0.030952,0.824324,0.928571,0.957647,0.853175,61,23,407,13
0.62,406,14,23,61,0.966667,0.946387,0.72619,0.27381,0.033333,0.813333,0.926587,0.956419,0.85119,61,23,406,14
0.63,406,14,23,61,0.966667,0.946387,0.72619,0.27381,0.033333,0.813333,0.926587,0.956419,0.85119,61,23,406,14
0.64,405,15,23,61,0.964286,0.946262,0.72619,0.27381,0.035714,0.802632,0.924603,0.955189,0.849206,61,23,405,15
0.65,404,16,22,62,0.961905,0.948357,0.738095,0.261905,0.038095,0.794872,0.924603,0.955083,0.845238,62,22,404,16
0.66,404,16,22,62,0.961905,0.948357,0.738095,0.261905,0.038095,0.794872,0.924603,0.955083,0.845238,62,22,404,16
0.67,403,17,22,62,0.959524,0.948235,0.738095,0.261905,0.040476,0.78481,0.922619,0.953846,0.843254,62,22,403,17
0.68,403,17,19,65,0.959524,0.954976,0.77381,0.22619,0.040476,0.792683,0.928571,0.957245,0.837302,65,19,403,17
0.69,403,17,19,65,0.959524,0.954976,0.77381,0.22619,0.040476,0.792683,0.928571,0.957245,0.837302,65,19,403,17
0.7,403,17,19,65,0.959524,0.954976,0.77381,0.22619,0.040476,0.792683,0.928571,0.957245,0.837302,65,19,403,17
0.71,402,18,19,65,0.957143,0.954869,0.77381,0.22619,0.042857,0.783133,0.926587,0.956005,0.835317,65,19,402,18
0.72,402,18,19,65,0.957143,0.954869,0.77381,0.22619,0.042857,0.783133,0.926587,0.956005,0.835317,65,19,402,18
0.73,401,19,19,65,0.954762,0.954762,0.77381,0.22619,0.045238,0.77381,0.924603,0.954762,0.833333,65,19,401,19
0.74,400,20,18,66,0.952381,0.956938,0.785714,0.214286,0.047619,0.767442,0.924603,0.954654,0.829365,66,18,400,20
0.75,399,21,18,66,0.95,0.956835,0.785714,0.214286,0.05,0.758621,0.922619,0.953405,0.827381,66,18,399,21
0.76,399,21,18,66,0.95,0.956835,0.785714,0.214286,0.05,0.758621,0.922619,0.953405,0.827381,66,18,399,21
0.77,399,21,17,67,0.95,0.959135,0.797619,0.202381,0.05,0.761364,0.924603,0.954545,0.825397,67,17,399,21
0.78,399,21,17,67,0.95,0.959135,0.797619,0.202381,0.05,0.761364,0.924603,0.954545,0.825397,67,17,399,21
0.79,399,21,17,67,0.95,0.959135,0.797619,0.202381,0.05,0.761364,0.924603,0.954545,0.825397,67,17,399,21
0.8,399,21,17,67,0.95,0.959135,0.797619,0.202381,0.05,0.761364,0.924603,0.954545,0.825397,67,17,399,21
0.81,399,21,17,67,0.95,0.959135,0.797619,0.202381,0.05,0.761364,0.924603,0.954545,0.825397,67,17,399,21
0.82,399,21,17,67,0.95,0.959135,0.797619,0.202381,0.05,0.761364,0.924603,0.954545,0.825397,67,17,399,21
0.83,398,22,17,67,0.947619,0.959036,0.797619,0.202381,0.052381,0.752809,0.922619,0.953293,0.823413,67,17,398,22
0.84,398,22,17,67,0.947619,0.959036,0.797619,0.202381,0.052381,0.752809,0.922619,0.953293,0.823413,67,17,398,22
0.85,398,22,17,67,0.947619,0.959036,0.797619,0.202381,0.052381,0.752809,0.922619,0.953293,0.823413,67,17,398,22
0.86,398,22,17,67,0.947619,0.959036,0.797619,0.202381,0.052381,0.752809,0.922619,0.953293,0.823413,67,17,398,22
0.87,396,24,17,67,0.942857,0.958838,0.797619,0.202381,0.057143,0.736264,0.918651,0.95078,0.819444,67,17,396,24
0.88,395,25,17,67,0.940476,0.958738,0.797619,0.202381,0.059524,0.728261,0.916667,0.949519,0.81746,67,17,395,25
0.89,392,28,17,67,0.933333,0.958435,0.797619,0.202381,0.066667,0.705263,0.910714,0.945718,0.811508,67,17,392,28
0.9,392,28,17,67,0.933333,0.958435,0.797619,0.202381,0.066667,0.705263,0.910714,0.945718,0.811508,67,17,392,28
0.91,391,29,17,67,0.930952,0.958333,0.797619,0.202381,0.069048,0.697917,0.90873,0.944444,0.809524,67,17,391,29
0.92,389,31,17,67,0.92619,0.958128,0.797619,0.202381,0.07381,0.683673,0.904762,0.941889,0.805556,67,17,389,31
0.93,389,31,17,67,0.92619,0.958128,0.797619,0.202381,0.07381,0.683673,0.904762,0.941889,0.805556,67,17,389,31
0.94,387,33,17,67,0.921429,0.957921,0.797619,0.202381,0.078571,0.67,0.900794,0.93932,0.801587,67,17,387,33
0.95,387,33,16,68,0.921429,0.960298,0.809524,0.190476,0.078571,0.673267,0.902778,0.940462,0.799603,68,16,387,33
0.96,384,36,16,68,0.914286,0.96,0.809524,0.190476,0.085714,0.653846,0.896825,0.936585,0.793651,68,16,384,36
0.97,379,41,14,70,0.902381,0.964377,0.833333,0.166667,0.097619,0.630631,0.890873,0.932349,0.779762,70,14,379,41
0.98,373,47,14,70,0.888095,0.963824,0.833333,0.166667,0.111905,0.598291,0.878968,0.924411,0.767857,70,14,373,47
0.99,363,57,13,71,0.864286,0.965426,0.845238,0.154762,0.135714,0.554688,0.861111,0.91206,0.746032,71,13,363,57
