epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch0.pt,1.877331,0.15,0.19,0.47619,0.511905,0.910284,0.906746,40,2,43,4
2,epoch1.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch1.pt,2.082873,0.21,0.24,0.464286,0.511905,0.910284,0.906746,39,2,43,4
3,epoch2.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch2.pt,1.948177,0.28,0.35,0.357143,0.428571,0.896552,0.920635,30,2,36,4
4,epoch3.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch3.pt,1.348647,0.1,0.2,0.309524,0.488095,0.906318,0.910714,26,2,41,4
5,epoch4.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch4.pt,1.865226,0.3,0.35,0.416667,0.452381,0.900433,0.916667,35,2,38,4
6,epoch5.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch5.pt,1.663981,0.11,0.14,0.309524,0.357143,0.885106,0.93254,26,2,30,4
7,epoch6.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch6.pt,1.444138,0.19,0.19,0.392857,0.392857,0.891258,0.930556,33,2,33,2
8,epoch7.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch7.pt,1.162544,0.06,0.07,0.214286,0.25,0.86875,0.952381,18,2,21,3
9,epoch8.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch8.pt,1.564604,0.26,0.31,0.285714,0.333333,0.881356,0.936508,24,2,28,4
10,epoch9.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch9.pt,1.191164,0.04,0.13,0.083333,0.321429,0.879493,0.938492,7,0,27,4
11,epoch10.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch10.pt,1.579174,0.08,0.23,0.285714,0.464286,0.902386,0.914683,24,0,39,4
12,epoch11.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch11.pt,1.679478,0.17,0.18,0.309524,0.333333,0.881356,0.936508,26,2,28,4
13,epoch12.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch12.pt,1.362113,0.11,0.22,0.27381,0.464286,0.902386,0.914683,23,2,39,4
14,epoch13.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch13.pt,1.735617,0.12,0.26,0.321429,0.5,0.908297,0.90873,27,2,42,4
15,epoch14.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch14.pt,1.903915,0.12,0.25,0.22619,0.404762,0.892934,0.926587,19,2,34,3
16,epoch15.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch15.pt,1.5602,0.07,0.09,0.178571,0.25,0.86875,0.952381,15,2,21,3
17,epoch16.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch16.pt,1.766485,0.11,0.19,0.27381,0.452381,0.900433,0.916667,23,2,38,4
18,epoch17.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch17.pt,1.470841,0.09,0.14,0.178571,0.321429,0.879493,0.938492,15,1,27,4
19,epoch18.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch18.pt,2.21927,0.17,0.23,0.380952,0.488095,0.906318,0.910714,32,2,41,4
20,epoch19.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch19.pt,1.891641,0.13,0.18,0.297619,0.404762,0.892704,0.924603,25,2,34,4
21,epoch20.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch20.pt,2.118591,0.15,0.21,0.178571,0.297619,0.875789,0.94246,15,1,25,4
22,epoch21.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\T-W05\weights\epoch21.pt,1.697915,0.14,0.21,0.238095,0.321429,0.879493,0.938492,20,2,27,4
