epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
1,0.41961,0.47795,0.875,1.0,0.0033173076923076923,0.0033173076923076923,0.0033173076923076923,77.08571743965149,77.08671736717224,32,1,32,17.320378368,17.320378368,12.145719808,0.9375,0.9375,1,0,0,1
2,0.376,0.4672,0.85,1.0,0.006617720352564102,0.006617720352564102,0.006617720352564102,73.6396107673645,150.725328207016,32,2,64,16.70381568,16.70381568,12.17707776,0.925,0.9375,1,0,0,0
3,0.39569,0.48214,0.85833,1.0,0.009885133012820513,0.009885133012820513,0.009885133012820513,72.46551036834717,223.19183945655823,32,2,64,16.701718528,16.701718528,12.177536512,0.92917,0.9375,1,0,0,0
4,0.40585,0.45835,0.86389,1.0,0.0098515,0.0098515,0.0098515,72.66670155525208,295.85754013061523,32,2,64,16.70381568,16.70381568,12.177536512,0.93194,0.9375,1,0,0,0
5,0.38697,0.48494,0.87778,1.0,0.009802,0.009802,0.009802,73.28030204772949,369.1388421058655,32,2,64,16.70381568,16.70381568,12.177536512,0.93889,0.93889,5,0,0,1
6,0.36588,0.4814,0.87778,1.0,0.009752499999999999,0.009752499999999999,0.009752499999999999,73.16286945343018,442.3017113208771,32,2,64,16.701718528,16.701718528,12.177536512,0.93889,0.93889,6,0,0,1
7,0.35346,0.47251,0.8625,1.0,0.009703,0.009703,0.009703,72.92936110496521,515.2300727367401,32,2,64,16.70381568,16.70381568,12.177536512,0.93125,0.93889,6,0,0,0
8,0.34326,0.44828,0.875,1.0,0.009653499999999999,0.009653499999999999,0.009653499999999999,73.48155665397644,588.7116293907166,32,2,64,16.701718528,16.701718528,12.177536512,0.9375,0.93889,6,0,0,0
9,0.32519,0.45467,0.86667,1.0,0.009604,0.009604,0.009604,73.7136459350586,662.4252753257751,32,2,64,16.70381568,16.70381568,12.177536512,0.93333,0.93889,6,0,0,0
10,0.32315,0.44609,0.88056,1.0,0.009554499999999999,0.009554499999999999,0.009554499999999999,74.1257758140564,736.5520565509796,32,2,64,16.70381568,16.70381568,12.177536512,0.94028,0.94028,10,0,0,1
11,0.308,0.44214,0.89167,1.0,0.009505,0.009505,0.009505,74.06207633018494,810.6141335964203,32,2,64,16.70381568,16.70381568,12.177536512,0.94583,0.94583,11,0,0,1
12,0.30376,0.44735,0.88889,1.0,0.0094555,0.0094555,0.0094555,74.00379490852356,884.6179211139679,32,2,64,16.70381568,16.70381568,12.177536512,0.94444,0.94583,11,0,0,0
