bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,25,0.048641,0.04,0.008641
1,0.1,0.2,22,0.149193,0.181818,0.032625
2,0.2,0.3,15,0.242426,0.133333,0.109092
3,0.3,0.4,18,0.349259,0.222222,0.127037
4,0.4,0.5,9,0.450273,0.444444,0.005828
5,0.5,0.6,17,0.559693,0.647059,0.087366
6,0.6,0.7,21,0.652528,0.52381,0.128718
7,0.7,0.8,32,0.753015,0.71875,0.034265
8,0.8,0.9,60,0.857173,0.933333,0.07616
9,0.9,1.0,501,0.981802,0.966068,0.015734
