threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
0.01,600,0,119,1,1.0,0.834492,0.008333,0.991667,0.0,1.0,0.834722,0.90978,0.998611,1,119,600,0
0.02,600,0,116,4,1.0,0.837989,0.033333,0.966667,0.0,1.0,0.838889,0.911854,0.994444,4,116,600,0
0.03,600,0,114,6,1.0,0.840336,0.05,0.95,0.0,1.0,0.841667,0.913242,0.991667,6,114,600,0
0.04,600,0,109,11,1.0,0.846262,0.091667,0.908333,0.0,1.0,0.848611,0.91673,0.984722,11,109,600,0
0.05,600,0,106,14,1.0,0.849858,0.116667,0.883333,0.0,1.0,0.852778,0.918836,0.980556,14,106,600,0
0.06,600,0,106,14,1.0,0.849858,0.116667,0.883333,0.0,1.0,0.852778,0.918836,0.980556,14,106,600,0
0.07,600,0,99,21,1.0,0.858369,0.175,0.825,0.0,1.0,0.8625,0.923788,0.970833,21,99,600,0
0.08,600,0,98,22,1.0,0.859599,0.183333,0.816667,0.0,1.0,0.863889,0.924499,0.969444,22,98,600,0
0.09,599,1,97,23,0.998333,0.860632,0.191667,0.808333,0.001667,0.958333,0.863889,0.924383,0.966667,23,97,599,1
0.1,599,1,96,24,0.998333,0.861871,0.2,0.8,0.001667,0.96,0.865278,0.925097,0.965278,24,96,599,1
0.11,599,1,94,26,0.998333,0.864358,0.216667,0.783333,0.001667,0.962963,0.868056,0.926527,0.9625,26,94,599,1
0.12,599,1,92,28,0.998333,0.86686,0.233333,0.766667,0.001667,0.965517,0.870833,0.927963,0.959722,28,92,599,1
0.13,599,1,90,30,0.998333,0.869376,0.25,0.75,0.001667,0.967742,0.873611,0.929403,0.956944,30,90,599,1
0.14,599,1,88,32,0.998333,0.871907,0.266667,0.733333,0.001667,0.969697,0.876389,0.930847,0.954167,32,88,599,1
0.15,598,2,86,34,0.996667,0.874269,0.283333,0.716667,0.003333,0.944444,0.877778,0.931464,0.95,34,86,598,2
0.16,598,2,82,38,0.996667,0.879412,0.316667,0.683333,0.003333,0.95,0.883333,0.934375,0.944444,38,82,598,2
0.17,597,3,82,38,0.995,0.879234,0.316667,0.683333,0.005,0.926829,0.881944,0.933542,0.943056,38,82,597,3
0.18,595,5,81,39,0.991667,0.880178,0.325,0.675,0.008333,0.886364,0.880556,0.932602,0.938889,39,81,595,5
0.19,595,5,79,41,0.991667,0.882789,0.341667,0.658333,0.008333,0.891304,0.883333,0.934066,0.936111,41,79,595,5
0.2,595,5,78,42,0.991667,0.884101,0.35,0.65,0.008333,0.893617,0.884722,0.9348,0.934722,42,78,595,5
0.21,594,6,75,45,0.99,0.887892,0.375,0.625,0.01,0.882353,0.8875,0.93617,0.929167,45,75,594,6
0.22,594,6,75,45,0.99,0.887892,0.375,0.625,0.01,0.882353,0.8875,0.93617,0.929167,45,75,594,6
0.23,594,6,74,46,0.99,0.889222,0.383333,0.616667,0.01,0.884615,0.888889,0.936909,0.927778,46,74,594,6
0.24,594,6,72,48,0.99,0.891892,0.4,0.6,0.01,0.888889,0.891667,0.938389,0.925,48,72,594,6
0.25,594,6,70,50,0.99,0.894578,0.416667,0.583333,0.01,0.892857,0.894444,0.939873,0.922222,50,70,594,6
0.26,594,6,69,51,0.99,0.895928,0.425,0.575,0.01,0.894737,0.895833,0.940618,0.920833,51,69,594,6
0.27,594,6,67,53,0.99,0.898638,0.441667,0.558333,0.01,0.898305,0.898611,0.942109,0.918056,53,67,594,6
0.28,594,6,66,54,0.99,0.9,0.45,0.55,0.01,0.9,0.9,0.942857,0.916667,54,66,594,6
0.29,593,7,65,55,0.988333,0.901216,0.458333,0.541667,0.011667,0.887097,0.9,0.942766,0.913889,55,65,593,7
0.3,593,7,65,55,0.988333,0.901216,0.458333,0.541667,0.011667,0.887097,0.9,0.942766,0.913889,55,65,593,7
0.31,593,7,64,56,0.988333,0.902588,0.466667,0.533333,0.011667,0.888889,0.901389,0.943516,0.9125,56,64,593,7
0.32,591,9,62,58,0.985,0.905054,0.483333,0.516667,0.015,0.865672,0.901389,0.943336,0.906944,58,62,591,9
0.33,591,9,61,59,0.985,0.906442,0.491667,0.508333,0.015,0.867647,0.902778,0.944089,0.905556,59,61,591,9
0.34,590,10,61,59,0.983333,0.906298,0.491667,0.508333,0.016667,0.855072,0.901389,0.943245,0.904167,59,61,590,10
0.35,590,10,60,60,0.983333,0.907692,0.5,0.5,0.016667,0.857143,0.902778,0.944,0.902778,60,60,590,10
0.36,590,10,56,64,0.983333,0.913313,0.533333,0.466667,0.016667,0.864865,0.908333,0.94703,0.897222,64,56,590,10
0.37,590,10,54,66,0.983333,0.916149,0.55,0.45,0.016667,0.868421,0.911111,0.948553,0.894444,66,54,590,10
0.38,590,10,54,66,0.983333,0.916149,0.55,0.45,0.016667,0.868421,0.911111,0.948553,0.894444,66,54,590,10
0.39,589,11,54,66,0.981667,0.916019,0.55,0.45,0.018333,0.857143,0.909722,0.947707,0.893056,66,54,589,11
0.4,589,11,51,69,0.981667,0.920312,0.575,0.425,0.018333,0.8625,0.913889,0.95,0.888889,69,51,589,11
0.41,589,11,51,69,0.981667,0.920312,0.575,0.425,0.018333,0.8625,0.913889,0.95,0.888889,69,51,589,11
0.42,589,11,50,70,0.981667,0.921753,0.583333,0.416667,0.018333,0.864198,0.915278,0.950767,0.8875,70,50,589,11
0.43,589,11,50,70,0.981667,0.921753,0.583333,0.416667,0.018333,0.864198,0.915278,0.950767,0.8875,70,50,589,11
0.44,588,12,48,72,0.98,0.924528,0.6,0.4,0.02,0.857143,0.916667,0.951456,0.883333,72,48,588,12
0.45,588,12,48,72,0.98,0.924528,0.6,0.4,0.02,0.857143,0.916667,0.951456,0.883333,72,48,588,12
0.46,587,13,47,73,0.978333,0.925868,0.608333,0.391667,0.021667,0.848837,0.916667,0.951378,0.880556,73,47,587,13
0.47,586,14,46,74,0.976667,0.927215,0.616667,0.383333,0.023333,0.840909,0.916667,0.951299,0.877778,74,46,586,14
0.48,586,14,46,74,0.976667,0.927215,0.616667,0.383333,0.023333,0.840909,0.916667,0.951299,0.877778,74,46,586,14
0.49,586,14,46,74,0.976667,0.927215,0.616667,0.383333,0.023333,0.840909,0.916667,0.951299,0.877778,74,46,586,14
0.5,585,15,46,74,0.975,0.9271,0.616667,0.383333,0.025,0.831461,0.915278,0.950447,0.876389,74,46,585,15
0.51,585,15,45,75,0.975,0.928571,0.625,0.375,0.025,0.833333,0.916667,0.95122,0.875,75,45,585,15
0.52,584,16,45,75,0.973333,0.928458,0.625,0.375,0.026667,0.824176,0.915278,0.950366,0.873611,75,45,584,16
0.53,582,18,45,75,0.97,0.92823,0.625,0.375,0.03,0.806452,0.9125,0.948655,0.870833,75,45,582,18
0.54,582,18,45,75,0.97,0.92823,0.625,0.375,0.03,0.806452,0.9125,0.948655,0.870833,75,45,582,18
0.55,582,18,44,76,0.97,0.929712,0.633333,0.366667,0.03,0.808511,0.913889,0.949429,0.869444,76,44,582,18
0.56,581,19,43,77,0.968333,0.93109,0.641667,0.358333,0.031667,0.802083,0.913889,0.949346,0.866667,77,43,581,19
0.57,579,21,42,78,0.965,0.932367,0.65,0.35,0.035,0.787879,0.9125,0.948403,0.8625,78,42,579,21
0.58,576,24,41,79,0.96,0.933549,0.658333,0.341667,0.04,0.76699,0.909722,0.94659,0.856944,79,41,576,24
0.59,576,24,41,79,0.96,0.933549,0.658333,0.341667,0.04,0.76699,0.909722,0.94659,0.856944,79,41,576,24
0.6,574,26,40,80,0.956667,0.934853,0.666667,0.333333,0.043333,0.754717,0.908333,0.945634,0.852778,80,40,574,26
0.61,574,26,39,81,0.956667,0.936378,0.675,0.325,0.043333,0.757009,0.909722,0.946414,0.851389,81,39,574,26
