variant,variant_desc,threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
P5a,K4 multi-prototype trust,0.23,413,7,34,50,0.983333,0.923937,0.595238,0.404762,0.016667,0.877193,0.918651,0.95271,0.886905,50,34,413,7
P5a,K4 multi-prototype trust,0.24,409,11,28,56,0.97381,0.935927,0.666667,0.333333,0.02619,0.835821,0.922619,0.954492,0.867063,56,28,409,11
P5a,K4 multi-prototype trust,0.25,404,16,23,61,0.961905,0.946136,0.72619,0.27381,0.038095,0.792208,0.922619,0.953955,0.847222,61,23,404,16
P5a,K4 multi-prototype trust,0.26,401,19,21,63,0.954762,0.950237,0.75,0.25,0.045238,0.768293,0.920635,0.952494,0.837302,63,21,401,19
P5a,K4 multi-prototype trust,0.27,398,22,19,65,0.947619,0.954436,0.77381,0.22619,0.052381,0.747126,0.918651,0.951016,0.827381,65,19,398,22
P5a,K4 multi-prototype trust,0.28,396,24,19,65,0.942857,0.954217,0.77381,0.22619,0.057143,0.730337,0.914683,0.948503,0.823413,65,19,396,24
P5a,K4 multi-prototype trust,0.29,393,27,18,66,0.935714,0.956204,0.785714,0.214286,0.064286,0.709677,0.910714,0.945848,0.815476,66,18,393,27
P5a,K4 multi-prototype trust,0.3,386,34,16,68,0.919048,0.960199,0.809524,0.190476,0.080952,0.666667,0.900794,0.939173,0.797619,68,16,386,34
P5a,K4 multi-prototype trust,0.31,380,40,14,70,0.904762,0.964467,0.833333,0.166667,0.095238,0.636364,0.892857,0.933661,0.781746,70,14,380,40
P5a,K4 multi-prototype trust,0.32,376,44,14,70,0.895238,0.964103,0.833333,0.166667,0.104762,0.614035,0.884921,0.928395,0.77381,70,14,376,44
P5a,K4 multi-prototype trust,0.33,366,54,13,71,0.871429,0.965699,0.845238,0.154762,0.128571,0.568,0.867063,0.916145,0.751984,71,13,366,54
P5a,K4 multi-prototype trust,0.34,355,65,12,72,0.845238,0.967302,0.857143,0.142857,0.154762,0.525547,0.847222,0.90216,0.728175,72,12,355,65
P5a,K4 multi-prototype trust,0.35,341,79,10,74,0.811905,0.97151,0.880952,0.119048,0.188095,0.48366,0.823413,0.884565,0.696429,74,10,341,79
P5a,K4 multi-prototype trust,0.36,319,101,7,77,0.759524,0.978528,0.916667,0.083333,0.240476,0.432584,0.785714,0.855228,0.646825,77,7,319,101
P5a,K4 multi-prototype trust,0.37,274,146,5,79,0.652381,0.982079,0.940476,0.059524,0.347619,0.351111,0.700397,0.783977,0.553571,79,5,274,146
P5a,K4 multi-prototype trust,0.38,225,195,2,82,0.535714,0.991189,0.97619,0.02381,0.464286,0.296029,0.609127,0.695518,0.450397,82,2,225,195
P5a,K4 multi-prototype trust,0.39,72,348,0,84,0.171429,1.0,1.0,0.0,0.828571,0.194444,0.309524,0.292683,0.142857,84,0,72,348
P5a,K4 multi-prototype trust,0.4,3,417,0,84,0.007143,1.0,1.0,0.0,0.992857,0.167665,0.172619,0.014184,0.005952,84,0,3,417
P5a,K4 multi-prototype trust,0.41,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.42,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.43,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.44,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.45,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.46,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.47,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.48,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.49,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.5,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.51,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.52,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.53,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.54,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.55,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.56,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.57,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.58,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.59,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.6,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.61,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.62,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
P5a,K4 multi-prototype trust,0.63,0,420,0,84,0.0,0.0,1.0,0.0,1.0,0.166667,0.166667,0.0,0.0,84,0,0,420
