epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_001.pt,1.178147,0.19,0.28,0.5,0.583333,0.922395,0.894841,42,2,49,4
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_002.pt,1.160693,0.11,0.11,0.47619,0.47619,0.904762,0.916667,40,2,40,2
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_003.pt,1.144162,0.15,0.21,0.321429,0.416667,0.894624,0.922619,27,2,35,4
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_004.pt,0.726425,0.05,0.07,0.238095,0.285714,0.874214,0.946429,20,2,24,3
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_005.pt,0.895595,0.25,0.26,0.345238,0.357143,0.88535,0.934524,29,2,30,3
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_006.pt,1.003398,0.2,0.22,0.392857,0.416667,0.89485,0.924603,33,1,35,3
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_007.pt,1.035582,0.2,0.29,0.357143,0.559524,0.918322,0.89881,30,2,47,4
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_008.pt,1.200533,0.05,0.08,0.321429,0.392857,0.890792,0.926587,27,0,33,4
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_009.pt,1.041987,0.28,0.31,0.369048,0.404762,0.892704,0.924603,31,2,34,4
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_010.pt,0.963911,0.22,0.22,0.5,0.5,0.908696,0.912698,42,2,42,2
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_011.pt,1.070442,0.18,0.22,0.5,0.547619,0.9163,0.900794,42,2,46,4
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_012.pt,0.791765,0.09,0.13,0.333333,0.440476,0.898707,0.920635,28,2,37,3
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_013.pt,1.135787,0.19,0.2,0.392857,0.404762,0.892934,0.926587,33,2,34,3
14,epoch13.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_014.pt,1.097505,0.18,0.18,0.369048,0.369048,0.887473,0.934524,31,2,31,2
15,epoch14.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_015.pt,1.266028,0.12,0.14,0.297619,0.333333,0.881607,0.938492,25,2,28,3
16,epoch15.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_016.pt,0.857062,0.04,0.16,0.154762,0.380952,0.888889,0.928571,13,1,32,4
