epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_001.pt,1,1,1.178147,0.19,0.28,0.5,0.583333,0.922395,0.894841
2,epoch1.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_002.pt,1,1,1.160693,0.11,0.11,0.47619,0.47619,0.904762,0.916667
3,epoch2.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_003.pt,1,1,1.144162,0.15,0.21,0.321429,0.416667,0.894624,0.922619
4,epoch3.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_004.pt,1,1,0.726425,0.05,0.07,0.238095,0.285714,0.874214,0.946429
5,epoch4.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_005.pt,1,1,0.895595,0.25,0.26,0.345238,0.357143,0.88535,0.934524
6,epoch5.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_006.pt,1,1,1.003398,0.2,0.22,0.392857,0.416667,0.89485,0.924603
7,epoch6.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_007.pt,1,1,1.035582,0.2,0.29,0.357143,0.559524,0.918322,0.89881
8,epoch7.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_008.pt,1,1,1.200533,0.05,0.08,0.321429,0.392857,0.890792,0.926587
9,epoch8.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_009.pt,1,1,1.041987,0.28,0.31,0.369048,0.404762,0.892704,0.924603
10,epoch9.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_010.pt,1,1,0.963911,0.22,0.22,0.5,0.5,0.908696,0.912698
11,epoch10.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_011.pt,1,1,1.070442,0.18,0.22,0.5,0.547619,0.9163,0.900794
12,epoch11.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_012.pt,1,1,0.791765,0.09,0.13,0.333333,0.440476,0.898707,0.920635
13,epoch12.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11s_gate2_formal_hn14_200ep\weights\epoch_013.pt,1,1,1.135787,0.19,0.2,0.392857,0.404762,0.892934,0.926587
