relative_path,path,category,required,exists,size_bytes,sha256,modified_time
train_batch1.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\train_batch1.jpg,optional,False,True,127703,5f10e0b5244cd2e726649d0f90431277a0a6bf37e58aa7657f6ae341657cae6d,2026-06-14T18:59:04
train_batch178220.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\train_batch178220.jpg,optional,False,True,124253,b699c62a335dd4d7eff16faf986510d4d4f11f874ab927c03dab9a694d22bd22,2026-06-15T11:36:40
train_batch178221.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\train_batch178221.jpg,optional,False,True,135274,aacf88b9ff3fc6b398930469a4037260cce93dbd3aa5d15fd881bde2d09ee348,2026-06-15T11:36:41
train_batch178222.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\train_batch178222.jpg,optional,False,True,128015,75ae1502d68125358237b10fe4ad0a509fce8d5b00847d1b2ed123f699e5c3b8,2026-06-15T11:36:41
train_batch2.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\train_batch2.jpg,optional,False,True,124435,e03f18b03f75d53097fc4c6bf43417bd4bc663568abc4d6938eee3b1de5502c3,2026-06-14T18:59:05
val_batch0_labels.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\val_batch0_labels.jpg,optional,False,True,124590,05c9f256ba438052e4ae59d1bef608b239dd09e1a5c255c9a17201f1160632dc,2026-06-15T12:28:32
val_batch0_pred.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\val_batch0_pred.jpg,optional,False,True,125639,475e43f38be41391da431fcdc457eb1de30d48c0a92dc79ff923f6654028a4a0,2026-06-15T12:28:32
val_batch1_labels.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\val_batch1_labels.jpg,optional,False,True,129230,d7276274a9e563f8df56a85ccca9199c74f247c71b7b3ca0c0269022a1b883a8,2026-06-15T12:28:32
val_batch1_pred.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\val_batch1_pred.jpg,optional,False,True,130489,01127c4348ba89986e57d5d21e4945932be10c21c3f78cfaa5cf62c267298e65,2026-06-15T12:28:32
val_batch2_labels.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\val_batch2_labels.jpg,optional,False,True,125187,fa85c213e25b56495321aac1addea8025b5d8c1780427d165fe1d6e7fcf4c18b,2026-06-15T12:28:32
val_batch2_pred.jpg,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\val_batch2_pred.jpg,optional,False,True,126772,c23c0c05f97413acc19606503f5772e2f0d55f8b2d795f5653e0ed2e7ad0e2da,2026-06-15T12:28:32
weights/epoch0.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch0.pt,optional,False,True,170476167,93b31c043c9bfa06cb5692105376dc54c3b82e766f6508f7d18f2e72d958ffd4,2026-06-14T19:05:42
weights/epoch1.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch1.pt,optional,False,True,170476295,99a022c6d2d8bb99313c5f252462139ef2d5fdafbfa8d1ae4ba36567e8e16014,2026-06-14T19:11:17
weights/epoch10.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch10.pt,optional,False,True,170476871,4c1b318923621c11aff241920bdc09c67f15c050228a2291b3db820676265814,2026-06-14T19:59:17
weights/epoch100.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch100.pt,optional,False,True,170486919,2a9159ae0889c2c0e179f325cb490768b146128625b9eaf0ca42bdabd26b04e7,2026-06-15T03:50:56
weights/epoch101.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch101.pt,optional,False,True,170487047,d3f7db0faf994e634b4176843a10390e70342900e3c6b2f5bd4f6b306addad69,2026-06-15T03:56:12
weights/epoch102.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch102.pt,optional,False,True,170487175,ab21f494e759396baf84215560b8f8154d98e6ed51625db66f40260711d5ff51,2026-06-15T04:01:28
weights/epoch103.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch103.pt,optional,False,True,170487239,9e394dbbbffd2f8a69b60490e976f5d13ed6d143d5c54b2afd1da09f7e592c0a,2026-06-15T04:06:45
weights/epoch104.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch104.pt,optional,False,True,170487367,44bb4d0fa3357f108fbdabdab3f50154a6501f371c7738c400b2d4297948a7ed,2026-06-15T04:12:01
weights/epoch105.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch105.pt,optional,False,True,170487495,371b05793c229c72d73a57aa9e663649675ab15e6ef28fcce062f748ccf9f176,2026-06-15T04:17:18
weights/epoch106.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch106.pt,optional,False,True,170487623,0d25cce67471db4d6c4ba117a11ba08e173b871e8f28666b38e68acff9de3e8a,2026-06-15T04:22:35
weights/epoch107.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch107.pt,optional,False,True,170487687,fa28db18a56ec75a56229fbc5d59ed20732d4719dc53782478808a5616191707,2026-06-15T04:27:51
weights/epoch108.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch108.pt,optional,False,True,170487815,e29192c4c42f0b6267dd9f11b154844baddf0289fb41196ab0918cbc3e1c344c,2026-06-15T04:33:08
weights/epoch109.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch109.pt,optional,False,True,170487943,03e5df9edf3c9bc7d59023dc6b48b8a8b5a4e023f191e5cab90f169cfa8ca30f,2026-06-15T04:38:25
weights/epoch11.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch11.pt,optional,False,True,170476935,5db150903df05617c45deb9cb410bec7d3d3838770c1851697d2b169808060ef,2026-06-14T20:04:30
weights/epoch110.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch110.pt,optional,False,True,170488071,f798d9e228e3606054077eba0f54197f5ffc56f15f429aa8b61d1c1762b3c68b,2026-06-15T04:43:40
weights/epoch111.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch111.pt,optional,False,True,170488135,225e0401ac11b14fc131dfe3c5b6647d795d8d515e1c7faf770975d12444bb28,2026-06-15T04:48:56
weights/epoch112.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch112.pt,optional,False,True,170488263,2fb6be6dde9fde170c7d25f1449eaebd06d13e83984e7a59b7f9b8b9e2db05a3,2026-06-15T04:54:12
weights/epoch113.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch113.pt,optional,False,True,170488391,a31cc0d6f190faef49aecbb3a1134aee7b9021b78b0446d23026035461ae6a28,2026-06-15T04:59:28
weights/epoch114.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch114.pt,optional,False,True,170488519,8e5424d9d6faf7ac9043d642dd1a59857074caf0eae275063c8f22f1492d4892,2026-06-15T05:04:45
weights/epoch115.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch115.pt,optional,False,True,170488583,7e261a372c3d79ac88719272eedc83f8bdb60bbcae59098fc3d1ec68e060c3f1,2026-06-15T05:10:01
weights/epoch116.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch116.pt,optional,False,True,170488711,34f7624008153da99ab443d2389592eaaa3a83e747e0f10fb1c05a68213ff052,2026-06-15T05:15:18
weights/epoch117.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch117.pt,optional,False,True,170488839,9037b0e08dac2ee7d81c36642839a5eb926a7940a400a7ce1dc37c07d0703cfd,2026-06-15T05:20:34
weights/epoch118.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch118.pt,optional,False,True,170488967,3ac7ea303b5aaa04142c982a710fa1befea0f69cb0c41272ef1f2c5591b98c78,2026-06-15T05:25:50
weights/epoch119.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch119.pt,optional,False,True,170489031,0e8db983a475b3a9d054cda26a4498cb46c9c5ba2060a6e68c325eac434f393c,2026-06-15T05:31:07
weights/epoch12.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch12.pt,optional,False,True,170477063,010b9822f418956805ae47bcf7628e84597e3c7d2bc9fa7a4a008956b1138349,2026-06-14T20:09:43
weights/epoch120.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch120.pt,optional,False,True,170489159,6148ec97c7bf3d6aab97f64ac3c834f1ee46847b55f430df191f5091002c3f7c,2026-06-15T05:36:23
weights/epoch121.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch121.pt,optional,False,True,170489287,d9a73462aaca603dad8e121cc084f2609777f74d68fd481e4cdc91b352a2b926,2026-06-15T05:41:41
weights/epoch122.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch122.pt,optional,False,True,170489415,ef85491ad675e782b116fdcbcf9e06626abd0009f57654b843446c99cfd6f866,2026-06-15T05:46:57
weights/epoch123.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch123.pt,optional,False,True,170489479,718a8548c6fd37fea7a5efb4f91de5d07fdfa1c96ed8a9faa67d2a69ae18d55d,2026-06-15T05:52:13
weights/epoch124.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch124.pt,optional,False,True,170489607,0f6cc9350295fab1178e3b5572d4aadd45463f8b7cd7bfb7f579b0f0a359b4c9,2026-06-15T05:57:31
weights/epoch125.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch125.pt,optional,False,True,170489735,c5ad87a2dea1e2dbb39625a2ed47a78079fae16e35adcaddba1598666891efce,2026-06-15T06:02:48
weights/epoch126.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch126.pt,optional,False,True,170489863,0f9a28ffb14921e0f5fbb2172ee6c368230b18e6a00d15979a14a6607856d56c,2026-06-15T06:08:05
weights/epoch127.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch127.pt,optional,False,True,170489927,2506965128ea56189689446502ba0757fb3523da2d6792d7c9d6e3bec0352a96,2026-06-15T06:13:21
weights/epoch128.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch128.pt,optional,False,True,170490055,dd6d7b51044f35dca480f7726250650d92633a3038fb8e69176f2f8acbadb1a7,2026-06-15T06:18:38
weights/epoch129.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch129.pt,optional,False,True,170490183,470b80fd60df7f852bfc1047e6a0a6745dbf6e663a40cfe64c21bc3ae17f5092,2026-06-15T06:23:55
weights/epoch13.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch13.pt,optional,False,True,170477191,72ec98048aa80a74a275142ff8e4120e25069b33f83d761b135a09afc13ee6f8,2026-06-14T20:14:58
weights/epoch130.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch130.pt,optional,False,True,170490311,294bcf3f4088da14f5ba5d451afb055f0ee61b83ba0f258d351215a1c71ae301,2026-06-15T06:29:12
weights/epoch131.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch131.pt,optional,False,True,170490375,9ba9e85e8e0dae65b3733f6ca45899dcf4d65e3faeb1aa1dbc9f0baae2bd70d6,2026-06-15T06:34:30
weights/epoch132.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch132.pt,optional,False,True,170490503,9b465ad557e1c5dca05a2155e54b472a910f7d497479fef82775e7de1eec7812,2026-06-15T06:39:48
weights/epoch133.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch133.pt,optional,False,True,170490631,8b8ef54adfdb17376214aeaede0ec7f5d69996e961492a0f43cd03b3533f0f13,2026-06-15T06:45:06
weights/epoch134.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch134.pt,optional,False,True,170490759,ecc81ecf5af91a027255bfa4e97f43f34062111ff0f0c1c1b33627b2d71bcd12,2026-06-15T06:50:22
weights/epoch135.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch135.pt,optional,False,True,170490823,46bc7d630bd6cb2734a16d5f92ef010d7a69f663ffb7fcfedfb1998151f27ecf,2026-06-15T06:55:38
weights/epoch136.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch136.pt,optional,False,True,170490951,4bf840b66adb65c12d572bec393969960f08a29f5595f9011e22d3bd1bfbad71,2026-06-15T07:00:55
weights/epoch137.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch137.pt,optional,False,True,170491079,849231babe02b613c0df77c4ebdd83d80d58630d7ae039771c3248f861636f4f,2026-06-15T07:06:12
weights/epoch138.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch138.pt,optional,False,True,170491207,29a0405bc4bcd89af136b1282d5f1baaf2204ab72e74ac0cdba9f802a30de448,2026-06-15T07:11:29
weights/epoch139.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch139.pt,optional,False,True,170491271,1dfce774ded08f16a04fcb9dd2dc50559a99ccfbc6524e59e0bd2037dedb3f49,2026-06-15T07:16:46
weights/epoch14.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch14.pt,optional,False,True,170477319,c335402c3bd1518a36f880d28c79a699fd4e346a98a80f67966e1a01d75a0bd5,2026-06-14T20:20:09
weights/epoch140.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch140.pt,optional,False,True,170491399,c87ad9c8968935428f255813c8d99dadbe4d6621ed956fe79793ed64d09537f0,2026-06-15T07:22:03
weights/epoch141.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch141.pt,optional,False,True,170491527,55f5fc312eae66a8403b24587e0dab79d1d3ab96d6623c8383ace451721b773d,2026-06-15T07:27:20
weights/epoch142.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch142.pt,optional,False,True,170491655,f5bc12057ec7403290b66794cd4a2bbb741d84f898ed9f0b7df0d72e645be792,2026-06-15T07:32:35
weights/epoch143.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch143.pt,optional,False,True,170491719,2424e0f229e7b38fa9681cc4d0fea06ad4caca4a278664159bb2d4db1cb3f79d,2026-06-15T07:37:49
weights/epoch144.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch144.pt,optional,False,True,170491847,f7599dd6118047c783800e4b32237d5e9afdf59d4d97514b06c8d0cdcfbdb927,2026-06-15T07:43:04
weights/epoch145.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch145.pt,optional,False,True,170491975,1f9d0e4166b646c7afa67d442e42141f17f493fe34a021dd2996f228350fce33,2026-06-15T07:48:19
weights/epoch146.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch146.pt,optional,False,True,170492103,f2df50e6baed118ea46a627882d1c479f9a66ab5c40357daed288250e5c19dbe,2026-06-15T07:53:33
weights/epoch147.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch147.pt,optional,False,True,170492167,ea700fd910a4148a482af3dc265ac3c90577aa150729db1704c6a3fdf45eb7aa,2026-06-15T07:58:47
weights/epoch148.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch148.pt,optional,False,True,170492295,658a23e4395b46278b06f71ff69e6c50f128b2c5f38f4bb08b14c572c2c168d2,2026-06-15T08:04:03
weights/epoch149.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch149.pt,optional,False,True,170492423,3fb9da2fb1c3713a3ed6f1f2e579130c798b9c0d2b09817d22438131ee20ab51,2026-06-15T08:09:16
weights/epoch15.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch15.pt,optional,False,True,170477383,5aec3a75a65b9626bf065b0e2c9f45d85a28b249664548375e8fc23ac66495d4,2026-06-14T20:25:22
weights/epoch150.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch150.pt,optional,False,True,170492551,f46ae02abee3d94e051487ab7df554e3e1501c8a16419a01a3195da8aa52e79a,2026-06-15T08:14:28
weights/epoch151.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch151.pt,optional,False,True,170492615,4dafc1d4d7ec51f8b7c9b68d8937a1885a112940439d6f1b564b0448e2680ae4,2026-06-15T08:19:38
weights/epoch152.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch152.pt,optional,False,True,170492743,651aba3d9f4c777a8fe23b281ea5cfbe46f2ecee1f5c7f266d01feaff476690e,2026-06-15T08:24:50
weights/epoch153.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch153.pt,optional,False,True,170492871,b2adb590e219db3812181aa11e8e80034becb790707b9652ab464c6a51cfbc7a,2026-06-15T08:30:03
weights/epoch154.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch154.pt,optional,False,True,170492999,94d9c08d4f8e92108ff29b88c02481079609d24698f0d6da28c490ad37bfa97a,2026-06-15T08:35:16
weights/epoch155.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch155.pt,optional,False,True,170493063,ecd6dd03dfae8bd83bc9e1c9460115036c4aad673ba3650b4254ea4cd2923cf2,2026-06-15T08:40:25
weights/epoch156.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch156.pt,optional,False,True,170493191,93dc4858f06b4b896a0417a25a76962ea6b03d8e1b788897349e9419572e2ba6,2026-06-15T08:45:37
weights/epoch157.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch157.pt,optional,False,True,170493319,6618c40fd4f78597da97925256238616674f3956cceb2f321b363a47ae21188f,2026-06-15T08:50:49
weights/epoch158.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch158.pt,optional,False,True,170493447,ed14dfc820c3a3fdce63de38676b9b0bb7388aad60857b35c634a26e80e14987,2026-06-15T08:56:00
weights/epoch159.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch159.pt,optional,False,True,170493511,ffbe8647d301887a4fcb537221cc52eb5be2dc172f3e13e904e136d1a1380483,2026-06-15T09:01:11
weights/epoch16.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch16.pt,optional,False,True,170477511,984b84845e970bc9421cc95e86ee55398bd34df1e50311873deaf73cadf73229,2026-06-14T20:30:34
weights/epoch160.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch160.pt,optional,False,True,170493639,fa389ff72c386b82567ac0b4a31040b420b1007716a8fc7da6ecd2f97b7629df,2026-06-15T09:06:22
weights/epoch161.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch161.pt,optional,False,True,170493767,c6d69787ae4e754694c21be115fd4afeff73803a66e9f0c68e08a9272eb94665,2026-06-15T09:11:31
weights/epoch162.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch162.pt,optional,False,True,170493895,94940af8d08d123b27f237e7f69b1a3a48ee8755322f853ff86e536e7e34d38a,2026-06-15T09:16:43
weights/epoch163.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch163.pt,optional,False,True,170493959,35c4e9824f68919e3ab6fda6404c5a2e1e855919bae04eecd7b0e627d7e4236d,2026-06-15T09:21:54
weights/epoch164.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch164.pt,optional,False,True,170494087,1bfb148104946303dd747471ba2e864aabbc1ab4ac772df45a2d93da6344647f,2026-06-15T09:27:02
weights/epoch165.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch165.pt,optional,False,True,170494215,92b68fcf106352eb2d0bb7aa84c8fe976d04b5b91e609488e1629f7f352a78fa,2026-06-15T09:32:11
weights/epoch166.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch166.pt,optional,False,True,170494343,ef1c7780202253851ca0951f85a72c663c321c24de741b7566096fd360ca243f,2026-06-15T09:37:18
weights/epoch167.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch167.pt,optional,False,True,170494407,40c6183b4f17a857e945cfa9780948f80c2402d5fac91153e4160529adc39642,2026-06-15T09:42:26
weights/epoch168.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch168.pt,optional,False,True,170494535,6422cc9b26ea2cc676e1f1c358252ba65b328727994888da5fcb3b76a39346f6,2026-06-15T09:47:34
weights/epoch169.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch169.pt,optional,False,True,170494663,730f7c297ead019a6411a064990f3f108859ab763e1707b6bb312fdb802cb23d,2026-06-15T09:52:40
weights/epoch17.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch17.pt,optional,False,True,170477639,d1a49fbf66bb602b242c55553431d17b7861d8ed0eafcedf11cf5fd0b72ed2f2,2026-06-14T20:35:47
weights/epoch170.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch170.pt,optional,False,True,170494791,35b8d8ef4511d4aa75e1ef57325a5ff9276e7c1f6ef27f310350296f25daacbb,2026-06-15T09:57:47
weights/epoch171.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch171.pt,optional,False,True,170494855,293007a9f980879603a66523980a315f218ea5f88400f21d7f9328375823b1ee,2026-06-15T10:02:54
weights/epoch172.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch172.pt,optional,False,True,170494983,2924e541224a8568588085acc802f384cba0f7bfacadd6e9bdbd0266bcf12bd1,2026-06-15T10:08:01
weights/epoch173.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch173.pt,optional,False,True,170495111,00097c45fff5cfad788981008d023d39710d34d5e35ef19f566c46a531cc11b9,2026-06-15T10:13:06
weights/epoch174.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch174.pt,optional,False,True,170495239,1cd4f0c66360de0892599b76999e3f1dc39d5046502304dc3e4ff258576da3f7,2026-06-15T10:18:15
weights/epoch175.pt,D:\ssh\AI\runs\stage1_cls_sweep\full_yolo11x_cls_20260614-185818\weights\epoch175.pt,optional,False,True,170495303,1b540cb293a7be07f64c198bd516e3acf62c640ed10b3d8ff23dd458d0f33d95,2026-06-15T10:23:25
