epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
74,23385.2,0.21746,0.91896,1,0.20652,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,23699.8,0.21826,0.91942,1,0.20573,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,24015.6,0.21793,0.91954,1,0.20475,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,24330.6,0.21525,0.92029,1,0.20397,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,24645.7,0.21461,0.92042,1,0.2032,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,24961.6,0.21428,0.921,1,0.20292,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,25277,0.21335,0.92133,1,0.20232,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,25592,0.21216,0.92167,1,0.20162,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,25906.6,0.21332,0.92183,1,0.20108,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,26222.3,0.21161,0.92217,1,0.20057,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,26537.6,0.21101,0.92238,1,0.20015,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,26852.1,0.20809,0.92287,1,0.20003,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,27166.7,0.21033,0.92317,1,0.19953,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,27482.1,0.2082,0.924,1,0.19868,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,27797.8,0.20917,0.92454,1,0.19801,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,28114,0.2083,0.92513,1,0.19742,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,28429.6,0.20709,0.92529,1,0.19684,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,28745,0.20504,0.92554,1,0.19646,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,29061.8,0.20403,0.926,1,0.19618,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,29377.8,0.20434,0.92663,1,0.19592,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,29692.9,0.20341,0.92675,1,0.19608,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,30009,0.20343,0.92654,1,0.19554,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,30324.3,0.20228,0.92704,1,0.19516,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,30641.1,0.20089,0.92754,1,0.19489,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,30957.5,0.20016,0.92754,1,0.19455,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,31273.8,0.19874,0.92787,1,0.19364,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,31591,0.19711,0.92854,1,0.19342,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,31907.8,0.19774,0.929,1,0.19294,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,32224.2,0.19791,0.92954,1,0.19228,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,32539.8,0.19506,0.92992,1,0.19152,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,32856.4,0.19715,0.93033,1,0.19156,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,33173.5,0.19359,0.93083,1,0.19103,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,33489.8,0.19425,0.93129,1,0.19105,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,33806.8,0.19292,0.93158,1,0.1911,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,34123.3,0.1914,0.93163,1,0.19045,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,34440.5,0.19168,0.93187,1,0.19055,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,34756.7,0.18993,0.93225,1,0.19058,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,35072.1,0.18897,0.93304,1,0.19023,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,35388.6,0.18872,0.93308,1,0.18998,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,35705.3,0.18727,0.93287,1,0.18986,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,36021.1,0.1871,0.933,1,0.18974,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,36336.6,0.18476,0.93333,1,0.18966,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,36653.8,0.18422,0.93325,1,0.18919,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,36970.3,0.18297,0.93367,1,0.18914,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,37287.3,0.1818,0.93354,1,0.18937,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,37602.4,0.18114,0.93354,1,0.18907,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,37918.5,0.17994,0.93379,1,0.1892,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,38235.5,0.17923,0.93433,1,0.18883,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,38553.2,0.17899,0.93471,1,0.18858,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,38870.6,0.17581,0.9345,1,0.18813,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,39185.2,0.17765,0.93496,1,0.18841,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,39502.9,0.17327,0.93496,1,0.18828,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,39820,0.17434,0.93508,1,0.18798,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,40136.9,0.17161,0.93512,1,0.1876,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,40453.1,0.17117,0.93517,1,0.18776,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,40770.1,0.16758,0.93579,1,0.1878,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,41087,0.16948,0.93604,1,0.18766,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,41404.4,0.16641,0.93612,1,0.18758,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,41721.5,0.16537,0.93621,1,0.18713,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,42040,0.16441,0.93654,1,0.1877,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,42357.8,0.16458,0.93692,1,0.18765,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,42674.2,0.16286,0.93738,1,0.18782,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,42990.2,0.16147,0.93767,1,0.18783,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,43307.4,0.15967,0.938,1,0.18783,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,43624.1,0.1587,0.93821,1,0.18773,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,43941.3,0.15836,0.93879,1,0.18796,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,44258.8,0.15531,0.93867,1,0.1881,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,44575.1,0.15364,0.93896,1,0.18812,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,44892,0.15349,0.93904,1,0.18841,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,45207.2,0.15053,0.93913,1,0.18839,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,45522.3,0.15088,0.93904,1,0.18868,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,45836.2,0.14819,0.93942,1,0.189,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,46150.9,0.14593,0.93958,1,0.18899,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,46465.6,0.14312,0.93996,1,0.18966,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,46779.7,0.14248,0.93996,1,0.19011,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,47095.4,0.14261,0.93996,1,0.19036,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,47409.2,0.13985,0.94017,1,0.19071,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,47721.7,0.13835,0.93992,1,0.19156,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,48031.9,0.13452,0.94004,1,0.19222,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,48342.4,0.13306,0.94025,1,0.1928,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,48655.5,0.13345,0.94029,1,0.19372,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,48968.2,0.13048,0.94042,1,0.19407,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,49279.6,0.12924,0.94037,1,0.19468,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,49589.5,0.12695,0.94071,1,0.19551,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,49901.3,0.12496,0.94071,1,0.19622,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,50212.3,0.12273,0.94092,1,0.19767,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,50523.1,0.12045,0.94092,1,0.19956,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,50834.1,0.12097,0.94117,1,0.20003,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,51145.1,0.11663,0.94112,1,0.20121,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,51455.2,0.11442,0.94138,1,0.20195,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,51766.6,0.11234,0.94179,1,0.20381,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,52077.3,0.11085,0.94162,1,0.20465,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,52384.6,0.10755,0.94162,1,0.20628,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,52692.3,0.10509,0.94154,1,0.20744,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,52999.8,0.10368,0.94175,1,0.20884,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,53307.6,0.10062,0.94179,1,0.20988,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,53615.8,0.09739,0.94175,1,0.21138,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,53921.6,0.09592,0.94192,1,0.21308,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,54228.4,0.09419,0.94204,1,0.2148,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,54534.9,0.09219,0.94204,1,0.21755,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,54841.9,0.08992,0.942,1,0.21909,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,55148.1,0.08717,0.94208,1,0.22061,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,55457.8,0.08321,0.94242,1,0.22282,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,55768.5,0.08212,0.94242,1,0.22475,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,56079.9,0.07995,0.94254,1,0.2269,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,56390.9,0.07573,0.94275,1,0.22876,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,56700.3,0.07238,0.94279,1,0.23096,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,57011,0.06953,0.94238,1,0.23418,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,57321.1,0.07005,0.94267,1,0.23637,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,57633,0.06463,0.94262,1,0.23865,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,57945.6,0.06259,0.94275,1,0.24161,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,58257.6,0.05824,0.94308,1,0.244,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,58571.2,0.05563,0.94313,1,0.24614,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,58892.3,0.05372,0.94358,1,0.24905,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,59207.7,0.05137,0.9435,1,0.25167,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,59518.9,0.04922,0.94379,1,0.25441,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,59834.8,0.0445,0.94404,1,0.25763,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,60162.9,0.04279,0.94396,1,0.25985,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,60474,0.0398,0.94433,1,0.26255,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,60786,0.03711,0.94404,1,0.26525,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,61096.1,0.03612,0.94429,1,0.26783,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,61406.6,0.03241,0.94471,1,0.27096,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,61717.2,0.03141,0.94483,1,0.27371,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,62028.7,0.02791,0.94479,1,0.27641,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,62339.4,0.02639,0.94483,1,0.27928,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,62651,0.02448,0.94454,1,0.28149,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,62962,0.02232,0.94446,1,0.28382,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
