epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn00_200ep\weights\epoch_001.pt,0.70793,0.15,0.16,0.119048,0.130952,0.850716,0.970238,10,2,11,4
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn00_200ep\weights\epoch_002.pt,1.386937,0.23,0.29,0.035714,0.059524,0.840726,0.984127,3,2,5,3
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn00_200ep\weights\epoch_003.pt,1.27848,0.44,0.52,0.047619,0.154762,0.854209,0.96627,4,0,13,4
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn00_200ep\weights\epoch_004.pt,1.201589,0.08,0.15,0.071429,0.154762,0.854209,0.96627,6,2,13,4
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn00_200ep\weights\epoch_005.pt,0.732481,0.18,0.24,0.154762,0.178571,0.857732,0.962302,13,1,15,4
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn00_200ep\weights\epoch_006.pt,1.06891,0.37,0.38,0.22619,0.25,0.86875,0.952381,19,2,21,3
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn00_200ep\weights\epoch_007.pt,1.00958,0.17,0.24,0.142857,0.214286,0.863071,0.956349,12,2,18,4
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn00_200ep\weights\epoch_008.pt,0.779017,0.13,0.29,0.095238,0.321429,0.879493,0.938492,8,2,27,4
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn00_200ep\weights\epoch_009.pt,1.226766,0.37,0.39,0.095238,0.142857,0.852459,0.968254,8,2,12,4
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn00_200ep\weights\epoch_010.pt,1.11531,0.23,0.23,0.261905,0.261905,0.870833,0.952381,22,2,22,2
