epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn02_200ep\weights\epoch_001.pt,1.063904,0.25,0.25,0.142857,0.142857,0.853061,0.972222,12,2,12,2
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn02_200ep\weights\epoch_002.pt,0.775337,0.09,0.22,0.011905,0.130952,0.850716,0.970238,1,0,11,4
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn02_200ep\weights\epoch_003.pt,0.802819,0.22,0.24,0.130952,0.166667,0.855967,0.964286,11,2,14,4
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn02_200ep\weights\epoch_004.pt,1.107852,0.55,0.57,0.130952,0.178571,0.858025,0.964286,11,1,15,3
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn02_200ep\weights\epoch_005.pt,0.964633,0.18,0.23,0.107143,0.214286,0.863071,0.956349,9,2,18,4
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn02_200ep\weights\epoch_006.pt,0.99279,0.31,0.38,0.214286,0.238095,0.866667,0.952381,18,2,20,4
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn02_200ep\weights\epoch_007.pt,0.945312,0.23,0.25,0.190476,0.214286,0.863071,0.956349,16,2,18,4
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn02_200ep\weights\epoch_008.pt,0.689532,0.15,0.15,0.178571,0.178571,0.858316,0.96627,15,2,15,2
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn02_200ep\weights\epoch_009.pt,1.079228,0.31,0.36,0.154762,0.202381,0.861284,0.958333,13,2,17,4
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0402_hn02_200ep\weights\epoch_010.pt,1.011209,0.15,0.2,0.130952,0.190476,0.859504,0.960317,11,2,16,4
