bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,40,0.178825,0.05,0.128825
2,0.2,0.3,51,0.249022,0.372549,0.123527
3,0.3,0.4,362,0.378342,0.964088,0.585746
4,0.4,0.5,51,0.402913,0.980392,0.57748
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
