epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_001.pt,2.90778,0.31,0.33,0.52381,0.547619,0.9163,0.900794,44,2,46,4
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_002.pt,3.091941,0.14,0.21,0.428571,0.511905,0.910284,0.906746,36,2,43,4
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_003.pt,2.894377,0.15,0.21,0.380952,0.416667,0.89485,0.924603,32,2,35,3
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_004.pt,2.481977,0.32,0.38,0.404762,0.464286,0.902597,0.916667,34,2,39,3
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_005.pt,2.081385,0.24,0.35,0.392857,0.5,0.908297,0.90873,33,1,42,4
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_006.pt,1.858442,0.29,0.38,0.428571,0.547619,0.9163,0.900794,36,2,46,4
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_007.pt,1.768685,0.2,0.25,0.440476,0.47619,0.904348,0.912698,37,2,40,4
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_008.pt,2.066905,0.21,0.24,0.47619,0.488095,0.906522,0.912698,40,1,41,3
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_009.pt,1.890618,0.17,0.25,0.285714,0.345238,0.883227,0.934524,24,2,29,4
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_010.pt,2.392615,0.2,0.23,0.166667,0.202381,0.86157,0.960317,14,1,17,3
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_011.pt,1.98822,0.1,0.19,0.25,0.369048,0.887234,0.93254,21,2,31,3
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_012.pt,1.587369,0.1,0.14,0.285714,0.392857,0.891026,0.928571,24,2,33,3
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_013.pt,2.036806,0.12,0.17,0.297619,0.345238,0.883227,0.934524,25,1,29,4
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_014.pt,2.057335,0.13,0.18,0.261905,0.297619,0.875789,0.94246,22,1,25,4
15,epoch_015.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_015.pt,2.49997,0.17,0.19,0.27381,0.285714,0.87395,0.944444,23,2,24,4
16,epoch_016.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_016.pt,1.910323,0.15,0.19,0.404762,0.464286,0.902386,0.914683,34,2,39,4
17,epoch_017.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_017.pt,1.496003,0.12,0.12,0.428571,0.428571,0.896996,0.924603,36,2,36,2
18,epoch_018.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_018.pt,1.842984,0.21,0.26,0.357143,0.428571,0.896552,0.920635,30,1,36,4
19,epoch_019.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_019.pt,1.870572,0.22,0.23,0.416667,0.428571,0.896552,0.920635,35,2,36,4
20,epoch_020.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_020.pt,2.300708,0.18,0.21,0.345238,0.416667,0.894624,0.922619,29,2,35,4
21,epoch_021.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_021.pt,1.935247,0.16,0.29,0.333333,0.47619,0.904348,0.912698,28,2,40,4
22,epoch_022.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_022.pt,2.049146,0.11,0.26,0.202381,0.464286,0.902386,0.914683,17,1,39,4
23,epoch_023.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_023.pt,2.251371,0.13,0.17,0.297619,0.357143,0.885106,0.93254,25,2,30,4
24,epoch_024.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_024.pt,1.896533,0.26,0.3,0.404762,0.464286,0.902386,0.914683,34,2,39,4
25,epoch_025.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_025.pt,2.41509,0.25,0.32,0.440476,0.5,0.908297,0.90873,37,2,42,4
26,epoch_026.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_026.pt,2.268669,0.12,0.17,0.238095,0.309524,0.877637,0.940476,20,1,26,4
27,epoch_027.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_027.pt,1.935384,0.12,0.21,0.333333,0.488095,0.906522,0.912698,28,2,41,3
28,epoch_028.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_028.pt,2.23681,0.24,0.36,0.464286,0.559524,0.918322,0.89881,39,2,47,4
29,epoch_029.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn02_200ep\weights\epoch_029.pt,2.181802,0.14,0.17,0.452381,0.488095,0.906318,0.910714,38,2,41,4
