bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,36,0.180278,0.055556,0.124723
2,0.2,0.3,23,0.235029,0.217391,0.017638
3,0.3,0.4,428,0.381931,0.925234,0.543303
4,0.4,0.5,17,0.401736,1.0,0.598264
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
