bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,36,0.179654,0.027778,0.151876
2,0.2,0.3,53,0.253791,0.45283,0.199039
3,0.3,0.4,396,0.379362,0.949495,0.570133
4,0.4,0.5,19,0.402153,1.0,0.597847
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
