epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
1,0.40467,0.4785,0.8625,1.0,0.0033172302737520133,0.0033172302737520133,0.0033172302737520133,75.67998623847961,75.68098592758179,32,1,32,17.320378368,17.320378368,12.145586688,0.93125,0.93125,1,0,0,1
2,0.37025,0.45223,0.86528,1.0,0.006617643317230273,0.006617643317230273,0.006617643317230273,72.217693567276,147.89767980575562,32,2,64,16.720592896,16.720592896,12.177536512,0.93264,0.93264,2,0,0,1
3,0.39064,0.46533,0.85556,1.0,0.009885056360708536,0.009885056360708536,0.009885056360708536,71.45477294921875,219.35245275497437,32,2,64,16.7247872,16.7247872,12.129884672,0.92778,0.93264,2,0,0,0
4,0.38405,0.48018,0.84306,1.0,0.0098515,0.0098515,0.0098515,71.78416347503662,291.1376166343689,32,2,64,16.720592896,16.720592896,12.177536512,0.92153,0.93264,2,0,0,0
5,0.37746,0.45485,0.875,1.0,0.009802,0.009802,0.009802,72.0006353855133,363.1372516155243,32,2,64,16.737370112,16.737370112,12.129360384,0.9375,0.9375,5,0,0,1
6,0.36147,0.46564,0.86528,1.0,0.009752499999999999,0.009752499999999999,0.009752499999999999,72.13799095153809,435.2752425670624,32,2,64,16.71430144,16.71430144,12.177995264,0.93264,0.9375,5,0,0,0
7,0.34994,0.46875,0.86111,1.0,0.009703,0.009703,0.009703,71.90081524848938,507.1770577430725,32,2,64,16.7247872,16.7247872,12.129294848,0.93056,0.9375,5,0,0,0
8,0.34114,0.45801,0.89444,1.0,0.009653499999999999,0.009653499999999999,0.009653499999999999,74.18007564544678,581.3571338653564,32,2,64,16.720592896,16.720592896,12.177536512,0.94722,0.94722,8,0,0,1
9,0.3472,0.43738,0.89444,1.0,0.009604,0.009604,0.009604,72.59739398956299,653.9535274505615,32,2,64,16.739467264,16.739467264,12.12942592,0.94722,0.94722,9,0,0,1
10,0.32881,0.45473,0.87361,1.0,0.009554499999999999,0.009554499999999999,0.009554499999999999,72.57957172393799,726.5340971946716,32,2,64,16.720592896,16.720592896,12.177536512,0.93681,0.94722,9,0,0,0
11,0.31787,0.42643,0.89722,1.0,0.009505,0.009505,0.009505,72.82851123809814,799.3626101016998,32,2,64,16.73527296,16.73527296,12.129360384,0.94861,0.94861,11,0,0,1
12,0.30499,0.43089,0.89722,1.0,0.0094555,0.0094555,0.0094555,72.7625846862793,872.124195098877,32,2,64,16.71430144,16.71430144,12.177995264,0.94861,0.94861,12,0,0,1
13,0.30064,0.43288,0.89583,1.0,0.009406,0.009406,0.009406,72.45907020568848,944.5842659473419,32,2,64,16.726884352,16.726884352,12.129294848,0.94792,0.94861,12,0,0,0
14,0.2805,0.43593,0.90139,1.0,0.009356500000000002,0.009356500000000002,0.009356500000000002,72.6314549446106,1017.214720249176,32,2,64,16.720592896,16.720592896,12.177536512,0.95069,0.95069,14,0,0,1
15,0.29382,0.42273,0.89028,1.0,0.009307,0.009307,0.009307,72.60733795166016,1089.8220582008362,32,2,64,16.737370112,16.737370112,12.12942592,0.94514,0.95069,14,0,0,0
16,0.28256,0.427,0.89722,1.0,0.0092575,0.0092575,0.0092575,72.56156253814697,1162.3846192359924,32,2,64,16.720592896,16.720592896,12.177536512,0.94861,0.95069,14,0,0,0
17,0.27557,0.42008,0.90278,1.0,0.009208000000000001,0.009208000000000001,0.009208000000000001,72.53325080871582,1234.9178712368011,32,2,64,16.73527296,16.73527296,12.129360384,0.95139,0.95139,17,0,0,1
18,0.28427,0.42574,0.9125,1.0,0.0091585,0.0091585,0.0091585,72.41857576370239,1307.3364470005035,32,2,64,16.71430144,16.71430144,12.177995264,0.95625,0.95625,18,0,0,1
19,0.26098,0.42542,0.89583,1.0,0.009109,0.009109,0.009109,73.11274719238281,1380.4491951465607,32,2,64,16.7247872,16.7247872,12.129294848,0.94792,0.95625,18,0,0,0
20,0.2654,0.4234,0.89583,1.0,0.0090595,0.0090595,0.0090595,72.53387665748596,1452.9820711612701,32,2,64,16.720592896,16.720592896,12.177536512,0.94792,0.95625,18,0,0,0
