epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_001.pt,1.73537,0.13,0.2,0.5,0.583333,0.922395,0.894841,42,2,49,4
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_002.pt,2.00418,0.13,0.25,0.321429,0.52381,0.912281,0.904762,27,2,44,4
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_003.pt,2.060399,0.19,0.27,0.202381,0.309524,0.877637,0.940476,17,2,26,4
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_004.pt,1.275441,0.06,0.07,0.285714,0.309524,0.877637,0.940476,24,2,26,4
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_005.pt,1.462671,0.2,0.25,0.345238,0.428571,0.896552,0.920635,29,2,36,4
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_006.pt,1.54658,0.24,0.26,0.333333,0.345238,0.883475,0.936508,28,2,29,3
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_007.pt,1.765615,0.11,0.17,0.321429,0.52381,0.912281,0.904762,27,2,44,4
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_008.pt,1.90748,0.33,0.37,0.380952,0.440476,0.898488,0.918651,32,2,37,4
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_009.pt,1.393079,0.08,0.11,0.202381,0.321429,0.879493,0.938492,17,1,27,4
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_010.pt,1.596853,0.1,0.19,0.22619,0.404762,0.892934,0.926587,19,1,34,3
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_011.pt,1.504972,0.17,0.2,0.321429,0.392857,0.890792,0.926587,27,2,33,4
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_012.pt,1.636741,0.14,0.18,0.380952,0.416667,0.89485,0.924603,32,2,35,3
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_013.pt,1.517157,0.17,0.2,0.238095,0.297619,0.875789,0.94246,20,2,25,4
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_014.pt,1.757252,0.32,0.38,0.440476,0.511905,0.910284,0.906746,37,2,43,4
15,epoch_015.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_015.pt,1.266272,0.24,0.27,0.369048,0.428571,0.896552,0.920635,31,2,36,4
16,epoch_016.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_016.pt,1.659934,0.12,0.22,0.214286,0.452381,0.900433,0.916667,18,2,38,4
17,epoch_017.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_017.pt,1.450794,0.21,0.26,0.464286,0.535714,0.914286,0.902778,39,2,45,4
18,epoch_018.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_018.pt,1.589897,0.2,0.24,0.357143,0.428571,0.896774,0.922619,30,2,36,3
19,epoch_019.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_019.pt,2.205439,0.29,0.31,0.357143,0.369048,0.886994,0.930556,30,2,31,4
20,epoch_020.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_020.pt,1.776632,0.17,0.24,0.392857,0.52381,0.912281,0.904762,33,2,44,4
21,epoch_021.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn12_200ep\weights\epoch_021.pt,1.547053,0.05,0.22,0.178571,0.52381,0.912281,0.904762,15,1,44,4
