epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch0.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn12_200ep\weights\epoch_001.pt,2.825327,0.23,0.27,0.547619,0.571429,0.92053,0.89881,46,2,48,3
2,epoch1.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn12_200ep\weights\epoch_002.pt,2.927581,0.21,0.23,0.547619,0.559524,0.918502,0.900794,46,2,47,3
3,epoch2.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn12_200ep\weights\epoch_003.pt,2.749978,0.1,0.14,0.345238,0.369048,0.886994,0.930556,29,2,31,4
4,epoch3.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn12_200ep\weights\epoch_004.pt,1.460294,0.07,0.09,0.261905,0.333333,0.881356,0.936508,22,2,28,4
5,epoch4.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn12_200ep\weights\epoch_005.pt,1.66762,0.04,0.09,0.142857,0.309524,0.877637,0.940476,12,1,26,4
6,epoch5.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn12_200ep\weights\epoch_006.pt,2.061829,0.15,0.19,0.27381,0.345238,0.883475,0.936508,23,2,29,3
7,epoch6.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn12_200ep\weights\epoch_007.pt,1.377018,0.02,0.07,0.107143,0.297619,0.875789,0.94246,9,1,25,4
8,epoch7.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn12_200ep\weights\epoch_008.pt,1.551887,0.23,0.28,0.357143,0.416667,0.894624,0.922619,30,2,35,4
9,epoch8.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn12_200ep\weights\epoch_009.pt,1.475879,0.15,0.19,0.333333,0.357143,0.885106,0.93254,28,2,30,4
10,epoch9.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn12_200ep\weights\epoch_010.pt,1.828916,0.14,0.17,0.392857,0.452381,0.900433,0.916667,33,2,38,4
