bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,28,0.183387,0.0,0.183387
2,0.2,0.3,26,0.240672,0.192308,0.048364
3,0.3,0.4,352,0.384611,0.90625,0.521639
4,0.4,0.5,98,0.405545,0.979592,0.574047
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
