bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,64,0.025485,0.046875,0.02139
1,0.1,0.2,14,0.152297,0.357143,0.204846
2,0.2,0.3,12,0.247834,0.25,0.002166
3,0.3,0.4,10,0.355222,0.4,0.044778
4,0.4,0.5,12,0.436743,0.5,0.063257
5,0.5,0.6,5,0.570201,1.0,0.429799
6,0.6,0.7,4,0.660023,0.75,0.089977
7,0.7,0.8,10,0.751428,0.7,0.051428
8,0.8,0.9,28,0.851118,0.892857,0.041739
9,0.9,1.0,561,0.993358,0.960784,0.032574
