epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
1,0.39312,0.45654,0.87222,1.0,0.0033169934640522878,0.0033169934640522878,0.0033169934640522878,77.0947687625885,77.09576106071472,32,1,32,17.320378368,17.320378368,12.145719808,0.93611,0.93611,1,0,0,1
2,0.35058,0.44574,0.875,1.0,0.006617407679738562,0.006617407679738562,0.006617407679738562,74.61684942245483,151.7126224040985,32,2,64,16.718495744,16.718495744,12.177929728,0.9375,0.9375,2,0,0,1
3,0.37799,0.50954,0.81806,1.0,0.009884821895424837,0.009884821895424837,0.009884821895424837,71.91684150695801,223.6294572353363,32,2,64,16.71430144,16.71430144,12.179764736,0.90903,0.9375,2,0,0,0
4,0.38784,0.47548,0.85556,1.0,0.0098515,0.0098515,0.0098515,69.91494870185852,293.54440808296204,32,2,64,16.720592896,16.720592896,12.179764736,0.92778,0.9375,2,0,0,0
5,0.38135,0.47654,0.85972,1.0,0.009802,0.009802,0.009802,69.90185832977295,363.44626665115356,32,2,64,16.720592896,16.720592896,12.179764736,0.92986,0.9375,2,0,0,0
6,0.36953,0.47522,0.8625,1.0,0.009752499999999999,0.009752499999999999,0.009752499999999999,70.23375940322876,433.68002438545227,32,2,64,16.720592896,16.720592896,12.179764736,0.93125,0.9375,2,0,0,0
7,0.35561,0.461,0.86944,1.0,0.009703,0.009703,0.009703,72.4253318309784,506.1053581237793,32,2,64,16.720592896,16.720592896,12.179764736,0.93472,0.9375,2,0,0,0
8,0.34855,0.45121,0.86806,1.0,0.009653499999999999,0.009653499999999999,0.009653499999999999,71.10280776023865,577.2071657180786,32,2,64,16.720592896,16.720592896,12.179764736,0.93403,0.9375,2,0,0,0
9,0.34467,0.44468,0.88056,1.0,0.009604,0.009604,0.009604,71.66854047775269,648.8757061958313,32,2,64,16.720592896,16.720592896,12.179764736,0.94028,0.94028,9,0,0,1
10,0.32529,0.42904,0.88194,1.0,0.009554499999999999,0.009554499999999999,0.009554499999999999,70.9042751789093,719.7799813747406,32,2,64,16.720592896,16.720592896,12.179764736,0.94097,0.94097,10,0,0,1
11,0.326,0.43632,0.88333,1.0,0.009505,0.009505,0.009505,71.1442198753357,790.9252021312714,32,2,64,16.720592896,16.720592896,12.179764736,0.94167,0.94167,11,0,0,1
12,0.3138,0.46967,0.86944,1.0,0.0094555,0.0094555,0.0094555,71.1429214477539,862.0681221485138,32,2,64,16.720592896,16.720592896,12.179764736,0.93472,0.94167,11,0,0,0
13,0.3037,0.43797,0.90417,1.0,0.009406,0.009406,0.009406,71.37219738960266,933.4403192996979,32,2,64,16.720592896,16.720592896,12.179764736,0.95208,0.95208,13,0,0,1
14,0.30428,0.42249,0.89583,1.0,0.009356500000000002,0.009356500000000002,0.009356500000000002,71.23031616210938,1004.6706373691559,32,2,64,16.720592896,16.720592896,12.179764736,0.94792,0.95208,13,0,0,0
