epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
1,0.41398,0.46409,0.87361,1.0,0.0033173843700159493,0.0033173843700159493,0.0033173843700159493,78.3423056602478,78.3423056602478,32,1,32,17.320378368,17.320378368,12.145586688,0.93681,0.93681,1,0,0,1
2,0.38177,0.48279,0.85278,1.0,0.006617796650717703,0.006617796650717703,0.006617796650717703,74.64132714271545,152.98363280296326,32,2,64,16.708009984,16.708009984,12.131195392,0.92639,0.93681,1,0,0,0
3,0.39783,0.52757,0.80417,1.0,0.009885208931419458,0.009885208931419458,0.009885208931419458,74.01235938072205,226.9969925880432,32,2,64,16.712204288,16.712204288,12.177536512,0.90208,0.93681,1,0,0,0
4,0.4114,0.48669,0.87222,1.0,0.0098515,0.0098515,0.0098515,74.278493642807,301.2754862308502,32,2,64,16.7247872,16.7247872,12.130146816,0.93611,0.93681,1,0,0,0
5,0.39423,0.45042,0.87917,1.0,0.009802,0.009802,0.009802,74.38432431221008,375.6588101387024,32,2,64,16.720592896,16.720592896,12.177536512,0.93958,0.93958,5,0,0,1
6,0.36602,0.44476,0.88889,1.0,0.009752499999999999,0.009752499999999999,0.009752499999999999,74.36537480354309,450.02517795562744,32,2,64,16.737370112,16.737370112,12.129360384,0.94444,0.94444,6,0,0,1
7,0.34624,0.481,0.88056,1.0,0.009703,0.009703,0.009703,74.14521551132202,524.1704006195068,32,2,64,16.71430144,16.71430144,12.177995264,0.94028,0.94444,6,0,0,0
8,0.3409,0.43547,0.90139,1.0,0.009653499999999999,0.009653499999999999,0.009653499999999999,74.4859082698822,598.6563065052032,32,2,64,16.726884352,16.726884352,12.129294848,0.95069,0.95069,8,0,0,1
9,0.32435,0.44346,0.88333,1.0,0.009604,0.009604,0.009604,74.47077322006226,673.126081943512,32,2,64,16.720592896,16.720592896,12.177536512,0.94167,0.95069,8,0,0,0
10,0.32879,0.45341,0.86944,1.0,0.009554499999999999,0.009554499999999999,0.009554499999999999,74.4643542766571,747.5914356708527,32,2,64,16.737370112,16.737370112,12.12942592,0.93472,0.95069,8,0,0,0
