bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,36,0.180994,0.055556,0.125439
2,0.2,0.3,19,0.244535,0.157895,0.086641
3,0.3,0.4,416,0.383464,0.918269,0.534805
4,0.4,0.5,33,0.402436,1.0,0.597564
5,0.5,0.6,0,,,
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
