bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,0,,,
1,0.1,0.2,0,,,
2,0.2,0.3,15,0.287987,0.0,0.287987
3,0.3,0.4,33,0.334032,0.090909,0.243123
4,0.4,0.5,434,0.491636,0.921659,0.430023
5,0.5,0.6,22,0.506825,0.772727,0.265902
6,0.6,0.7,0,,,
7,0.7,0.8,0,,,
8,0.8,0.9,0,,,
9,0.9,1.0,0,,,
