epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch0.pt,1,1,1.830742,0.16,0.18,0.47619,0.511905,0.910284,0.906746
2,epoch1.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch1.pt,1,1,2.08581,0.11,0.25,0.178571,0.488095,0.906318,0.910714
3,epoch2.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch2.pt,1,1,1.950004,0.17,0.2,0.261905,0.297619,0.875789,0.94246
4,epoch3.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch3.pt,1,1,1.085915,0.21,0.24,0.452381,0.5,0.908497,0.910714
5,epoch4.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch4.pt,1,1,1.468202,0.24,0.27,0.309524,0.369048,0.886994,0.930556
6,epoch5.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch5.pt,1,1,1.236935,0.13,0.18,0.369048,0.416667,0.894624,0.922619
7,epoch6.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch6.pt,1,1,1.383965,0.12,0.23,0.190476,0.369048,0.886994,0.930556
8,epoch7.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch7.pt,1,1,1.265534,0.14,0.18,0.297619,0.357143,0.885106,0.93254
9,epoch8.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch8.pt,1,1,1.284155,0.2,0.27,0.297619,0.380952,0.888889,0.928571
10,epoch9.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch9.pt,1,1,1.304629,0.1,0.11,0.333333,0.345238,0.883475,0.936508
11,epoch10.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch10.pt,1,1,1.407633,0.12,0.12,0.321429,0.321429,0.88,0.94246
12,epoch11.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch11.pt,1,1,1.38155,0.14,0.15,0.345238,0.392857,0.891026,0.928571
13,epoch12.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch12.pt,1,1,1.254535,0.2,0.26,0.464286,0.52381,0.912281,0.904762
14,epoch13.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch13.pt,1,1,1.526937,0.16,0.2,0.261905,0.404762,0.892704,0.924603
15,epoch14.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch14.pt,1,1,1.589395,0.26,0.27,0.404762,0.440476,0.898707,0.920635
16,epoch15.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch15.pt,1,1,1.134487,0.11,0.16,0.27381,0.369048,0.886994,0.930556
17,epoch16.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch16.pt,1,1,1.664656,0.19,0.26,0.357143,0.464286,0.902597,0.916667
18,epoch17.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch17.pt,1,1,1.234947,0.2,0.26,0.535714,0.607143,0.926503,0.890873
19,epoch18.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch18.pt,1,1,1.608129,0.15,0.18,0.321429,0.369048,0.886994,0.930556
20,epoch19.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch19.pt,1,1,1.779045,0.16,0.18,0.321429,0.357143,0.885106,0.93254
21,epoch20.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch20.pt,1,1,1.362641,0.18,0.27,0.321429,0.452381,0.900433,0.916667
22,epoch21.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch21.pt,1,1,1.496743,0.15,0.2,0.333333,0.392857,0.890792,0.926587
23,epoch22.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch22.pt,1,1,1.888437,0.15,0.21,0.214286,0.297619,0.875789,0.94246
24,epoch23.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch23.pt,1,1,1.765121,0.06,0.13,0.119048,0.380952,0.888889,0.928571
25,epoch24.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch24.pt,1,1,2.124689,0.23,0.27,0.333333,0.380952,0.888889,0.928571
26,epoch25.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch25.pt,1,1,1.851344,0.25,0.26,0.452381,0.464286,0.902386,0.914683
27,epoch26.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch26.pt,1,1,1.856521,0.23,0.27,0.404762,0.464286,0.902386,0.914683
28,epoch27.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch27.pt,1,1,2.020501,0.22,0.24,0.380952,0.404762,0.892934,0.926587
29,epoch28.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch28.pt,1,1,1.847017,0.13,0.21,0.22619,0.416667,0.894624,0.922619
30,epoch29.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch29.pt,1,1,2.03445,0.12,0.15,0.369048,0.404762,0.892704,0.924603
31,epoch30.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch30.pt,1,1,1.821972,0.26,0.28,0.452381,0.5,0.908297,0.90873
32,epoch31.pt,D:\YOLO-CV-generated\YOLOv11\runs\stage1_goldilocks\R-W02\weights\epoch31.pt,1,1,1.756877,0.19,0.25,0.404762,0.416667,0.89485,0.924603
