epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn08_200ep\weights\epoch_001.pt,1.790318,0.23,0.28,0.583333,0.654762,0.934831,0.882937,49,2,55,4
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn08_200ep\weights\epoch_002.pt,2.04193,0.13,0.16,0.321429,0.416667,0.894624,0.922619,27,2,35,4
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn08_200ep\weights\epoch_003.pt,1.497246,0.13,0.16,0.404762,0.535714,0.914286,0.902778,34,2,45,4
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn08_200ep\weights\epoch_004.pt,1.049433,0.05,0.08,0.285714,0.357143,0.885106,0.93254,24,1,30,4
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn08_200ep\weights\epoch_005.pt,1.713167,0.34,0.38,0.52381,0.547619,0.9163,0.900794,44,2,46,4
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn08_200ep\weights\epoch_006.pt,1.313142,0.22,0.24,0.404762,0.47619,0.904555,0.914683,34,2,40,3
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn08_200ep\weights\epoch_007.pt,1.752113,0.28,0.28,0.333333,0.333333,0.881857,0.940476,28,2,28,2
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn08_200ep\weights\epoch_008.pt,1.664793,0.28,0.29,0.511905,0.52381,0.912281,0.904762,43,2,44,4
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn08_200ep\weights\epoch_009.pt,1.416774,0.12,0.16,0.345238,0.428571,0.896552,0.920635,29,1,36,4
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn08_200ep\weights\epoch_010.pt,1.567103,0.13,0.21,0.27381,0.392857,0.890792,0.926587,23,1,33,4
