bin_index,lower,upper,count,avg_confidence,empirical_positive_rate,gap
0,0.0,0.1,61,0.023616,0.098361,0.074745
1,0.1,0.2,8,0.152985,0.25,0.097015
2,0.2,0.3,10,0.252346,0.3,0.047654
3,0.3,0.4,8,0.340437,0.125,0.215437
4,0.4,0.5,6,0.43693,0.333333,0.103597
5,0.5,0.6,12,0.560175,0.75,0.189825
6,0.6,0.7,12,0.643315,0.666667,0.023351
7,0.7,0.8,8,0.751441,0.375,0.376441
8,0.8,0.9,25,0.855656,0.88,0.024344
9,0.9,1.0,570,0.994596,0.954386,0.04021
