epoch,train_loss,val_loss,top1,top5,lr_pg0,lr_pg1,lr_pg2,epoch_time_seconds,elapsed_seconds,batch_size,accumulate,effective_batch,gpu_mem_reserved_gb,gpu_mem_peak_reserved_gb,gpu_mem_peak_allocated_gb,fitness,best_fitness_so_far,best_epoch_so_far,possible_early_stop,stop_triggered,is_best_epoch
1,0.40702,0.4787,0.85833,1.0,0.00331715210355987,0.00331715210355987,0.00331715210355987,75.16203570365906,75.16304278373718,32,1,32,17.320378368,17.320378368,12.145719808,0.92917,0.92917,1,0,0,1
2,0.36648,0.46185,0.86389,1.0,0.006617565533980583,0.006617565533980583,0.006617565533980583,71.3666307926178,146.5296666622162,32,2,64,16.716398592,16.716398592,12.13073664,0.93194,0.93194,2,0,0,1
3,0.38747,0.4542,0.87222,1.0,0.009884978964401296,0.009884978964401296,0.009884978964401296,70.55230402946472,217.08196353912354,32,2,64,16.743661568,16.743661568,12.13073664,0.93611,0.93611,3,0,0,1
4,0.3916,0.52128,0.84444,1.0,0.0098515,0.0098515,0.0098515,70.9517228603363,288.0326933860779,32,2,64,16.743661568,16.743661568,12.131129856,0.92222,0.93611,3,0,0,0
5,0.36557,0.45199,0.87639,1.0,0.009802,0.009802,0.009802,70.8990831375122,358.93277764320374,32,2,64,16.737370112,16.737370112,12.130212352,0.93819,0.93819,5,0,0,1
6,0.34464,0.45235,0.89167,1.0,0.009752499999999999,0.009752499999999999,0.009752499999999999,71.03203511238098,429.96381163597107,32,2,64,16.741564416,16.741564416,12.128901632,0.94583,0.94583,6,0,0,1
7,0.3308,0.44694,0.87361,1.0,0.009703,0.009703,0.009703,71.22051763534546,501.1853291988373,32,2,64,16.741564416,16.741564416,12.130146816,0.93681,0.94583,6,0,0,0
8,0.32271,0.43636,0.87917,1.0,0.009653499999999999,0.009653499999999999,0.009653499999999999,71.4055507183075,572.5908801555634,32,2,64,16.741564416,16.741564416,12.13040896,0.93958,0.94583,6,0,0,0
9,0.3088,0.44564,0.87917,1.0,0.009604,0.009604,0.009604,71.53510904312134,644.1259896755219,32,2,64,16.743661568,16.743661568,12.131392,0.93958,0.94583,6,0,0,0
10,0.30915,0.42419,0.90972,1.0,0.009554499999999999,0.009554499999999999,0.009554499999999999,71.48053646087646,715.6055254936218,32,2,64,16.737370112,16.737370112,12.130212352,0.95486,0.95486,10,0,0,1
11,0.30372,0.43502,0.89583,1.0,0.009505,0.009505,0.009505,71.29262113571167,786.8981466293335,32,2,64,16.741564416,16.741564416,12.128901632,0.94792,0.95486,10,0,0,0
12,0.29497,0.42841,0.8875,1.0,0.0094555,0.0094555,0.0094555,71.59083366394043,858.4899802207947,32,2,64,16.741564416,16.741564416,12.130146816,0.94375,0.95486,10,0,0,0
13,0.27923,0.43608,0.875,1.0,0.009406,0.009406,0.009406,71.37709760665894,929.8660778999329,32,2,64,16.741564416,16.741564416,12.13040896,0.9375,0.95486,10,0,0,0
14,0.29464,0.43717,0.89306,1.0,0.009356500000000002,0.009356500000000002,0.009356500000000002,71.41929483413696,1001.2863795757294,32,2,64,16.743661568,16.743661568,12.131392,0.94653,0.95486,10,0,0,0
15,0.2766,0.41223,0.9,1.0,0.009307,0.009307,0.009307,71.45796585083008,1072.744338274002,32,2,64,16.737370112,16.737370112,12.130212352,0.95,0.95486,10,0,0,0
16,0.27306,0.41624,0.90139,1.0,0.0092575,0.0092575,0.0092575,71.3384211063385,1144.0827589035034,32,2,64,16.741564416,16.741564416,12.128901632,0.95069,0.95486,10,0,0,0
17,0.26691,0.43577,0.90417,1.0,0.009208000000000001,0.009208000000000001,0.009208000000000001,72.04517030715942,1216.1269299983978,32,2,64,16.741564416,16.741564416,12.130146816,0.95208,0.95486,10,0,0,0
18,0.26492,0.43213,0.875,1.0,0.0091585,0.0091585,0.0091585,71.82649493217468,1287.9534249305725,32,2,64,16.741564416,16.741564416,12.13040896,0.9375,0.95486,10,0,0,0
19,0.26247,0.43449,0.88056,1.0,0.009109,0.009109,0.009109,71.7249321937561,1359.679357290268,32,2,64,16.743661568,16.743661568,12.131392,0.94028,0.95486,10,0,0,0
20,0.24311,0.42493,0.88472,1.0,0.0090595,0.0090595,0.0090595,71.33961248397827,1431.0189697742462,32,2,64,16.737370112,16.737370112,12.130212352,0.94236,0.95486,10,0,0,0
21,0.24414,0.41248,0.91111,1.0,0.00901,0.00901,0.00901,71.54181289672852,1502.5597825050354,32,2,64,16.741564416,16.741564416,12.128901632,0.95556,0.95556,21,0,0,1
22,0.23776,0.41469,0.9,1.0,0.0089605,0.0089605,0.0089605,71.55418229103088,1574.1139647960663,32,2,64,16.741564416,16.741564416,12.130146816,0.95,0.95556,21,0,0,0
23,0.23156,0.41337,0.89583,1.0,0.008911,0.008911,0.008911,71.4529538154602,1645.5669186115265,32,2,64,16.741564416,16.741564416,12.13040896,0.94792,0.95556,21,0,0,0
24,0.2184,0.41207,0.91111,1.0,0.0088615,0.0088615,0.0088615,71.54544448852539,1717.1123631000519,32,2,64,16.743661568,16.743661568,12.131392,0.95556,0.95556,24,0,0,1
