epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_001.pt,1,1,0.853149,0.11,0.16,0.083333,0.119048,0.849287,0.974206
2,epoch_002.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_002.pt,1,1,0.944571,0.24,0.26,0.071429,0.107143,0.847251,0.974206
3,epoch_003.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_003.pt,1,1,0.911117,0.45,0.51,0.083333,0.178571,0.857732,0.962302
4,epoch_004.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_004.pt,1,1,1.073679,0.55,0.56,0.095238,0.154762,0.854209,0.96627
5,epoch_005.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_005.pt,1,1,1.321361,0.37,0.45,0.083333,0.166667,0.855967,0.964286
6,epoch_006.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_006.pt,1,1,0.567224,0.1,0.14,0.154762,0.214286,0.863071,0.956349
7,epoch_007.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_007.pt,1,1,0.75135,0.27,0.27,0.22619,0.22619,0.865424,0.958333
8,epoch_008.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_008.pt,1,1,0.89428,0.19,0.33,0.119048,0.166667,0.855967,0.964286
9,epoch_009.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_009.pt,1,1,1.048322,0.47,0.47,0.190476,0.190476,0.86037,0.96627
10,epoch_010.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_010.pt,1,1,0.878007,0.16,0.31,0.178571,0.285714,0.87395,0.944444
11,epoch_011.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_011.pt,1,1,0.906794,0.13,0.23,0.261905,0.369048,0.886994,0.930556
12,epoch_012.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_012.pt,1,1,0.757782,0.13,0.17,0.095238,0.154762,0.854209,0.96627
13,epoch_013.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_013.pt,1,1,1.089275,0.21,0.32,0.178571,0.333333,0.881356,0.936508
14,epoch_014.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_014.pt,1,1,0.686171,0.12,0.13,0.238095,0.261905,0.870293,0.948413
15,epoch_015.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_015.pt,1,1,0.825491,0.22,0.27,0.178571,0.25,0.868476,0.950397
16,epoch_016.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_016.pt,1,1,0.7327,0.12,0.16,0.130952,0.238095,0.866667,0.952381
17,epoch_017.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_multiseed\yolo11m_gate2_ms_s0401_hn14_200ep\weights\epoch_017.pt,1,1,0.978082,0.13,0.15,0.27381,0.297619,0.87605,0.944444
