threshold,precision,recall,f1,tp,fn,fp,tn
0.998927,0.983133,0.68,0.803941,408,192,7,113
0.998903,0.983213,0.683333,0.806293,410,190,7,113
0.998818,0.983254,0.685,0.807466,411,189,7,113
0.998785,0.983294,0.686667,0.808636,412,188,7,113
0.998781,0.983333,0.688333,0.809804,413,187,7,113
0.998775,0.983333,0.688333,0.809804,413,187,7,113
0.998742,0.983373,0.69,0.81097,414,186,7,113
0.998697,0.983452,0.693333,0.813294,416,184,7,113
0.998627,0.983491,0.695,0.814453,417,183,7,113
0.998625,0.983529,0.696667,0.81561,418,182,7,113
0.998624,0.983568,0.698333,0.816764,419,181,7,113
0.998611,0.983607,0.7,0.817916,420,180,7,113
0.998562,0.983645,0.701667,0.819066,421,179,7,113
0.998541,0.983683,0.703333,0.820214,422,178,7,113
0.998529,0.983683,0.703333,0.820214,422,178,7,113
0.998525,0.983759,0.706667,0.822502,424,176,7,113
0.998502,0.983796,0.708333,0.823643,425,175,7,113
0.998497,0.983834,0.71,0.824782,426,174,7,113
0.99845,0.983871,0.711667,0.825919,427,173,7,113
0.998421,0.983908,0.713333,0.827053,428,172,7,113
0.998378,0.983908,0.713333,0.827053,428,172,7,113
0.998293,0.983982,0.716667,0.829315,430,170,7,113
0.998223,0.984018,0.718333,0.830443,431,169,7,113
0.998145,0.984018,0.718333,0.830443,431,169,7,113
0.998139,0.984055,0.72,0.831569,432,168,7,113
0.9981,0.984127,0.723333,0.833814,434,166,7,113
0.997948,0.984163,0.725,0.834933,435,165,7,113
0.997887,0.984163,0.725,0.834933,435,165,7,113
0.997777,0.984199,0.726667,0.83605,436,164,7,113
0.997773,0.982022,0.728333,0.836364,437,163,8,112
0.997678,0.982063,0.73,0.837476,438,162,8,112
0.997647,0.982063,0.73,0.837476,438,162,8,112
0.99762,0.982143,0.733333,0.839695,440,160,8,112
0.997551,0.982143,0.733333,0.839695,440,160,8,112
0.997494,0.982222,0.736667,0.841905,442,158,8,112
0.99739,0.982262,0.738333,0.843007,443,157,8,112
0.997153,0.982301,0.74,0.844106,444,156,8,112
0.997129,0.98234,0.741667,0.845204,445,155,8,112
0.996799,0.982379,0.743333,0.8463,446,154,8,112
0.996707,0.982379,0.743333,0.8463,446,154,8,112
0.996649,0.982418,0.745,0.847393,447,153,8,112
0.996641,0.982456,0.746667,0.848485,448,152,8,112
0.996622,0.982533,0.75,0.850662,450,150,8,112
0.996424,0.982533,0.75,0.850662,450,150,8,112
0.99639,0.982609,0.753333,0.85283,452,148,8,112
0.996194,0.982609,0.753333,0.85283,452,148,8,112
0.996154,0.982646,0.755,0.853911,453,147,8,112
0.9959,0.982721,0.758333,0.856068,455,145,8,112
0.995808,0.982759,0.76,0.857143,456,144,8,112
0.995661,0.982796,0.761667,0.858216,457,143,8,112
0.99562,0.982833,0.763333,0.859287,458,142,8,112
0.995618,0.982833,0.763333,0.859287,458,142,8,112
0.995312,0.982869,0.765,0.860356,459,141,8,112
0.995276,0.980769,0.765,0.859551,459,141,9,111
0.995241,0.978723,0.766667,0.859813,460,140,10,110
0.995133,0.978769,0.768333,0.860878,461,139,10,110
0.995028,0.978769,0.768333,0.860878,461,139,10,110
0.994994,0.976744,0.77,0.861137,462,138,11,109
0.99442,0.976793,0.771667,0.862197,463,137,11,109
0.994363,0.976842,0.773333,0.863256,464,136,11,109
0.994305,0.976842,0.773333,0.863256,464,136,11,109
0.994214,0.972746,0.773333,0.861653,464,136,13,107
0.994172,0.972746,0.773333,0.861653,464,136,13,107
0.994063,0.972803,0.775,0.862709,465,135,13,107
0.994005,0.972917,0.778333,0.864815,467,133,13,107
0.99347,0.972917,0.778333,0.864815,467,133,13,107
0.993366,0.972973,0.78,0.865865,468,132,13,107
0.993317,0.973029,0.781667,0.866913,469,131,13,107
0.993045,0.973085,0.783333,0.867959,470,130,13,107
0.992405,0.973196,0.786667,0.870046,472,128,13,107
0.992345,0.973251,0.788333,0.871087,473,127,13,107
0.992166,0.973251,0.788333,0.871087,473,127,13,107
0.992078,0.973306,0.79,0.872125,474,126,13,107
0.99205,0.973361,0.791667,0.873162,475,125,13,107
0.991988,0.97137,0.791667,0.87236,475,125,14,106
0.991259,0.971429,0.793333,0.873394,476,124,14,106
0.991082,0.971487,0.795,0.874427,477,123,14,106
0.990919,0.971602,0.798333,0.876487,479,121,14,106
0.990918,0.971602,0.798333,0.876487,479,121,14,106
0.990458,0.97166,0.8,0.877514,480,120,14,106
0.990228,0.969697,0.8,0.876712,480,120,15,105
0.989863,0.969758,0.801667,0.877737,481,119,15,105
0.989845,0.96988,0.805,0.879781,483,117,15,105
0.989557,0.96988,0.805,0.879781,483,117,15,105
0.989218,0.97,0.808333,0.881818,485,115,15,105
0.988533,0.97006,0.81,0.882834,486,114,15,105
0.988533,0.97006,0.81,0.882834,486,114,15,105
0.988463,0.97012,0.811667,0.883848,487,113,15,105
0.98811,0.970238,0.815,0.88587,489,111,15,105
0.987873,0.968317,0.815,0.885068,489,111,16,104
0.98675,0.968379,0.816667,0.886076,490,110,16,104
0.98645,0.968379,0.816667,0.886076,490,110,16,104
0.985055,0.968442,0.818333,0.887082,491,109,16,104
0.984549,0.968504,0.82,0.888087,492,108,16,104
0.984439,0.968627,0.823333,0.89009,494,106,16,104
0.984248,0.968627,0.823333,0.89009,494,106,16,104
0.984023,0.96875,0.826667,0.892086,496,104,16,104
0.982083,0.96875,0.826667,0.892086,496,104,16,104
0.981136,0.968872,0.83,0.894075,498,102,16,104
0.981107,0.968872,0.83,0.894075,498,102,16,104
0.980338,0.96699,0.83,0.893274,498,102,17,103
0.980271,0.967118,0.833333,0.895255,500,100,17,103
