                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.41398,                0.87361,                      1,                0.46409,              0.0033174,              0.0033174,              0.0033174
                      2,                0.38177,                0.85278,                      1,                0.48279,              0.0066178,              0.0066178,              0.0066178
                      3,                0.39783,                0.80417,                      1,                0.52757,              0.0098852,              0.0098852,              0.0098852
                      4,                 0.4114,                0.87222,                      1,                0.48669,              0.0098515,              0.0098515,              0.0098515
                      5,                0.39423,                0.87917,                      1,                0.45042,               0.009802,               0.009802,               0.009802
                      6,                0.36602,                0.88889,                      1,                0.44476,              0.0097525,              0.0097525,              0.0097525
                      7,                0.34624,                0.88056,                      1,                  0.481,               0.009703,               0.009703,               0.009703
                      8,                 0.3409,                0.90139,                      1,                0.43547,              0.0096535,              0.0096535,              0.0096535
                      9,                0.32435,                0.88333,                      1,                0.44346,               0.009604,               0.009604,               0.009604
                     10,                0.32879,                0.86944,                      1,                0.45341,              0.0095545,              0.0095545,              0.0095545
                     11,                0.32039,                0.89861,                      1,                0.42957,               0.009505,               0.009505,               0.009505
                     12,                0.30555,                0.85417,                      1,                0.48199,              0.0094555,              0.0094555,              0.0094555
                     13,                0.30361,                0.78194,                      1,                0.52344,               0.009406,               0.009406,               0.009406
                     14,                0.29088,                0.89306,                      1,                0.42662,              0.0093565,              0.0093565,              0.0093565
                     15,                0.29822,                0.89583,                      1,                0.44179,               0.009307,               0.009307,               0.009307
                     16,                0.27708,                0.89583,                      1,                0.42997,              0.0092575,              0.0092575,              0.0092575
                     17,                0.27204,                0.90694,                      1,                0.42887,               0.009208,               0.009208,               0.009208
                     18,                0.27376,                0.88472,                      1,                0.44375,              0.0091585,              0.0091585,              0.0091585
                     19,                0.26753,                0.89583,                      1,                0.42303,               0.009109,               0.009109,               0.009109
                     20,                0.26328,                0.88611,                      1,                0.43791,              0.0090595,              0.0090595,              0.0090595
                     21,                 0.2559,                0.90278,                      1,                0.41243,                0.00901,                0.00901,                0.00901
                     22,                0.24051,                0.91389,                      1,                0.40818,              0.0089605,              0.0089605,              0.0089605
                     23,                0.24002,                0.87639,                      1,                0.43852,               0.008911,               0.008911,               0.008911
                     24,                0.23803,                0.85694,                      1,                0.44755,              0.0088615,              0.0088615,              0.0088615
                     25,                0.22724,                    0.9,                      1,                0.42356,               0.008812,               0.008812,               0.008812
                     26,                0.22378,                0.89444,                      1,                0.42324,              0.0087625,              0.0087625,              0.0087625
                     27,                0.22108,                0.89028,                      1,                0.43095,               0.008713,               0.008713,               0.008713
                     28,                0.21596,                0.90556,                      1,                0.40989,              0.0086635,              0.0086635,              0.0086635
                     29,                0.20326,                    0.9,                      1,                0.41697,               0.008614,               0.008614,               0.008614
                     30,                0.20555,                0.90972,                      1,                0.41292,              0.0085645,              0.0085645,              0.0085645
                     31,                0.20772,                0.88889,                      1,                0.41978,               0.008515,               0.008515,               0.008515
                     32,                0.19712,                0.89028,                      1,                0.41892,              0.0084655,              0.0084655,              0.0084655
                     33,                 0.1899,                0.90694,                      1,                0.40912,               0.008416,               0.008416,               0.008416
                     34,                0.19821,                0.88333,                      1,                0.42002,              0.0083665,              0.0083665,              0.0083665
                     35,                0.19626,                0.90556,                      1,                0.40395,               0.008317,               0.008317,               0.008317
                     36,                0.19086,                0.89583,                      1,                0.42578,              0.0082675,              0.0082675,              0.0082675
                     37,                 0.1827,                 0.8875,                      1,                0.41968,               0.008218,               0.008218,               0.008218
                     38,                0.17946,                0.91806,                      1,                0.39718,              0.0081685,              0.0081685,              0.0081685
                     39,                 0.1795,                0.92639,                      1,                0.39193,               0.008119,               0.008119,               0.008119
                     40,                0.18184,                0.90694,                      1,                0.41138,              0.0080695,              0.0080695,              0.0080695
                     41,                0.17032,                0.90833,                      1,                0.40597,                0.00802,                0.00802,                0.00802
                     42,                0.16447,                 0.8875,                      1,                0.41768,              0.0079705,              0.0079705,              0.0079705
                     43,                0.15844,                0.90417,                      1,                0.41518,               0.007921,               0.007921,               0.007921
                     44,                0.16099,                0.90139,                      1,                0.41095,              0.0078715,              0.0078715,              0.0078715
                     45,                0.16371,                0.89722,                      1,                0.41951,               0.007822,               0.007822,               0.007822
                     46,                 0.1593,                    0.9,                      1,                0.40719,              0.0077725,              0.0077725,              0.0077725
                     47,                0.14608,                0.90694,                      1,                0.40525,               0.007723,               0.007723,               0.007723
                     48,                0.14469,                0.90556,                      1,                0.40792,              0.0076735,              0.0076735,              0.0076735
                     49,                0.14455,                0.89722,                      1,                 0.4079,               0.007624,               0.007624,               0.007624
                     50,                 0.1324,                0.89722,                      1,                0.40835,              0.0075745,              0.0075745,              0.0075745
                     51,                0.13236,                0.90972,                      1,                0.40118,               0.007525,               0.007525,               0.007525
                     52,                0.13659,                0.90972,                      1,                0.40729,              0.0074755,              0.0074755,              0.0074755
                     53,                0.14293,                0.91111,                      1,                0.40635,               0.007426,               0.007426,               0.007426
                     54,                0.12907,                0.90972,                      1,                0.40706,              0.0073765,              0.0073765,              0.0073765
                     55,                0.13409,                0.91389,                      1,                 0.3999,               0.007327,               0.007327,               0.007327
                     56,                0.13168,                0.90694,                      1,                0.40253,              0.0072775,              0.0072775,              0.0072775
                     57,                0.12624,                0.90833,                      1,                0.40599,               0.007228,               0.007228,               0.007228
                     58,                0.12391,                0.90556,                      1,                0.40938,              0.0071785,              0.0071785,              0.0071785
                     59,                0.11875,                0.91528,                      1,                0.39732,               0.007129,               0.007129,               0.007129
