epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
36,7426.96,0.25175,0.91004,1,0.2271,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
37,7631.92,0.25383,0.90987,1,0.2269,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
38,7836.72,0.25123,0.90979,1,0.22651,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
39,8041.72,0.24979,0.91058,1,0.22629,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
40,8247.34,0.25135,0.91075,1,0.22554,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
41,8451.92,0.24879,0.91075,1,0.22462,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
42,8658.22,0.24845,0.91113,1,0.22411,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705,0.0239115,0.0079705
43,8863.46,0.25149,0.91088,1,0.22399,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
44,9068.06,0.24874,0.91092,1,0.22402,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715,0.0236145,0.0078715
45,9274.19,0.24814,0.91088,1,0.22392,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
46,9478.55,0.24625,0.911,1,0.22416,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725,0.0233175,0.0077725
47,9683.61,0.24641,0.91092,1,0.22408,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
48,9887.31,0.24622,0.91088,1,0.22402,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735,0.0230205,0.0076735
49,10091.7,0.24739,0.91054,1,0.2244,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
50,10296.5,0.24632,0.91104,1,0.22487,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745,0.0227235,0.0075745
51,10501.3,0.2451,0.91092,1,0.22453,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
52,10706.1,0.24478,0.91117,1,0.22399,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755,0.0224265,0.0074755
53,10911.4,0.24289,0.9115,1,0.22334,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
54,11116.6,0.24318,0.91108,1,0.22321,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765,0.0221295,0.0073765
55,11320.4,0.24423,0.91125,1,0.22308,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
56,11524.7,0.24376,0.91137,1,0.22341,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775,0.0218325,0.0072775
57,11729.1,0.24118,0.91163,1,0.22305,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
58,11933.2,0.24216,0.91183,1,0.2227,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785,0.0215355,0.0071785
59,12138.8,0.23921,0.91237,1,0.22199,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
60,12343.2,0.23978,0.9125,1,0.22177,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795,0.0212385,0.0070795
61,12548.4,0.23908,0.91258,1,0.22212,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
62,12753,0.23888,0.91308,1,0.22187,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805,0.0209415,0.0069805
63,12958.8,0.2388,0.91346,1,0.22139,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
64,13165.1,0.23821,0.91354,1,0.22131,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815,0.0206445,0.0068815
65,13369.7,0.2363,0.91329,1,0.22131,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
66,13574.4,0.23557,0.91363,1,0.22103,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825,0.0203475,0.0067825
67,13778.6,0.2367,0.91358,1,0.2211,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
68,13984.1,0.2362,0.91383,1,0.22176,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
69,14189.5,0.23357,0.91329,1,0.22211,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
70,14394.9,0.2349,0.9135,1,0.22164,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
71,14599.5,0.23301,0.91413,1,0.22088,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
72,14804.7,0.232,0.91438,1,0.22047,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
73,15010.3,0.23405,0.91442,1,0.21961,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
74,15215.2,0.23158,0.91475,1,0.21912,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
75,15421.8,0.23056,0.91508,1,0.21822,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
76,15627.3,0.23036,0.91571,1,0.21691,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
77,15832.9,0.22832,0.91562,1,0.21572,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
78,16038,0.22887,0.91612,1,0.21477,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
79,16243.3,0.22841,0.91654,1,0.21451,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
80,16449.1,0.22762,0.91696,1,0.2138,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
81,16654.4,0.22595,0.91775,1,0.21281,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
82,16860.1,0.22735,0.91812,1,0.21158,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
83,17071.2,0.22648,0.91862,1,0.21029,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
84,17289.9,0.22379,0.91933,1,0.20912,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
85,17503.7,0.22193,0.91946,1,0.20868,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
86,17712.5,0.22368,0.92004,1,0.20727,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
87,17922.3,0.2208,0.9205,1,0.20624,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
88,18130.5,0.2229,0.92037,1,0.20577,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
89,18338.3,0.22307,0.92071,1,0.20539,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
90,18546.5,0.22021,0.92096,1,0.20513,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
91,18754.2,0.21968,0.92088,1,0.20489,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
92,18962.1,0.22035,0.92125,1,0.20429,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
93,19169.8,0.21745,0.92142,1,0.20389,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
94,19378.1,0.21809,0.92208,1,0.20338,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
95,19586.2,0.21721,0.92221,1,0.20247,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
96,19794.4,0.21791,0.92275,1,0.20212,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
97,20002.8,0.216,0.92308,1,0.2013,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
98,20211.5,0.21444,0.92375,1,0.20088,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,20418.6,0.21261,0.924,1,0.19993,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,20626.1,0.21117,0.92358,1,0.1997,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,20833.6,0.2123,0.92425,1,0.19968,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,21037,0.21153,0.92413,1,0.19978,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,21241.2,0.21185,0.92413,1,0.1995,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,21445.4,0.21023,0.92458,1,0.19949,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,21649,0.20782,0.92483,1,0.1993,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,21853,0.20885,0.92471,1,0.1995,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,22057.4,0.20742,0.92471,1,0.19966,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,22261.9,0.20583,0.92479,1,0.19901,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,22465.5,0.20673,0.92542,1,0.19874,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,22671.1,0.20532,0.92604,1,0.19804,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,22874.5,0.20459,0.92637,1,0.19748,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,23078.4,0.20304,0.92637,1,0.19724,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,23282.3,0.2024,0.92671,1,0.19709,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,23486.2,0.20284,0.92679,1,0.19778,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,23690.8,0.20126,0.92675,1,0.19819,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,23894.4,0.20225,0.92683,1,0.1979,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,24098.5,0.19973,0.9275,1,0.1975,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,24302.7,0.19822,0.92775,1,0.19773,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,24507.2,0.19728,0.92858,1,0.1972,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,24711.6,0.19702,0.92875,1,0.19739,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,24915.7,0.19691,0.92858,1,0.19733,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,25120,0.19482,0.92867,1,0.19751,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,25323.9,0.19466,0.92883,1,0.19748,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
124,25528.3,0.19469,0.929,1,0.19813,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
125,25731.7,0.19192,0.92925,1,0.19777,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
126,25935.4,0.19232,0.92929,1,0.19812,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
127,26140.2,0.18993,0.92913,1,0.19787,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
128,26343.5,0.18993,0.92983,1,0.19782,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
129,26547.4,0.18771,0.93017,1,0.19775,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,26750.2,0.18833,0.93042,1,0.19766,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,26954.2,0.18609,0.93063,1,0.19778,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,27157,0.1859,0.93092,1,0.19753,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,27362.4,0.18345,0.93121,1,0.19778,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,27565.9,0.18437,0.93121,1,0.19713,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,27769.8,0.182,0.93104,1,0.19756,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,27973.8,0.18169,0.93158,1,0.19755,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,28176.8,0.17942,0.93167,1,0.19757,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,28380.1,0.17851,0.93221,1,0.19765,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,28583,0.17754,0.93221,1,0.19782,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,28787.5,0.17702,0.93271,1,0.19748,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,28991.1,0.17542,0.93313,1,0.19718,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,29194.8,0.17364,0.93313,1,0.19724,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,29397.9,0.17173,0.93338,1,0.19702,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,29602.2,0.1728,0.93342,1,0.19733,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,29807.1,0.17095,0.93358,1,0.19759,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,30010.2,0.16823,0.93358,1,0.19719,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,30214.7,0.16618,0.93396,1,0.19751,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,30418,0.16552,0.93421,1,0.19781,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,30621.5,0.16574,0.934,1,0.19775,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,30824.8,0.16335,0.93425,1,0.19781,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,31028.9,0.1622,0.93454,1,0.1976,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,31232.8,0.15933,0.93446,1,0.19755,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,31436.2,0.15795,0.93517,1,0.19731,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,31640.4,0.157,0.93542,1,0.19728,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,31843.1,0.15606,0.93567,1,0.19722,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,32046.2,0.15419,0.93592,1,0.19755,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,32250.4,0.15245,0.93596,1,0.19769,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,32453.8,0.15078,0.93646,1,0.19795,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,32657.7,0.15018,0.93638,1,0.19832,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,32860.7,0.14741,0.93671,1,0.19921,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,33064.4,0.14622,0.93679,1,0.19894,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,33266.9,0.14547,0.93679,1,0.19916,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,33472,0.14255,0.93683,1,0.19933,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,33676.1,0.13972,0.93713,1,0.20012,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,33880,0.13711,0.93708,1,0.19996,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,34084.5,0.13664,0.93708,1,0.20033,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,34288.7,0.13322,0.93746,1,0.20037,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,34494.8,0.13361,0.93775,1,0.20068,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,34699,0.13025,0.93821,1,0.20087,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,34904,0.12688,0.93854,1,0.2011,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,35108.3,0.12572,0.93854,1,0.2014,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,35312.5,0.12374,0.93892,1,0.20189,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,35516.8,0.12197,0.9395,1,0.20276,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,35721.9,0.11919,0.93954,1,0.20259,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,35926.5,0.11628,0.93975,1,0.20329,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,36130.7,0.11452,0.9395,1,0.20418,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,36335.5,0.11155,0.93967,1,0.20466,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,36540.2,0.11084,0.94004,1,0.20591,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,36744.7,0.10498,0.94025,1,0.20709,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,36949.2,0.10316,0.94037,1,0.20798,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,37154.2,0.10119,0.94037,1,0.20956,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,37359.1,0.09828,0.94075,1,0.21071,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,37564,0.09479,0.94067,1,0.2118,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,37768.8,0.09241,0.94117,1,0.21307,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,37973.6,0.08901,0.942,1,0.21435,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,38178.4,0.08649,0.94217,1,0.21568,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,38383.1,0.08351,0.94246,1,0.21699,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,38587.5,0.08094,0.94262,1,0.2186,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,38792.5,0.07573,0.94229,1,0.22058,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,38997,0.07331,0.94229,1,0.22254,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,39220.2,0.07068,0.94254,1,0.22437,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,39426.1,0.06685,0.94242,1,0.22653,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,39633.2,0.06334,0.94283,1,0.22851,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,39839.1,0.06177,0.94279,1,0.23034,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,40044.9,0.05664,0.94238,1,0.23263,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,40250.4,0.05384,0.94221,1,0.23456,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,40456.4,0.0514,0.94217,1,0.23712,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,40662.7,0.04838,0.94225,1,0.23956,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,40868.4,0.0449,0.94258,1,0.24148,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,41073.7,0.04298,0.94292,1,0.24345,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
