epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_001.pt,1,1,1.413024,0.17,0.23,0.428571,0.488095,0.906318,0.910714
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_002.pt,1,1,1.724848,0.22,0.3,0.369048,0.428571,0.896774,0.922619
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_003.pt,1,1,1.423303,0.11,0.17,0.357143,0.5,0.908297,0.90873
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_004.pt,1,1,1.279341,0.23,0.36,0.380952,0.511905,0.910284,0.906746
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_005.pt,1,1,1.459225,0.14,0.18,0.321429,0.369048,0.887234,0.93254
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_006.pt,1,1,1.184683,0.16,0.16,0.357143,0.357143,0.885593,0.936508
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_007.pt,1,1,1.236721,0.24,0.24,0.345238,0.345238,0.883721,0.938492
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_008.pt,1,1,1.728054,0.32,0.35,0.511905,0.559524,0.918322,0.89881
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_009.pt,1,1,1.428954,0.34,0.36,0.404762,0.464286,0.902597,0.916667
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_010.pt,1,1,1.529992,0.19,0.19,0.404762,0.404762,0.893162,0.928571
