epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_001.pt,1.413024,0.17,0.23,0.428571,0.488095,0.906318,0.910714,36,2,41,4
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_002.pt,1.724848,0.22,0.3,0.369048,0.428571,0.896774,0.922619,31,2,36,3
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_003.pt,1.423303,0.11,0.17,0.357143,0.5,0.908297,0.90873,30,2,42,4
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_004.pt,1.279341,0.23,0.36,0.380952,0.511905,0.910284,0.906746,32,2,43,4
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_005.pt,1.459225,0.14,0.18,0.321429,0.369048,0.887234,0.93254,27,2,31,3
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_006.pt,1.184683,0.16,0.16,0.357143,0.357143,0.885593,0.936508,30,2,30,2
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_007.pt,1.236721,0.24,0.24,0.345238,0.345238,0.883721,0.938492,29,2,29,2
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_008.pt,1.728054,0.32,0.35,0.511905,0.559524,0.918322,0.89881,43,2,47,4
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_009.pt,1.428954,0.34,0.36,0.404762,0.464286,0.902597,0.916667,34,2,39,3
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_010.pt,1.529992,0.19,0.19,0.404762,0.404762,0.893162,0.928571,34,2,34,2
11,epoch_011.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_011.pt,1.484675,0.17,0.27,0.369048,0.535714,0.914286,0.902778,31,2,45,4
12,epoch_012.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_012.pt,1.213958,0.07,0.18,0.190476,0.5,0.908297,0.90873,16,2,42,4
13,epoch_013.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_013.pt,1.588714,0.08,0.15,0.202381,0.285714,0.874214,0.946429,17,0,24,3
14,epoch_014.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_014.pt,1.513084,0.22,0.25,0.380952,0.416667,0.894624,0.922619,32,2,35,4
15,epoch_015.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_015.pt,1.533473,0.29,0.32,0.47619,0.52381,0.912281,0.904762,40,2,44,4
16,epoch_016.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_016.pt,0.986799,0.07,0.13,0.333333,0.488095,0.906522,0.912698,28,2,41,3
17,epoch_017.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_017.pt,1.405563,0.26,0.32,0.380952,0.428571,0.896552,0.920635,32,2,36,4
18,epoch_018.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_018.pt,1.55141,0.07,0.11,0.309524,0.416667,0.894624,0.922619,26,2,35,4
19,epoch_019.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_019.pt,1.563034,0.14,0.19,0.392857,0.452381,0.900433,0.916667,33,2,38,4
20,epoch_020.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn02_200ep\weights\epoch_020.pt,1.287932,0.13,0.19,0.261905,0.345238,0.883227,0.934524,22,2,29,4
