                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.17594,                0.69444,                0.99722,                 1.3486,              0.0054955,              0.0054955,              0.0054955
                     93,                0.19157,                0.70417,                0.99583,                 1.3506,               0.005446,               0.005446,               0.005446
                     94,                0.17007,                0.70278,                0.99444,                 1.3416,              0.0053965,              0.0053965,              0.0053965
                     95,                0.17573,                0.68611,                0.99722,                 1.3584,               0.005347,               0.005347,               0.005347
                     96,                0.15163,                  0.675,                0.99722,                 1.3535,              0.0052975,              0.0052975,              0.0052975
                     97,                0.16188,                0.67083,                0.99306,                 1.3604,               0.005248,               0.005248,               0.005248
                     98,                0.15763,                0.68889,                0.99722,                 1.3575,              0.0051985,              0.0051985,              0.0051985
                     99,                0.14209,                0.69444,                0.99306,                 1.3634,               0.005149,               0.005149,               0.005149
                    100,                0.17354,                0.70278,                0.99444,                 1.3485,              0.0050995,              0.0050995,              0.0050995
                    101,                0.16239,                0.70278,                0.99722,                 1.3556,                0.00505,                0.00505,                0.00505
                    102,                0.15099,                0.69444,                0.99583,                 1.3477,              0.0050005,              0.0050005,              0.0050005
                    103,                0.14436,                 0.6875,                0.99722,                 1.3551,               0.004951,               0.004951,               0.004951
                    104,                  0.157,                 0.6875,                0.99583,                 1.3721,              0.0049015,              0.0049015,              0.0049015
                    105,                0.13829,                0.67778,                0.99722,                 1.3739,               0.004852,               0.004852,               0.004852
                    106,                0.13826,                0.68194,                0.99583,                 1.3654,              0.0048025,              0.0048025,              0.0048025
                    107,                0.12802,                0.68611,                0.99722,                 1.3643,               0.004753,               0.004753,               0.004753
                    108,                0.13071,                0.68333,                0.99722,                 1.3595,              0.0047035,              0.0047035,              0.0047035
                    109,                0.12364,                0.68611,                0.99722,                 1.3445,               0.004654,               0.004654,               0.004654
                    110,                0.13068,                0.68889,                0.99583,                 1.3539,              0.0046045,              0.0046045,              0.0046045
                    111,                0.12791,                 0.6875,                0.99722,                 1.3588,               0.004555,               0.004555,               0.004555
                    112,                0.13571,                0.68472,                0.99444,                 1.3556,              0.0045055,              0.0045055,              0.0045055
                    113,                0.14352,                0.69028,                0.99444,                 1.3481,               0.004456,               0.004456,               0.004456
                    114,                0.13121,                0.69167,                0.99583,                  1.362,              0.0044065,              0.0044065,              0.0044065
                    115,                0.11415,                0.69167,                0.99722,                 1.3617,               0.004357,               0.004357,               0.004357
                    116,                0.11489,                0.69167,                0.99722,                 1.3713,              0.0043075,              0.0043075,              0.0043075
                    117,                0.10604,                0.69167,                0.99722,                 1.3607,               0.004258,               0.004258,               0.004258
                    118,                0.09635,                 0.6875,                0.99722,                 1.3475,              0.0042085,              0.0042085,              0.0042085
                    119,                0.10337,                0.68611,                0.99722,                  1.356,               0.004159,               0.004159,               0.004159
                    120,                0.10293,                0.68333,                0.99583,                 1.3511,              0.0041095,              0.0041095,              0.0041095
                    121,                0.10024,                 0.6875,                0.99444,                 1.3577,                0.00406,                0.00406,                0.00406
