epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn04_200ep\weights\epoch_001.pt,1.458112,0.18,0.23,0.440476,0.47619,0.904348,0.912698,37,1,40,4
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn04_200ep\weights\epoch_002.pt,1.43135,0.07,0.13,0.333333,0.5,0.908297,0.90873,28,2,42,4
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn04_200ep\weights\epoch_003.pt,1.572634,0.08,0.1,0.22619,0.333333,0.881356,0.936508,19,2,28,4
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn04_200ep\weights\epoch_004.pt,1.316884,0.14,0.14,0.440476,0.440476,0.898925,0.922619,37,2,37,2
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn04_200ep\weights\epoch_005.pt,1.274527,0.08,0.16,0.202381,0.357143,0.885106,0.93254,17,2,30,4
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn04_200ep\weights\epoch_006.pt,1.144457,0.11,0.16,0.309524,0.428571,0.896774,0.922619,26,2,36,3
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn04_200ep\weights\epoch_007.pt,1.520166,0.15,0.18,0.297619,0.333333,0.881356,0.936508,25,2,28,4
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn04_200ep\weights\epoch_008.pt,1.186523,0.18,0.24,0.321429,0.392857,0.890792,0.926587,27,1,33,4
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn04_200ep\weights\epoch_009.pt,0.989573,0.07,0.14,0.392857,0.47619,0.904348,0.912698,33,2,40,4
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn04_200ep\weights\epoch_010.pt,1.105851,0.06,0.09,0.27381,0.357143,0.885106,0.93254,23,1,30,4
