epoch,checkpoint_file,checkpoint_path,checkpoint_exists,evaluated,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990
1,epoch0.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_001.pt,1,1,2.780638,0.2,0.2,0.559524,0.559524,0.918681,0.902778
2,epoch1.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_002.pt,1,1,2.961771,0.16,0.19,0.428571,0.464286,0.902386,0.914683
3,epoch2.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_003.pt,1,1,2.490821,0.11,0.15,0.416667,0.488095,0.906318,0.910714
4,epoch3.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_004.pt,1,1,1.704673,0.08,0.18,0.190476,0.357143,0.88535,0.934524
5,epoch4.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_005.pt,1,1,1.787031,0.24,0.3,0.321429,0.357143,0.885106,0.93254
6,epoch5.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_006.pt,1,1,1.817408,0.2,0.22,0.369048,0.380952,0.888889,0.928571
7,epoch6.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_007.pt,1,1,1.48459,0.12,0.15,0.238095,0.285714,0.87395,0.944444
8,epoch7.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_008.pt,1,1,1.423109,0.11,0.17,0.297619,0.440476,0.898488,0.918651
9,epoch8.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_009.pt,1,1,2.135032,0.09,0.16,0.261905,0.440476,0.898488,0.918651
10,epoch9.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_010.pt,1,1,1.917343,0.07,0.11,0.416667,0.47619,0.904348,0.912698
11,epoch10.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_011.pt,1,1,1.973667,0.17,0.2,0.369048,0.392857,0.891026,0.928571
12,epoch11.pt,D:\BaiduNetdiskDownload\stage1_formal_gate_hn_x\YOLOv11\runs\stage1_formal_gate_hn\yolo11x_gate2_formal_hn20_200ep\weights\epoch_012.pt,1,1,2.104512,0.1,0.13,0.297619,0.392857,0.890792,0.926587
