threshold,tp,fn,fp,tn,recall,precision,specificity,fpr,fnr,npv,accuracy,f1,ptr,normal_filtered,normal_left,abnormal_kept,abnormal_missed
0.01,600,0,120,0,1.0,0.833333,0.0,1.0,0.0,0.0,0.833333,0.909091,1.0,0,120,600,0
0.02,600,0,113,7,1.0,0.841515,0.058333,0.941667,0.0,1.0,0.843056,0.913938,0.990278,7,113,600,0
0.03,599,1,107,13,0.998333,0.848442,0.108333,0.891667,0.001667,0.928571,0.85,0.917305,0.980556,13,107,599,1
0.04,599,1,100,20,0.998333,0.856938,0.166667,0.833333,0.001667,0.952381,0.859722,0.922248,0.970833,20,100,599,1
0.05,598,2,96,24,0.996667,0.861671,0.2,0.8,0.003333,0.923077,0.863889,0.924266,0.963889,24,96,598,2
0.06,597,3,94,26,0.995,0.863965,0.216667,0.783333,0.005,0.896552,0.865278,0.924864,0.959722,26,94,597,3
0.07,597,3,91,29,0.995,0.867733,0.241667,0.758333,0.005,0.90625,0.869444,0.927019,0.955556,29,91,597,3
0.08,597,3,86,34,0.995,0.874085,0.283333,0.716667,0.005,0.918919,0.876389,0.930631,0.948611,34,86,597,3
0.09,597,3,86,34,0.995,0.874085,0.283333,0.716667,0.005,0.918919,0.876389,0.930631,0.948611,34,86,597,3
0.1,597,3,81,39,0.995,0.880531,0.325,0.675,0.005,0.928571,0.883333,0.934272,0.941667,39,81,597,3
0.11,597,3,81,39,0.995,0.880531,0.325,0.675,0.005,0.928571,0.883333,0.934272,0.941667,39,81,597,3
0.12,597,3,80,40,0.995,0.881832,0.333333,0.666667,0.005,0.930233,0.884722,0.935004,0.940278,40,80,597,3
0.13,597,3,78,42,0.995,0.884444,0.35,0.65,0.005,0.933333,0.8875,0.936471,0.9375,42,78,597,3
0.14,595,5,76,44,0.991667,0.886736,0.366667,0.633333,0.008333,0.897959,0.8875,0.936271,0.931944,44,76,595,5
0.15,595,5,72,48,0.991667,0.892054,0.4,0.6,0.008333,0.90566,0.893056,0.939227,0.926389,48,72,595,5
0.16,594,6,67,53,0.99,0.898638,0.441667,0.558333,0.01,0.898305,0.898611,0.942109,0.918056,53,67,594,6
0.17,594,6,64,56,0.99,0.902736,0.466667,0.533333,0.01,0.903226,0.902778,0.944356,0.913889,56,64,594,6
0.18,594,6,64,56,0.99,0.902736,0.466667,0.533333,0.01,0.903226,0.902778,0.944356,0.913889,56,64,594,6
0.19,594,6,63,57,0.99,0.90411,0.475,0.525,0.01,0.904762,0.904167,0.945107,0.9125,57,63,594,6
0.2,594,6,62,58,0.99,0.905488,0.483333,0.516667,0.01,0.90625,0.905556,0.94586,0.911111,58,62,594,6
0.21,593,7,62,58,0.988333,0.905344,0.483333,0.516667,0.011667,0.892308,0.904167,0.94502,0.909722,58,62,593,7
0.22,593,7,59,61,0.988333,0.909509,0.508333,0.491667,0.011667,0.897059,0.908333,0.947284,0.905556,61,59,593,7
0.23,593,7,59,61,0.988333,0.909509,0.508333,0.491667,0.011667,0.897059,0.908333,0.947284,0.905556,61,59,593,7
0.24,593,7,56,64,0.988333,0.913713,0.533333,0.466667,0.011667,0.901408,0.9125,0.94956,0.901389,64,56,593,7
0.25,593,7,55,65,0.988333,0.915123,0.541667,0.458333,0.011667,0.902778,0.913889,0.950321,0.9,65,55,593,7
0.26,593,7,55,65,0.988333,0.915123,0.541667,0.458333,0.011667,0.902778,0.913889,0.950321,0.9,65,55,593,7
0.27,593,7,55,65,0.988333,0.915123,0.541667,0.458333,0.011667,0.902778,0.913889,0.950321,0.9,65,55,593,7
0.28,592,8,51,69,0.986667,0.920684,0.575,0.425,0.013333,0.896104,0.918056,0.952534,0.893056,69,51,592,8
0.29,592,8,51,69,0.986667,0.920684,0.575,0.425,0.013333,0.896104,0.918056,0.952534,0.893056,69,51,592,8
0.3,591,9,50,70,0.985,0.921997,0.583333,0.416667,0.015,0.886076,0.918056,0.952458,0.890278,70,50,591,9
0.31,591,9,48,72,0.985,0.924883,0.6,0.4,0.015,0.888889,0.920833,0.953995,0.8875,72,48,591,9
0.32,591,9,47,73,0.985,0.926332,0.608333,0.391667,0.015,0.890244,0.922222,0.954766,0.886111,73,47,591,9
0.33,591,9,44,76,0.985,0.930709,0.633333,0.366667,0.015,0.894118,0.926389,0.957085,0.881944,76,44,591,9
0.34,591,9,44,76,0.985,0.930709,0.633333,0.366667,0.015,0.894118,0.926389,0.957085,0.881944,76,44,591,9
0.35,591,9,44,76,0.985,0.930709,0.633333,0.366667,0.015,0.894118,0.926389,0.957085,0.881944,76,44,591,9
0.36,591,9,44,76,0.985,0.930709,0.633333,0.366667,0.015,0.894118,0.926389,0.957085,0.881944,76,44,591,9
0.37,590,10,43,77,0.983333,0.93207,0.641667,0.358333,0.016667,0.885057,0.926389,0.957015,0.879167,77,43,590,10
0.38,589,11,43,77,0.981667,0.931962,0.641667,0.358333,0.018333,0.875,0.925,0.956169,0.877778,77,43,589,11
0.39,589,11,42,78,0.981667,0.933439,0.65,0.35,0.018333,0.876404,0.926389,0.956946,0.876389,78,42,589,11
0.4,589,11,42,78,0.981667,0.933439,0.65,0.35,0.018333,0.876404,0.926389,0.956946,0.876389,78,42,589,11
0.41,588,12,41,79,0.98,0.934817,0.658333,0.341667,0.02,0.868132,0.926389,0.956876,0.873611,79,41,588,12
0.42,588,12,39,81,0.98,0.937799,0.675,0.325,0.02,0.870968,0.929167,0.958435,0.870833,81,39,588,12
0.43,588,12,36,84,0.98,0.942308,0.7,0.3,0.02,0.875,0.933333,0.960784,0.866667,84,36,588,12
0.44,587,13,36,84,0.978333,0.942215,0.7,0.3,0.021667,0.865979,0.931944,0.959935,0.865278,84,36,587,13
0.45,587,13,36,84,0.978333,0.942215,0.7,0.3,0.021667,0.865979,0.931944,0.959935,0.865278,84,36,587,13
0.46,585,15,36,84,0.975,0.942029,0.7,0.3,0.025,0.848485,0.929167,0.958231,0.8625,84,36,585,15
0.47,584,16,36,84,0.973333,0.941935,0.7,0.3,0.026667,0.84,0.927778,0.957377,0.861111,84,36,584,16
0.48,584,16,35,85,0.973333,0.943457,0.708333,0.291667,0.026667,0.841584,0.929167,0.958162,0.859722,85,35,584,16
